provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
FREEMAN HOSPITAL WEST,1102 W 32ND ST,,Joplin,Jasper,MO,64804-3503,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,120,,,POINT (-94.527089 37.054342),
MERCY HOSPITAL JOPLIN,100 MERCY WAY,Inpatient Pharmacy,Joplin,Jasper,MO,64804,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-94.511799 37.034697),
MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,INPATIENT PHARMACY,Festus,Jefferson,MO,63028,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-90.395433 38.19585),
WESTERN MISSOURI MED CENTER,403 BURKARTH RD,,Warrensburg,Johnson,MO,64093,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-93.723697 38.766581),
LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,,Lexington,Lafayette,MO,64067,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-93.877078 39.189146),1639362460.0
MERCY HOSPITAL AURORA,500 PORTER AVE,,Aurora,Lawrence,MO,65605,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-93.710964 36.970465),
MERCY HOSPITAL LINCOLN,1000 E CHERRY ST,,Troy,Lincoln,MO,63379,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-90.964676 38.984003),1265942619.0
PERSHING MEM HOSP,130 E LOCKLING ST,,Brookfield,Linn,MO,64628,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,6,,,POINT (-93.067869 39.775197),
SLHS HEDRICK MEDICAL CENTER,2799 N WASHINGTON ST,,Chillicothe,Livingston,MO,64601-2902,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-93.552621 39.817381),
SAMARITAN HOSPITAL,1205 N MISSOURI ST,,Macon,Macon,MO,63552-2095,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-92.468024 39.74803),1548215106.0
MADISON MED CTR PHCY,611 W MAIN ST,,Fredericktown,Madison,MO,63645,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,72,,,POINT (-90.302623 37.55985),
HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,,Hannibal,Marion,MO,63401-6887,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,72,,,POINT (-91.44984 39.710565),1912926858.0
FREEMAN NEOSHO HOSPITAL INC,113 WEST HICKORY ST,,Neosho,Newton,MO,64850,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-94.369676 36.86764),
MOSAIC MEDICAL CENTER MARYVILLE,2016 S MAIN ST,,Maryville,Nodaway,MO,64468,0173-0901-86,Sotrovimab,2022-03-08T00:00:00.000,2022-03-02T00:00:00.000,54,,,POINT (-94.87404 40.325991),
PEMISCOT COUNTY MEMORIAL HOSPITAL,946 East Reed,,Hayti,Pemiscot,MO,63851,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,6,,,POINT (-89.740055 36.236855),
PERRY COUNTY MEM HOSP LOCATION,434 North West Street,,Perryville,Perry,MO,63775,0173-0901-86,Sotrovimab,2022-03-08T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-89.864812 37.731747),
BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,,Sedalia,Pettis,MO,65301,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,30,,,POINT (-93.222089 38.699051),
PHELPS HEALTH COVID CLINIC,1000 West TENTH ST,,Rolla,Phelps,MO,65401,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,42,,,POINT (-91.785501 37.951443),
PIKE CO MEM HOSP LOUISIANA CLINIC,2305 GEORGIA ST,,Louisiana,Pike,MO,63353-2559,0173-0901-86,Sotrovimab,2022-03-08T00:00:00.000,2022-02-24T00:00:00.000,42,,,POINT (-91.064037 39.440086),
SAINT LUKE'S NORTHLAND HOSPITAL,5830 NW BARRY RD,,Kansas City,Platte,MO,64154-2778,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-94.647816 39.246884),
CITIZENS MEMORIAL HOSPITAL CV0135,1500 N OAKLAND AVE,,Bolivar,Polk,MO,65613,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,36,,,POINT (-93.420927 37.626098),
PUTNAM COUNTY MEMORIAL HOSPITAL,1926 OAK # 389 ST,,Unionville,Putnam,MO,63565-1180,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-93.005952 40.482024),
MOBERLY REG MED CNTR (CV1060),1515 UNION AVE,,Moberly,Randolph,MO,65270-9407,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-92.41355 39.42386),1770554305.0
PROGRESS WEST HEALTHCARE CENTER,2 PROGRESS POINT PKWY,,O Fallon,Saint Charles,MO,63368-2205,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,72,,,POINT (-90.696599 38.715274),
SSM HLTH ST JOSEPH HOSP-ST CHARLES,300 FIRST CAPITOL DR,,Saint Charles,Saint Charles,MO,63301,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,18,,,POINT (-90.484635 38.780418),
BARNES-JEWISH ST PETERS,10 HOSPITAL DR,,Saint Peters,Saint Charles,MO,63376-1659,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,90,,,POINT (-90.579049 38.792905),
ELLETT MEM HOSP - APPLETON CITY,610 N Ohio St,,Appleton City,Saint Clair,MO,64724,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-94.020396 38.192526),
Great Mines Health Center,508 W. Pine Street,,Farmington,Saint Francois,MO,63640,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-28T00:00:00.000,12,,,POINT (-90.426548 37.790283),
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,Farmington,Saint Francois,MO,63640-1921,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,78,,,POINT (-90.43829 37.780616),
SE MO MENTAL HEALTH CENTER,"1010 West Columbia,",,Farmington,Saint Francois,MO,63640,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-90.435315 37.775329),1669511093.0
CORUM HEALTH SERVICES,14805 N OUTER 40 RD STE 140,,Chesterfield,Saint Louis,MO,63017,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,6,,,POINT (-90.544773 38.649766),1447245378.0
BARNES JEWISH WEST COUNTY,12634 OLIVE BLVD,,Creve Coeur,Saint Louis,MO,63141,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,54,,,POINT (-90.466116 38.67695),
Omnicare of St Louis,345 Dunn Road,,Florrisant,Saint Louis,MO,63031,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-02T00:00:00.000,6,,,POINT (-90.331051 38.775524),1790896280.0
dermaspecialty,10431 CLAYTON RD,,Frontenac,Saint Louis,MO,63131,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-90.410383 38.633027),1568097954.0
MERCY HOSPITAL SOUTH,10010 KENNERLY RD,,Saint Louis,Saint Louis,MO,63128,0173-0901-86,Sotrovimab,2022-03-08T00:00:00.000,2022-02-24T00:00:00.000,156,,,POINT (-90.37767 38.509657),
MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,Inpatient Pharmacy,Saint Louis,Saint Louis,MO,63131,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,42,,,POINT (-90.443636 38.635613),
TAUC 01 - ROCK HILL,9556 MANCHESTER RD,,Saint Louis,Saint Louis,MO,63119,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,36,,,POINT (-90.365653 38.609065),
CHRISTIAN HOSPITAL NE PHARMACY,11133 Dunn Road St. Louis Mo 63136,,St Louis,Saint Louis,MO,63136,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,54,,,,
ST LUKES DES PERES-ST LOUIS,2345 Dougherty Ferry Road,,St. Louis,Saint Louis,MO,63122,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-90.450408 38.581081),
SYMBRIA RX SERVICES ST LOUIS,2248 Welsch Industrial Ct,600,St. Louis,Saint Louis,MO,63146,0173-0901-86,Sotrovimab,2022-03-08T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-90.434778 38.699883),1730655747.0
BARNES JEWISH HOSP GPO,425 S EUCLID AVE,,Saint Louis,Saint Louis City,MO,63110,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,90,,,POINT (-90.263006 38.635904),
SSM ST LOUIS UNIVERSITY HOSP,1201 South Grand Blvd,,Saint Louis,Saint Louis City,MO,63104,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-90.237354 38.624414),
ST LOUIS CHILDRENS HOSPITAL,4540 Forest Park Ave,,St. Louis,Saint Louis City,MO,63108,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,36,,,POINT (-90.261212 38.638662),
ST LOUIS FORENSIC TREATMENT CTR,5300 Arsenal Street,,St. Louis,Saint Louis City,MO,63139,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-90.278221 38.605925),1841277357.0
FITZGIBBON HOSPITAL,2305 S. Hwy 65,,Marshall,Saline,MO,65340,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,36,,,POINT (-93.210263 39.091319),
SCOTLAND COUNTY HOSPITAL,450 E Sigler Ave,,Memphis,Scotland,MO,63555,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-92.168171 40.466023),
Missouri Delta Medical Center,1008 North Main,,Sikeston,Scott,MO,63801,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-89.584399 36.889083),
SOUTHEAST MISSOURI RESIDENTIAL SERV,112 Plaza Drive,,Sikeston,Scott,MO,63801,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,6,,,POINT (-89.581293 36.890703),1598906372.0
STODDARD COUNTY HOSP PHARMACY,1200 N. One Mile Road,,Dexter,Stoddard,MO,63841,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,18,,,POINT (-89.969998 36.807225),
SULLIVAN COUNTY MEMORIAL HOSPITAL,630 W. 3rd Street,,Milan,Sullivan,MO,63556,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-93.133265 40.202026),
TEXAS COUNTY MEM HOSP MAIN CAMPUS,1333 S. Sam Houston Blvd,,Houston,Texas,MO,65483,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-91.959518 37.315943),1790740363.0
NRMC NEVADA REGIONAL MEDICAL CENTER,"800 S. ASH, DEPARTMENT OF PHARMACY",DEPARTMENT OF PHARMACY,Nevada,Vernon,MO,64772,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,,1942283866.0
WASHINGTON COUNTY MEM HOSP,300 HEALTH WAY DR,,Potosi,Washington,MO,63664,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,6,,,POINT (-90.773133 37.92599),
COMMONWEALTH HEALTH CENTER,1 Lower Navy Hill,Commonwealth Health Center,Saipan,Saipan,MP,96950,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,,216,,,,
MERIT HEALTH NATCHEZ,54 SGT. PRENTISS DR.,,Natchez,Adams,MS,39120,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-91.391167 31.527445),
MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,,Corinth,Alcorn,MS,38834,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,66,,,POINT (-88.558648 34.935867),
Physicians Urgent Care,2601 Getwell Road,Suite 1,Corinth,Alcorn,MS,38834,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,12,,,,1316059405.0
Baptist Medical Center- ATTALA,220 Highway 12 West,,Kosciusko,Attala,MS,39090,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-89.597658 33.065374),
Choctaw Regional Medical Center,8613 MS Highway 12,,Ackerman,Choctaw,MS,39735,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,12,,,POINT (-89.182307 33.318464),
H.C. Watkins Memorial Hospital,605 South Archusa Avenue,,Quitman,Clarke,MS,39355,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-88.727955 32.031229),
NMMC West Point,150 Medical Center Drive,150 Medical Center Drive,West Point,Clay,MS,39773,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-88.661549 33.618616),1639284409.0
Delta Health-Northwest Regional,1970 HOSPITAL DRIVE,,Clarksdale,Coahoma,MS,38614,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-90.552175 34.197138),
Covington County Hospital Pharmacy,701 South Holly Avenue,,Collins,Covington,MS,39428,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-89.554211 31.638094),
BAPTIST MEMORIAL HOSPITAL - DESOTO,7601 SOUTHCREST PARKWAY,,Southaven,De Soto,MS,38671,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-89.996738 34.97018),
Conx Care Clinic,6766 highway 98,,Hattiesburg,Forrest,MS,39402,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,12,,,POINT (-89.436896 31.315839),1164537445.0
FORREST GENERAL HOSPITAL,6051 U.S. HIGHWAY 49,,Hattiesburg,Forrest,MS,39401-0000,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-89.328681 31.318764),
HATTIESBURG CLINIC,50 Office Park Drive,,Hattiesburg,Forrest,MS,39402,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,84,,,POINT (-89.395174 31.316697),1740213446.0
Merit Health Wesley,5001 Hardy Street,Pharmacy Department,Hattiesburg,Forrest,MS,39402,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-89.366894 31.323059),
Peoples Drug Store,100 Main St N,,Bude,Franklin,MS,39630,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,6,,,,1740855129.0
FRANKLIN COUNTY MEMORIAL HOSPITAL,40 Union Church Rd,,Meadville,Franklin,MS,39653,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,6,,,POINT (-90.884901 31.473246),1669705612.0
GEORGE COUNTY HOSPITAL,859 Winter St,Attention Pharmacy,Lucedale,George,MS,39452,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,,12,,,POINT (-88.592853 30.922235),
UNIVERSITY OF MS MEDICAL CENTER GRE,960 Avent Dr,,Grenada,Grenada,MS,38901,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-89.817587 33.763306),
Ochsner Medical Center Hancock,149 Drinkwater Rd,,Bay Saint Louis,Hancock,MS,39520,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-89.355436 30.316206),
Singing River Gulfport,15200 Community Rd,,Gulfport,Harrison,MS,39503,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-89.09277 30.44201),
MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,,Jackson,Hinds,MS,39202,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,48,,,POINT (-90.178223 32.314232),
St. Dominic-Jackson Memorial Hospit,969 Lakeland Dr,,Jackson,Hinds,MS,39216,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,54,,,POINT (-90.165103 32.333691),
JASPER GENERAL HOSPITAL,15 a south 6th street,,Bay Springs,Jasper,MS,39422,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-04T00:00:00.000,6,,,POINT (-89.290558 31.9774),1568562676.0
Pioneer Healthcare,4297 highway 42,,Bassfield,Jefferson Davis,MS,39421,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-89.754528 31.50238),1164537445.0
JEFFERSON DAVIS COMMUNITY HOSPITAL,1102 Rose Street,,Prentiss,Jefferson Davis,MS,39474,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-89.872381 31.593991),
Prentiss Primary Care,972 Columbia Ave,,Prentiss,Jefferson Davis,MS,39474,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-89.874946 31.589664),1326149253.0
SOUTH CENTRAL REGIONAL MEDICAL CTR,1220 Jefferson Street,,Laurel,Jones,MS,39440,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-89.141084 31.685904),
John C Stennis Memorial Hospital,14365 Hwy 16 West,,De Kalb,Kemper,MS,39328,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-88.679594 32.776797),
Baptist Mem. Hospital-North Mississ,1100 BELK BLVD,,Oxford,Lafayette,MS,38655,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-89.520762 34.346643),
Oxford Specialty Clinic,1205 Office Park Drive,Suite A,Oxford,Lafayette,MS,38655,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,,12,,,POINT (-89.518263 34.337812),1124632716.0
Redmed COVID Treatment Ctr Oxford,1802 Jackson Ave West,Ste B104,Oxford,Lafayette,MS,38655,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-89.552884 34.365563),
Anderson Regional Medical Center,2124 14th St,IP Pharmacy,Meridian,Lauderdale,MS,39301,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-88.699988 32.370776),1649226952.0
"HealthCareOnTheGo,LLC",2401 State Boulevard,,Meridian,Lauderdale,MS,39307,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-88.727501 32.382612),1831672435.0
Rush Foundation Hospital,1314 19th Ave,,Meridian,Lauderdale,MS,39301,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,48,,,POINT (-88.697779 32.370664),
LAWRENCE COUNTY HOSPITAL,1065 East Broad Street,,Monticello,Lawrence,MS,39654,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-90.099852 31.553398),
"Baptist Medical Center - Leake, Inc",1100 Highway 16 East,,Carthage,Leake,MS,39051,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-89.51641 32.738533),
MEDPLUS FAMILY AND URGENT CARE,874 BARNES CROSSING ROAD,,Tupelo,Lee,MS,38804,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-88.704832 34.315529),1366523284.0
North Mississippi Medical Center,990 South Madison St.   Suite 2,,Tupelo,Lee,MS,38801,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,114,,,POINT (-88.713023 34.238839),
KINGS DAUGHTERS MEDICAL CENTER,427 HIGHWAY 51 NORTH,,Brookhaven,Lincoln,MS,39601,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,24,,,POINT (-90.45639 31.588579),
Baptist Golden Triangle Pharmacy,2520 Fifth Street North,,Columbus,Lowndes,MS,39705,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-88.42907 33.526414),
GA Carmichael Family Health Center,1668 WEST PEACE ST,,Canton,Madison,MS,390465332,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-90.052875 32.612084),1669010732.0
MS Center For Advance Medicine,"7730 Old Canton Rd, Building B",,Madison,Madison,MS,39110,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,,1790227627.0
Health Care Medical Infusion Specia,625 S Pear Orchard,,Ridgeland,Madison,MS,39157,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-90.123537 32.408674),1811060544.0
Madison Ridgeland Medical Clinic,11 Professional Parkway,,Ridgeland,Madison,MS,39157,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,24,,,POINT (-90.124981 32.413142),1720011778.0
MARION GENERAL HOSPITAL,1560 SUMRALL RD,,Columbia,Marion,MS,39429,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,12,,,POINT (-89.806272 31.256525),
NMMC GILMORE AMORY,1105 Earl Frye Blvd,,Amory,Monroe,MS,38821,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,12,,,POINT (-88.477621 33.977408),
Neshoba General Hospital Pharmacy,1001 Holland Ave,,Philadelphia,Neshoba,MS,39350,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-89.105177 32.757251),1083659734.0
Laird Hospital,25117 Hwy 15,,Union,Neshoba,MS,39365,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-89.102553 32.559223),
Noxubee General Critical Access Hos,78 Hospital Road,,Macon,Noxubee,MS,39341,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,,
OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD,,Starkville,Oktibbeha,MS,39759,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-88.820978 33.474936),1154310514.0
Panola Medical Center,303 Medical Center Drive,,Batesville,Panola,MS,38606,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-89.915572 34.307063),
HIGHLAND COMMUNITY HOSPITAL,130 HIGHLAND PKWY,,Picayune,Pearl River,MS,39466,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-89.664319 30.551829),
PEARL RIVER COUNTY HOSPITAL,305 W Moody St.,,Poplarville,Pearl River,MS,39470,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-89.541479 30.857098),
BEACHAM MEMORIAL HOSPITAL,205 N. Cherry St,,Magnolia,Pike,MS,39652,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-90.459255 31.145696),1871953802.0
Southwest MS Regional Medical Ctr,215 Marion Ave,,Mccomb,Pike,MS,39648,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-90.473289 31.250557),
BAPTIST MEMORIAL HOSPITAL BOONEVILL,100 Hospital Street,,Booneville,Prentiss,MS,38829-0000,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,12,,,POINT (-88.565762 34.656413),
Merit Health Rankin Hospital,350 Crossgates Blvd,,Brandon,Rankin,MS,39042,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-90.035961 32.286339),
Amber Specialty Pharmacy Jackson,3010 Lakeland Cove,Suite I-2 (upper case i),Flowood,Rankin,MS,39232,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,6,,,POINT (-90.124197 32.327702),
Mississippi State Hospital-Whitfiel,"3550 Hwy 468 West, Building 50",,Whitfield,Rankin,MS,39193,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,6,,,,
LACKEY MEMORIAL HOSPITAL,330 N. BROAD STREET,,Forest,Scott,MS,39074,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-89.470962 32.36601),
Scott Regional Hospital,317 HWY 13 South,,Morton,Scott,MS,39117,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,6,,,POINT (-89.671303 32.344341),1134278435.0
MAGEE GENERAL HOSPITAL,300 3RD AVENUE SOUTHEAST,,Magee,Simpson,MS,39111,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-89.728389 31.870584),1679553994.0
SIMPSON GENERAL HOSPITAL,1842 Simpson Hwy 149,,Mendenhall,Simpson,MS,39114,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-89.886996 31.968094),
SOUTH SUNFLOWER COUNTY HOSPITAL,121 EAST BAKER STREET,Newborn Nursery,Indianola,Sunflower,MS,38751,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-90.650169 33.457234),1184679292.0
North Sunflower Medical Center,840 North Oak Avenue,,Ruleville,Sunflower,MS,38771,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-90.546818 33.734488),
