provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
HENRY FORD HOSPITAL - MAIN CAMP,2799 WEST GRAND BLVD,,Detroit,Wayne,MI,48202,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,120,120.0,2022-03-08T00:00:00.000,POINT (-83.08455 42.366129),
WAYNE HEALTH MOBILE UNIT,400 MACK AVE,,Detroit,Wayne,MI,48201,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,20,20.0,2022-02-22T00:00:00.000,POINT (-83.052846 42.349443),
GARDEN CITY HOSPITAL PHARMACY,6245 INKSTER RD,,Garden City,Wayne,MI,48135,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,,,POINT (-83.311771 42.332356),
FIRST CHOICE URGENT CARE OF LIVONIA,11502 Middlebelt Road,,Livonia,Wayne,MI,48150,0002-7589-01,Bebtelovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,100,,,POINT (-83.333047 42.368591),1588662340.0
Omnicare of Southern Michigan,33510 Schoolcraft Rd,,Livonia,Wayne,MI,48150,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,5,,,POINT (-83.374619 42.382908),
PS of MI,13042 Fairlane St,,Livonia,Wayne,MI,48150,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,60,,,POINT (-83.386081 42.377789),1427309343.0
ST MARY MERCY HOSPITAL,36475 5 MILE RD,,Livonia,Wayne,MI,48154,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-03-07T00:00:00.000,POINT (-83.404577 42.39657),
Polaris Pharmacy of MI - STATE HPOP,9131 General Court,,Plymouth,Wayne,MI,48170,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,20,20.0,2022-03-01T00:00:00.000,POINT (-83.455095 42.355041),1356843791.0
Remidi SeniorCare of Michigan,14700 Helm Ct.,,Plymouth,Wayne,MI,48170,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,,,POINT (-83.485307 42.389446),
MEDCARE URGENT CARE,26611 W 7 MILE RD,SUIT B,Redford,Wayne,MI,48240,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,,,POINT (-83.307194 42.428006),
DOWNRIVER URGENT CARE,15830 FORT STREET,,Southgate,Wayne,MI,48195,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,,,POINT (-83.18028 42.192701),
South Valley Internal Med,2674 West Jefferson,Suite 100,Trenton,Wayne,MI,48183,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,20,,,POINT (-83.177638 42.142335),1598777047.0
DMA Urgent Care PLLC,2300 Biddle Ave,Suite 200,Wyandotte,Wayne,MI,48192,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-03-04T00:00:00.000,POINT (-83.149055 42.210731),
DOWNRIVER MEDICAL ASSOCIATES,2300 BIDDLE AVE STE 100,,Wyandotte,Wayne,MI,48192,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-02-24T00:00:00.000,POINT (-83.149055 42.210731),
ESSENTIA HEALTH DETROIT LAKES,ESSENTIA HEALTH DETROIT LAKES,1027 WASHINGTON AVE,Detroit Lakes,Becker,MN,56501,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,115,70.0,2022-03-08T00:00:00.000,,
SANFORD BEMIDJI ONCOLOGY PHARMACY,1233 34TH ST NW,SUITE A,Bemidji,Beltrami,MN,56601,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,20,,,POINT (-94.898403 47.501354),
Red Lake Hospital,24760 Hospital Drive,,Red Lake,Beltrami,MN,56671,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-95.030784 47.877359),
ESSENTIA HEALTH-HOLY TRINITY HOSPIT,115 W 2ND STREET,,Graceville,Big Stone,MN,56240,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,30,5.0,2022-03-08T00:00:00.000,POINT (-96.433445 45.562726),
Ortonville Area Health Services,450 EASTVOLD AVENUE,,Ortonville,Big Stone,MN,56278,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-03T00:00:00.000,POINT (-96.446164 45.314772),
MAYO CLINIC HLTH SYSTM MANKATO HOSP,1025 Marsh Street,ATTN Inpatient Pharmacy 1-401,Mankato,Blue Earth,MN,56001,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,150,80.0,2022-03-03T00:00:00.000,POINT (-93.983802 44.165042),
SLEEPY EYE MEDICAL CENTER CLINIC,400 4TH AVE NW,,Sleepy Eye,Brown,MN,56085,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,15,,,POINT (-94.727318 44.299417),1952370348.0
Community Memorial Hospital-Cloquet,512 Skyline Blvd,,Cloquet,Carlton,MN,55720,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-92.462423 46.731844),1003869082.0
CCM Health,824 N 11th St,,Montevideo,Chippewa,MN,56265,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,5,5.0,2022-03-04T00:00:00.000,POINT (-95.713587 44.9541),1720086028.0
COOK CO. NORTH SHORE HOSPITAL,515 5th Ave. West,,Grand Marais,Cook,MN,55604,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,10,10.0,2022-03-01T00:00:00.000,POINT (-90.340179 47.756744),1487712493.0
SANFORD WESTBROOK HOSPITAL,920 BELL AVE,,Westbrook,Cottonwood,MN,56183,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,25,,,POINT (-95.438893 44.045506),1942253547.0
WINDOM AREA HEALTH,2150 HOSPITAL DRIVE,,Windom,Cottonwood,MN,56101,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-95.113658 43.878587),1841288644.0
ESSENTIA HEALTH- ST JOSEPHS MED CTR,523 NORTH 3RD ST,,Brainerd,Crow Wing,MN,56401,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,125,125.0,2022-03-08T00:00:00.000,POINT (-94.205143 46.362473),
MAYO CLINIC ALBERT LEA - AUSTIN,404 West Fountain Street,Room: LL-456,Albert Lea,Freeborn,MN,56007,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,110,80.0,2022-03-03T00:00:00.000,POINT (-93.372469 43.651558),
MAYO CLINIC ALBERT LEA CLINIC,404 W FOUNTAIN ST,,Albert Lea,Freeborn,MN,56007,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-93.372469 43.651558),1881774826.0
"MAYO CHS IN CANNON FALLS, HOSPITAL","32021 County 24 Blvd, Suite 1716",,Cannon Falls,Goodhue,MN,55009,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-92.899789 44.485435),1699201541.0
MAYO CLINIC CANNON FALLS-Inpatient,32021 County 24 BLVD,Room 2-231,Cannon Falls,Goodhue,MN,55009,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,35,,,POINT (-92.90325 44.4859),
LX MEDICAL,7600 PARKLAWN,SUITE #112,Edina,Hennepin,MN,55435,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,15,15.0,2022-03-08T00:00:00.000,POINT (-93.335897 44.864735),1083946032.0
MINNEAPOLIS HEALTH CLINIC GOLDEN,4825 OLSON MEMORIAL HIGHWAY,SUITE 101,Golden Valley,Hennepin,MN,55422,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,5,,,POINT (-93.340504 44.983976),1538335302.0
CHILDRENS MN-MINNEAPOLIS,2525 CHICAGO AVE S,,Minneapolis,Hennepin,MN,55404,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,20,20.0,2022-03-07T00:00:00.000,POINT (-93.262588 44.956237),
HCMC Hennepin Healthcare Medical Ct,730 South 8th St.,RL120 Pharmacy,Minneapolis,Hennepin,MN,55415,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,50,50.0,2022-03-04T00:00:00.000,POINT (-93.263009 44.971667),
M HEALTH FAIRVIEW CLINICS,711 Kasota Ave SE,,Minneapolis,Hennepin,MN,55414,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,110,110.0,2022-03-07T00:00:00.000,POINT (-93.214642 44.981561),
CHI ST JOSEPHS AREA HLTH SRVCS HOSP,600 Pleasant Ave,,Park Rapids,Hubbard,MN,56470,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-95.061502 46.915618),1881710234.0
ALLINA HEALTH CAMBRIDGE MED CTR,701 Dellwood Steet,,Cambridge,Isanti,MN,55008,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,15,15.0,2022-02-24T00:00:00.000,POINT (-93.229316 45.566523),1568427383.0
Meds-1 Ambulance Service,1328 NW 5th St,,Grand Rapids,Itasca,MN,55744,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,10,,,POINT (-93.549051 47.237026),1265884456.0
WELIA-FIRSTLIGHT HEALTH SYSTEM,301 Highway 65 S.,,Mora,Kanabec,MN,55051,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,20,20.0,2022-03-04T00:00:00.000,POINT (-93.289932 45.873464),
MADISON HEALTHCARE SERVICES,820 3rd AVENUE,,Madison,Lac Qui Parle,MN,56256,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,10,10.0,2022-03-04T00:00:00.000,POINT (-96.188782 45.016635),
AVERA MARSHALL REGIONAL MEDICAL CEN,300 S. BRUCE ST,,Marshall,Lyon,MN,56258,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,15,10.0,2022-03-03T00:00:00.000,POINT (-95.776188 44.44774),1568401016.0
SANFORD TRACY MEDICAL CENTER,251 5TH ST E,,Tracy,Lyon,MN,56175,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,15,15.0,2022-03-02T00:00:00.000,POINT (-95.60675 44.232237),1003851171.0
NORTH VALLEY HEALTH CENTER,300 Good Samaritan Dr.,,Warren,Marshall,MN,56762,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,25,,,POINT (-96.772967 48.1905),
MEEKER MEMORIAL,612 South Sibley Ave,Attn:  Pharmacy,Litchfield,Meeker,MN,55355,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-94.528025 45.119465),1598860215.0
ST GABRIELS HOSPITAL,c/o Pharmacy Dept.,815 2nd St. S.E.,Little Falls,Morrison,MN,56345,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,,1780630939.0
MURRAY COUNTY MEDICAL CENTER,2042 JUNIPER AVE,,Slayton,Murray,MN,56172,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-95.759227 43.992729),
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,Nobles,MN,56187,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,15,15.0,2022-03-01T00:00:00.000,POINT (-95.599049 43.621947),
MAYO ROCHESTER METHODIST HOSPITAL,201 WEST CENTER STREET,ATTN: EI 1-406 INPATIENT PHARMACY,Rochester,Olmsted,MN,55902,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,500,290.0,2022-03-03T00:00:00.000,POINT (-92.465915 44.023482),
LAKE REGION HEALTHCARE CORPORATION,712 S CASCADE ST,,Fergus Falls,Otter Tail,MN,56537,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,5,,,POINT (-96.072407 46.277168),
SANFORD PHARMACY THIEF RIVER FALLS,3001 Sanford Parkway,Sanford - Clinic Pharmacy,Thief River Falls,Pennington,MN,56701,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,20,,,POINT (-96.197788 48.088654),1346423373.0
PIPESTONE COUNTY MEDICAL CENTER,916 4th Ave SW,,Pipestone,Pipestone,MN,56164,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-96.322107 43.991082),1598751240.0
RIVERVIEW HLTH,323 S Minnesota St,,Crookston,Polk,MN,56716,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-96.618106 47.772083),1477525566.0
Merwin LTC Pharmacy #2,1811 Old Highway 8 NW,Suite C,New Brighton,Ramsey,MN,55112,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-01T00:00:00.000,POINT (-93.188207 45.077321),1841247400.0
Allina United Hospital Inpatient Ph,333 Smith Ave N,Inpatient Pharmacy,St. Paul,Ramsey,MN,55102-2344,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,20,,2022-03-05T00:00:00.000,POINT (-93.1083 44.941852),
CARRIS HEALTH REDWOOD FALLS HOSP,101 Caring Way,,Redwood Falls,Redwood,MN,56283,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-04T00:00:00.000,,
Allina Health Faribault Pharmacy,200 State Avenue,,Faribault,Rice,MN,55021,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,5,,,POINT (-93.256022 44.288704),1598822686.0
SANFORD LUVERNE MEDICAL CENTER,1600 N Kniss Ave,,Luvenre,Rock,MN,56156,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,25,25.0,2022-02-28T00:00:00.000,POINT (-96.212521 43.672181),1497703045.0
LIFECARE MEDICAL CENTER,715 Delmore Drive,,Roseau,Roseau,MN,56751,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-95.759958 48.839434),1609861095.0
COOK HOSPITAL,Cook Hospital Pharmacy,10 S.E. 5th Street,Cook,Saint Louis,MN,55723,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,20,,,,1099385084.0
ESSENTIA HEALTH St. Marys Duluth,420 E 1ST ST,DRUG DISTR CNTR,Duluth,Saint Louis,MN,55805,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,115,181.0,2022-03-08T00:00:00.000,,
ST LUKES HOSPITAL,915 EAST 1ST STREET,ATTN: ST. LUKES PHARMACY BUYERS,Duluth,Saint Louis,MN,55805,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,20,20.0,2022-03-07T00:00:00.000,,
CENTRACARE CLINIC - MELROSE,525 W MAIN ST,,Melrose,Stearns,MN,56352,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,20,10.0,2022-03-04T00:00:00.000,POINT (-94.82353 45.674916),
CENTRACARE CLINIC - PAYNESVILLE,200 1ST ST W,,Paynesville,Stearns,MN,56362,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,30,30.0,2022-03-04T00:00:00.000,POINT (-94.71619 45.374892),
CENTRACARE SAUK CENTRE,425 Elm St N,,Sauk Centre,Stearns,MN,56378,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,15,15.0,2022-03-02T00:00:00.000,POINT (-94.954568 45.745919),1740553932.0
CENTRACARE PHARMACY AT ST CLOUD HOS,1406 6th Ave N,,St. Cloud,Stearns,MN,56303,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-94.170441 45.575305),
STEVENS COMMUNITY MEDICAL CENTER,400 E First Street,Pharmacy,Morris,Stevens,MN,56267,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,10,10.0,2022-03-03T00:00:00.000,POINT (-96.172417 45.572101),
CENTRACARE CLINIC - LONG PRAIRIE,50 CENTRACARE DRIVE,,Long Prairie,Todd,MN,56347,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,35,35.0,2022-03-02T00:00:00.000,,1164471678.0
LAKEWOOD HEALTH SYSTEM,49725 COUNTY 83,,Staples,Todd,MN,56479,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,9.0,2022-03-08T00:00:00.000,POINT (-94.748393 46.351297),1295726362.0
NOBLE HEALTH - AUDRAIN COMM HOSP,620 E MONROE ST,,Mexico,Audrain,MO,65265-2919,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,15,15.0,2022-03-01T00:00:00.000,POINT (-91.877238 39.172921),
BOONE HOSPITAL CENTER,1600 East Broadway,Attn: Pharmacy,Columbia,Boone,MO,65201,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,25,,,POINT (-92.317039 38.950669),
WOMEN AND CHILDRENS HOSP PHARMACY,404 N KEENE ST,,Columbia,Boone,MO,65201-6626,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,5,,,POINT (-92.289567 38.957608),
HEARTLAND REG MED CTR,5325 FARAON ST,,Saint Joseph,Buchanan,MO,64506,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,40,,,POINT (-94.77025 39.770201),
OZARK PHYSICAL MED CTR FOR OPS,2725 N WESTWOOD BLVD,,Poplar Bluff,Butler,MO,63901-2346,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,90,,,POINT (-90.428792 36.784825),1669982963.0
POPLAR BLUFF REGIONAL MEDICAL CTR,2620 N Westwood Blvd,,Poplar Bluff,Butler,MO,63901,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,20,,,POINT (-90.426363 36.781956),
LAKE REGIONAL HLTH SYS HOSP,54 Hospital Drive,,Osage Beach,Camden,MO,65065,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,20,,,POINT (-92.682912 38.119139),
SOUTHEAST MISSOURI HOSPITAL CAPE,1701 Lacey Street,,Cape Girardeau,Cape Girardeau,MO,63701,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,40,,,POINT (-89.540936 37.311273),
CEDAR COUNTY MEMORIAL HOSPITAL,1401 S PARK ST,,El Dorado Springs,Cedar,MO,64744,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,10,10.0,2022-03-02T00:00:00.000,POINT (-94.018513 37.860516),
BRIDGE INTEGRATIVE MEDICINE,305 NW ENGLEWOOD STE 200,,Gladstone,Clay,MO,64118,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,25,,,POINT (-94.585236 39.195712),
WILSON MEDICAL CLINIC,9401 N. OAK TRAFFICWAY #201,,Kansas City,Clay,MO,64155,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-03T00:00:00.000,35,,,POINT (-94.575658 39.264699),
LIBERTY HOSPITAL,2525 GLENN HENDREN DR,,Liberty,Clay,MO,64068,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,40,40.0,2022-03-03T00:00:00.000,POINT (-94.424547 39.276633),
NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,,North Kansas City,Clay,MO,64116,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,30,,,POINT (-94.551852 39.15081),
CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN ST,,Cameron,Clinton,MO,64429,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,40,,,POINT (-94.218308 39.731504),
CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,,Jefferson City,Cole,MO,65101,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,10,,,POINT (-92.182379 38.566355),
ST MARYS HLTH CTR-JEFF CITY,2505 MISSION DR,Inpatient Pharmacy attn: Beth Hall,Jefferson City,Cole,MO,65109,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,120,,,POINT (-92.22067 38.560058),
WASHINGTON MEDICAL CENTER,1351 JEFFERSON ST SUITE 208,,Washington,Franklin,MO,63090,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,10,,,POINT (-91.016706 38.545483),1386229011.0
MOSAIC MEDICAL CENTER ALBANY,705 N COLLEGE,,Albany,Gentry,MO,64402,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,10,,,POINT (-94.325465 40.252423),
GUARDIAN PHARMACY SPRGFLD,2107 E ROCKHURST ST,STE C,Springfield,Greene,MO,65802,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,10,,,POINT (-93.254602 37.213403),1326490376.0
MERCY PHARMACY SPRINGFIELD,1235 E CHEROKEE ST,,Springfield,Greene,MO,65804-2203,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,30,,,POINT (-93.275276 37.177969),
MERCY SPLTY AND HOME INFUSION-SPFLD,2115 S Fremont Ave STE 5200,,Springfield,Greene,MO,65804,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,10,,,POINT (-93.271576 37.176026),
HARRISON COUNTY COMMUNITY HOSPITAL,2600 Miller St.,,Bethany,Harrison,MO,64424,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-94.025425 40.26528),
IRON COUNTY MEDICAL CENTER,301 N HWY 21,,Pilot Knob,Iron,MO,63663,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,5,5.0,2022-03-07T00:00:00.000,POINT (-90.62919 37.608757),
RESEARCH MEDICAL CENTER,2316 E Meyer Blvd,Attn:  Pharmacy - A Level,Kansas City,Jackson,MO,64132,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,50,50.0,2022-02-24T00:00:00.000,POINT (-94.558253 39.007202),
ST LUKES HOSP KC WORNAL,4401 WORNALL RD,,Kansas City,Jackson,MO,64111-3220,0002-7589-01,Bebtelovimab,2022-03-08T00:00:00.000,2022-03-02T00:00:00.000,20,10.0,2022-03-07T00:00:00.000,POINT (-94.590127 39.046477),
TRUMAN MEDICAL CTR LAKEWOOD,7900 Lees Summit Road,,Kansas City,Jackson,MO,64139,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-94.390364 38.973367),
Truman Medical Center Hospital Hill,2301 Holmes,,Kansas City,Jackson,MO,64108,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,90,,,POINT (-94.575784 39.085151),
Mercy Hospital Carthage,3125 Dr. Russell Smith Way,,Carthage,Jasper,MO,64836,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,5,,,POINT (-94.320894 37.13671),
FREEMAN HOSPITAL WEST,1102 W 32ND ST,,Joplin,Jasper,MO,64804-3503,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,60,60.0,2022-03-07T00:00:00.000,POINT (-94.527089 37.054342),
MERCY HOSPITAL JOPLIN,100 MERCY WAY,Inpatient Pharmacy,Joplin,Jasper,MO,64804,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,10,,,POINT (-94.511799 37.034697),
WESTERN MISSOURI MED CENTER,403 BURKARTH RD,,Warrensburg,Johnson,MO,64093,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,5,,,POINT (-93.723697 38.766581),
MERCY HOSPITAL AURORA,500 PORTER AVE,,Aurora,Lawrence,MO,65605,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-93.710964 36.970465),
SAMARITAN HOSPITAL,1205 N MISSOURI ST,,Macon,Macon,MO,63552-2095,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,20,,,POINT (-92.468024 39.74803),1548215106.0
MADISON MED CTR PHCY,611 W MAIN ST,,Fredericktown,Madison,MO,63645,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,50,,,POINT (-90.302623 37.55985),
HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,,Hannibal,Marion,MO,63401-6887,0002-7589-01,Bebtelovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,70,60.0,2022-03-01T00:00:00.000,POINT (-91.44984 39.710565),1912926858.0
MOSAIC MEDICAL CENTER MARYVILLE,2016 S MAIN ST,,Maryville,Nodaway,MO,64468,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,20,,,POINT (-94.87404 40.325991),
PEMISCOT COUNTY MEMORIAL HOSPITAL,946 East Reed,,Hayti,Pemiscot,MO,63851,0002-7589-01,Bebtelovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,40,,,POINT (-89.740055 36.236855),
PERRY COUNTY MEM HOSP LOCATION,434 North West Street,,Perryville,Perry,MO,63775,0002-7589-01,Bebtelovimab,2022-03-08T00:00:00.000,2022-02-24T00:00:00.000,10,5.0,2022-03-01T00:00:00.000,POINT (-89.864812 37.731747),
