provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
Nasseri Clinic Baltimore,3333 North Calvert Street,St 570,Baltimore,Baltimore City,MD,21218,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,,,POINT (-76.614944 39.328639),1437119047.0
SAINT AGNES HOSPITAL,900 SOUTH CATON AVENUE,,Baltimore,Baltimore City,MD,21229,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,816,76.0,2022-03-04T00:00:00.000,POINT (-76.670584 39.272215),
CALVERTHEALTH MEDICAL CENTER,100 Hospital Road,,Prince Frederick,Calvert,MD,20678,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-01-28T00:00:00.000,312,296.0,2022-03-07T00:00:00.000,POINT (-76.595521 38.559984),
ANCHOR PHARMACY AND MEDICAL SUPPLIE,291 Stoner Ave,STE 206,Westminster,Carroll,MD,21157,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-76.989364 39.561488),1083661888.0
ChristianaCare Union Hospital (UHCC,106 Bow Street,,Elkton,Cecil,MD,21921,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-01-28T00:00:00.000,192,155.0,2022-03-08T00:00:00.000,POINT (-75.831076 39.60836),
STONE RUN FAMILY MEDICINE,101 Colonial Way Ste A,Suite A,Rising Sun,Cecil,MD,21911-1783,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,24.0,2022-03-07T00:00:00.000,POINT (-76.055821 39.694672),
ARTHRITIS AND RHEUMATISM ASSOCIATES,71 THOMAS JOHNSON DR,,Frederick,Frederick,MD,21702-4301,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,48.0,2022-03-08T00:00:00.000,POINT (-77.404165 39.449729),1306013214.0
FREDERICK HEALTH HOSPITAL,400 W 7TH ST,,Frederick,Frederick,MD,21701-4506,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-18T00:00:00.000,96,54.0,2022-03-07T00:00:00.000,POINT (-77.414175 39.423781),
MARYLAND ONCOLOGY HEMATOLOGY - FRED,46-B Thomas Johnson Dr,,Frederick,Frederick,MD,21702,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-77.40108 39.454272),
GARRETT COUNTY MEMORIAL HOSPTIAL,251 North 4th Street,,Oakland,Garrett,MD,21550,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2021-12-30T00:00:00.000,48,45.0,2022-03-08T00:00:00.000,POINT (-79.40239 39.413732),
Maryland Oncology Hematology Columb,10710 Charter Drive,Suite G020,Columbia,Howard,MD,21044,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-76.88306 39.212483),
Pharmerica Columbia 7134,7100 Columbia Gateway Drive,Suite 100,Columbia,Howard,MD,21046,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-76.807667 39.172643),1659417269.0
NIH Bethesda,9000 ROCKVILLE PIKE,"BUILDING 10, ROOM 1C166",Bethesda,Montgomery,MD,20892,0310-7442-02,Evusheld,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,48,,,POINT (-77.097439 39.004017),
The Office of Frederick P. Smith,5454 Wisconsin Avenue,Suite 1300,Chevy Chase,Montgomery,MD,20815,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-77.086612 38.962485),1730185935.0
ARTHRITIS AND RHEUMATISM ASSOCIATES,14995 SHADY GROVE RD STE 250,,Rockville,Montgomery,MD,20850-8727,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,44.0,2022-03-08T00:00:00.000,POINT (-77.191419 39.101415),1659560266.0
MARYLAND ONCOLOGY HEMATOLOGY - ROCK,9905 MEDICAL CENTER DR,Suite 200,Rockville,Montgomery,MD,20850-6533,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-77.201052 39.098069),
ADVENTIST HEALTHCARE WHITE OAK MEDI,11890 HEALING WAY,,Silver Spring,Montgomery,MD,20904-7917,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-08T00:00:00.000,216,119.0,2022-03-07T00:00:00.000,POINT (-76.956948 39.0506),
Maryland Oncology Hematology White,11886 Healing Way,Suite 701,Silver Spring,Montgomery,MD,20904,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-76.95716 39.04987),
RxClinic LLC,8700 Georgia Avenue,Suite 403,Silver Spring,Montgomery,MD,20910,0310-7442-02,Evusheld,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-77.029971 38.997633),1427619394.0
ADVENTIST HEALTHCARE TAKOMA PARK CA,7600 Carroll Ave,,Takoma Park,Montgomery,MD,20912,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-20T00:00:00.000,POINT (-76.999658 38.984068),
ARTHRITIS AND RHEUMATISM ASSOCIATES,2730 UNIVERSITY BLVD W,STE 714B,Wheaton,Montgomery,MD,20902-5904,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,48.0,2022-03-08T00:00:00.000,POINT (-77.056023 39.039624),1043219298.0
INSTITUTE FOR ASTHMA and ALLERGY,11002 VEIRS MILL R,SUITE 414,Wheaton,Montgomery,MD,20902,0310-7442-02,Evusheld,2022-02-10T00:00:00.000,2022-02-16T00:00:00.000,24,13.0,2022-03-08T00:00:00.000,POINT (-77.050015 39.035982),1447341110.0
Maryland Oncology Hematology Brandy,7704 Matapeake Business Dr,Suite 200,Brandywine,Prince Georges,MD,20613,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-76.87155 38.675986),
ARTHRITIS AND PAIN ASSOCIATES OF PG,7300 HANOVER DR STE 201,,Greenbelt,Prince Georges,MD,20770-2247,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-76.879784 38.989111),
LUMINIS HEALTH DOCTORS COMMUNITY ME,8118 Good Luck Road,,Lanham,Prince Georges,MD,20706,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-08T00:00:00.000,192,174.0,2022-03-07T00:00:00.000,POINT (-76.864736 38.980439),
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,ATTN: INPATIENT PHARMACY,Hagerstown,Washington,MD,21742,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-08T00:00:00.000,264,238.0,2022-03-03T00:00:00.000,POINT (-77.683047 39.623656),
Chesapeake Health Care - Salisbury,1615 Tree Sap Ct,,Salisbury,Wicomico,MD,21804,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,,1194768473.0
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,Salisbury,Wicomico,MD,21801,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,168,159.0,2022-03-08T00:00:00.000,POINT (-75.598189 38.363096),
Atlantic General Hospital,9733 Healthway Drive,Inpatient Pharmacy 2nd Floor,Berlin,Worcester,MD,21811,0310-7442-02,Evusheld,2022-01-19T00:00:00.000,2022-01-25T00:00:00.000,192,274.0,2022-03-07T00:00:00.000,POINT (-75.210472 38.338604),
CENTRAL MAINE MEDICAL CENTER,60 HIGH STREET,INPT PHARMACY SECOND FLOOR,Lewiston,Androscoggin,ME,04240,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,96,86.0,2022-03-08T00:00:00.000,POINT (-70.215454 44.10284),
MAINE MEDICAL CENTER,MMC Inpatient Pharmacy,22 Bramhall Street,Portland,Cumberland,ME,04102,0310-7442-02,Evusheld,2022-03-07T00:00:00.000,2022-02-15T00:00:00.000,1056,360.0,2022-03-07T00:00:00.000,,
NEW ENGLAND CANCER SPECIALISTS,100 Campus Drive,Suite 108,Scarborough,Cumberland,ME,04074,0310-7442-02,Evusheld,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,456,98.0,2022-03-08T00:00:00.000,,
MOUNT DESERT ISLAND HOSPITAL,10 Wayman Lane,,Bar Harbor,Hancock,ME,04609,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,,,POINT (-68.202566 44.384335),1790764512.0
HAROLD ALFOND CENTER CANCER CARE,361 Old Belgrade Road,Attn: Pharmacy,Augusta,Kennebec,ME,04330,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,72,59.0,2022-03-07T00:00:00.000,POINT (-69.786965 44.362751),
MAINE VETERANS HOMES,460 CIVIC CENTER DR,STE 1,Augusta,Kennebec,ME,04330,0310-7442-02,Evusheld,2022-03-07T00:00:00.000,,48,,,POINT (-69.796357 44.361301),
STEPHENS MEMORIAL HOSPITAL,181 MAIN STREET,INPATIENT PHARMACY,Norway,Oxford,ME,04268,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,,,POINT (-70.532967 44.209524),1447730247.0
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,Penobscot,ME,04401,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,648,369.0,2022-03-07T00:00:00.000,POINT (-68.749828 44.809907),
ST JOSEPH HOSPITAL,360 BROADWAY,,Bangor,Penobscot,ME,04401,0310-7442-02,Evusheld,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,72,72.0,2022-03-07T00:00:00.000,POINT (-68.77126 44.81453),
PENOBSCOT INDIAN NAT HLTH CENT,23 Wabanaki Way,,Indian Island,Penobscot,ME,04468,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-02-28T00:00:00.000,POINT (-68.647086 44.952856),
REDINGTON FAIRVIEW GENERAL PHARMACY,46 FAIRVIEW AVE,PHARMACY DEPT,Skowhegan,Somerset,ME,04976,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,23.0,2022-03-08T00:00:00.000,POINT (-69.71421 44.758976),
EBEYE COMMUNITY HEALTH CENTER,EBEYE COMMUNITY HEALTH CENTER,"5219 MAIN ROAD, EBEYE ISLAND",Ebeye,Marshall Islands,MH,96970,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-21T00:00:00.000,48,,,,
MAJURO HOSPITAL,16 AMATA BLVD,,Majuro,Marshall Islands,MH,96960,0310-7442-02,Evusheld,2022-02-08T00:00:00.000,2022-02-10T00:00:00.000,96,,,,
OAKLAWN HOSPITAL,200 N Madison,,Marshall,Calhoun,MI,49068,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,24,,,POINT (-84.957799 42.273777),
WAR MEMORIAL HOSPITAL,500 Osborn Blvd,,Sault Sainte Marie,Chippewa,MI,49783,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,48,47.0,2022-02-16T00:00:00.000,POINT (-84.349455 46.49818),
HURLEY MEDICAL CENTER,1 HURLEY PLAZA,Department of Pharmacy,Flint,Genesee,MI,48503,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,312,,,POINT (-83.704783 43.021929),
MUNSON MEDICAL CENTER,1105 SIXTH STREET,,Traverse City,Grand Traverse,MI,49684,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,600,471.0,2022-03-07T00:00:00.000,POINT (-85.64153 44.761645),
ASPIRUS KEWEENAW HOSPITAL,205 OSCEOLA St,,Laurium,Houghton,MI,49913,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,96,71.0,2022-02-09T00:00:00.000,POINT (-88.443435 47.238348),
Capitol Area Infectious Disease,221 West Lake Lansing Road,Suite 300,East Lansing,Ingham,MI,48823,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-23T00:00:00.000,24,,,POINT (-84.485371 42.759305),
SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,,Lansing,Ingham,MI,48912,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,528,488.0,2022-03-07T00:00:00.000,POINT (-84.534816 42.733609),
HENRY FORD ALLEGIANCE,205 N. East Avenue,,Jackson,Jackson,MI,49201,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,48,61.0,2022-03-08T00:00:00.000,,
BRONSON METHODIST HOSPITAL,601 John St.,,Kalamazoo,Kalamazoo,MI,49007,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,576,,2022-03-03T00:00:00.000,POINT (-85.58133 42.286125),
opus medicine pc,3601 S 9th st.,,Kalamazoo,Kalamazoo,MI,49009,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,22.0,2022-03-02T00:00:00.000,POINT (-85.677577 42.25566),1013286228.0
Infusion Associates,3230 Eagle Park Dr NE,Suite 101,Grand Rapids,Kent,MI,49525,0310-7442-02,Evusheld,2022-02-21T00:00:00.000,2022-02-23T00:00:00.000,24,,,POINT (-85.588608 42.987518),
SPECTRUM HEALTH - BUTTERWORTH,100 MICHIGAN ST NE,MC001,Grand Rapids,Kent,MI,49503,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1344,1008.0,2022-03-07T00:00:00.000,POINT (-85.665037 42.970517),
University of Michigan Health-West,5900 BYRON CENTER AVE SW,Department of Pharmacy Services,Wyoming,Kent,MI,49519,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,288,173.0,2022-03-08T00:00:00.000,POINT (-85.722926 42.857749),
HENRY FORD MACOMB HOSPITAL,15855 nineteen mile road,ATTN INPATIENT PHARMACY/STOCK ROOM,Clinton Township,Macomb,MI,48038,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,,48,63.0,2022-03-07T00:00:00.000,POINT (-82.962911 42.612687),
MGHS - MARQUETTE GENERAL HEALTH SYS,850 W BARAGA AVE,,Marquette,Marquette,MI,49855,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,288,284.0,2022-03-08T00:00:00.000,POINT (-87.411037 46.543081),
MidMIchigan Medical Center,4000 Wellness Drive,,Midland,Midland,MI,48670,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,312,344.0,2022-03-04T00:00:00.000,POINT (-84.261735 43.63565),
PROMEDICA MONROE REGIONAL HOSPITAL,718 N MACOMB ST,,Monroe,Monroe,MI,48162,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,312,,2022-02-28T00:00:00.000,POINT (-83.389075 41.925143),
WILLIAM BEAUMONT HOSPITAL - ROYAL O,3601 W 13 MILE RD,,Royal Oak,Oakland,MI,48073,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1632,977.0,2022-03-01T00:00:00.000,POINT (-83.192591 42.517674),
NORTH OTTAWA COMMUNITY HOSPITAL,1309 SHELDON RD,,Grand Haven,Ottawa,MI,49417,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,72,68.0,2022-03-08T00:00:00.000,POINT (-86.227945 43.051235),
HOLLAND HOSPITAL,602 MICHIGAN AVE,,Holland,Ottawa,MI,49423,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,120,108.0,2022-03-03T00:00:00.000,POINT (-86.113073 42.774133),
COVENANT HEALTH CARE (HOSPITAL),1447 N HARRISON ST,,Saginaw,Saginaw,MI,48602,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,312,264.0,2022-03-07T00:00:00.000,POINT (-83.955552 43.428435),
MEMORIAL HEALTHCARE CENTER,826 W. King Street,,Owosso,Shiawassee,MI,48867,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,120,24.0,2022-02-01T00:00:00.000,POINT (-84.182076 43.005075),
ST. JOSEPH MERCY ANN ARBOR,5301 E. HURON RIVER DRIVE,ATTN: IP PHARMACY,Ann Arbor,Washtenaw,MI,48106,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,1200,384.0,2022-03-08T00:00:00.000,POINT (-83.659819 42.261803),
University of Michigan Health Sys,"1500 E MEDICAL CENTER DRIVE, SPC 54",,Ann Arbor,Washtenaw,MI,48109,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1224,457.0,2022-03-02T00:00:00.000,POINT (-83.729265 42.285336),
ASCENSION ST. JOHN HOSPITAL,22101 MOROSS RD,,Detroit,Wayne,MI,48236,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1296,1137.0,2022-03-07T00:00:00.000,POINT (-82.914914 42.418972),
HARPER UNIVERSITY HOSPITAL,3990 JOHN R ST,ATTN: INPATIENT PHARMACY,Detroit,Wayne,MI,48201,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-01-28T00:00:00.000,840,840.0,2022-01-27T00:00:00.000,POINT (-83.057892 42.351375),1427360700.0
HENRY FORD HOSPITAL - MAIN CAMP,2799 WEST GRAND BLVD,,Detroit,Wayne,MI,48202,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1344,507.0,2022-03-08T00:00:00.000,POINT (-83.08455 42.366129),
KARMANOS CANCER CENTER,4100 JOHN R ST,Mailcode WEOIPH ATTN Pharmacy,Detroit,Wayne,MI,48201,0310-7442-02,Evusheld,2022-02-09T00:00:00.000,2022-02-11T00:00:00.000,1080,355.0,2022-03-08T00:00:00.000,POINT (-83.058198 42.3519),
South Valley Internal Med,2674 West Jefferson,Suite 100,Trenton,Wayne,MI,48183,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-02-22T00:00:00.000,48,24.0,2022-02-22T00:00:00.000,POINT (-83.177638 42.142335),1598777047.0
ESSENTIA HEALTH DETROIT LAKES,ESSENTIA HEALTH DETROIT LAKES,1027 WASHINGTON AVE,Detroit Lakes,Becker,MN,56501,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,12.0,2022-03-08T00:00:00.000,,
SANFORD BEMIDJI ONCOLOGY PHARMACY,1233 34TH ST NW,SUITE A,Bemidji,Beltrami,MN,56601,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,120,109.0,2022-02-18T00:00:00.000,POINT (-94.898403 47.501354),
MAYO CLINIC HLTH SYSTM MANKATO HOSP,1025 Marsh Street,ATTN Inpatient Pharmacy 1-401,Mankato,Blue Earth,MN,56001,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,72,23.0,2022-03-08T00:00:00.000,POINT (-93.983802 44.165042),
MNAW Pharmacy - Fond du Lac,927 Trettel Ln,,Cloquet,Carlton,MN,55720,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,24,12.0,2022-03-07T00:00:00.000,POINT (-92.491222 46.712522),1346501392.0
COOK CO. NORTH SHORE HOSPITAL,515 5th Ave. West,,Grand Marais,Cook,MN,55604,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-23T00:00:00.000,48,22.0,2022-03-01T00:00:00.000,POINT (-90.340179 47.756744),1487712493.0
ESSENTIA HEALTH- ST JOSEPHS MED CTR,523 NORTH 3RD ST,,Brainerd,Crow Wing,MN,56401,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,216,3.0,2022-03-08T00:00:00.000,POINT (-94.205143 46.362473),
ALOMERE-DOUGLAS COUNTY HOSPITAL,111  17TH AVENUE EAST,,Alexandria,Douglas,MN,56308,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,96,,,POINT (-95.376393 45.872669),1346225182.0
HUTCHINSON HEALTH CARE,9700 W 76th Street,Suite 100,Eden Prairie,Hennepin,MN,55344,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,240,112.0,2022-03-07T00:00:00.000,POINT (-93.402975 44.8657),1053508820.0
HealthPartners Specialty Center,9700 W 76TH STREET,Suite 100,Eden Prairie,Hennepin,MN,55344,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,,,POINT (-93.402975 44.8657),
Park Nicollet Frauenshuh Cancer Ct,9700 W 76th Street,Suite 100,Eden Prairie,Hennepin,MN,55344,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,912,591.0,2022-03-08T00:00:00.000,POINT (-93.402975 44.8657),
Arthritis and Rheumatology Consult.,"7600 France Ave S, Suite 5100",,Edina,Hennepin,MN,55435,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,216,141.0,2022-03-03T00:00:00.000,POINT (-93.328936 44.864561),1952305757.0
Minneapolis Clinic of Neurology,4225 Golden Valley Road,,Golden Valley,Hennepin,MN,55422,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,,,POINT (-93.332077 44.999918),
CHILDRENS MN-MINNEAPOLIS,2525 CHICAGO AVE S,,Minneapolis,Hennepin,MN,55404,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,120,74.0,2022-03-07T00:00:00.000,POINT (-93.262588 44.956237),
HCMC Hennepin Healthcare Medical Ct,730 South 8th St.,RL120 Pharmacy,Minneapolis,Hennepin,MN,55415,0310-7442-02,Evusheld,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,504,351.0,2022-03-04T00:00:00.000,POINT (-93.263009 44.971667),
M HEALTH FAIRVIEW CLINICS,711 Kasota Ave SE,,Minneapolis,Hennepin,MN,55414,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,1992,1224.0,2022-03-07T00:00:00.000,POINT (-93.214642 44.981561),
MIDWEST IMMUNOLOGY CLINIC,"15700 37th Ave North, 110",,Plymouth,Hennepin,MN,55446,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-93.47952 45.024335),1811095854.0
NORTH MEMORIAL HLTH PHR-Robbinsdale,3435 W. Broadway Avenue,,Robbinsdale,Hennepin,MN,55422,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,240,104.0,2022-03-04T00:00:00.000,POINT (-93.324684 45.018526),
ALLINA HEALTH CAMBRIDGE MED CTR,701 Dellwood Steet,,Cambridge,Isanti,MN,55008,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,24.0,2022-03-02T00:00:00.000,POINT (-93.229316 45.566523),1568427383.0
WELIA-FIRSTLIGHT HEALTH SYSTEM,301 Highway 65 S.,,Mora,Kanabec,MN,55051,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,48,48.0,2022-03-04T00:00:00.000,POINT (-93.289932 45.873464),
Carris Health Cancer Center,301 Becker Ave SW,,Willmar,Kandiyohi,MN,56201,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,46.0,2022-03-07T00:00:00.000,POINT (-95.046265 45.120526),1407367030.0
LAKE VIEW HOSPITAL AND CLNC,325 11TH AVENUE,,Two Harbors,Lake,MN,55616,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,48,,,POINT (-91.667157 47.02965),1023067642.0
AVERA MARSHALL REGIONAL MEDICAL CEN,300 S. BRUCE ST,,Marshall,Lyon,MN,56258,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,72,76.0,2022-03-03T00:00:00.000,POINT (-95.776188 44.44774),1568401016.0
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,Nobles,MN,56187,0310-7442-02,Evusheld,2022-02-10T00:00:00.000,2022-02-15T00:00:00.000,216,166.0,2022-03-01T00:00:00.000,POINT (-95.599049 43.621947),
MAYO ROCHESTER METHODIST HOSPITAL,201 WEST CENTER STREET,ATTN: EI 1-406 INPATIENT PHARMACY,Rochester,Olmsted,MN,55902,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,2352,1337.0,2022-03-08T00:00:00.000,POINT (-92.465915 44.023482),
Lake Region Cancer Care,908 S Cascade St,,Fergus Falls,Otter Tail,MN,56537,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,144,140.0,2022-03-02T00:00:00.000,POINT (-96.07243 46.274948),
Minnesota Oncology - Maplewood,1580 Beam Ave,,Maplewood,Ramsey,MN,55109,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,192,,,POINT (-93.033727 45.027974),1144281304.0
Allina United Hospital Inpatient Ph,333 Smith Ave N,Inpatient Pharmacy,St. Paul,Ramsey,MN,55102-2344,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,,2022-03-05T00:00:00.000,POINT (-93.1083 44.941852),
LIFECARE MEDICAL CENTER,715 Delmore Drive,,Roseau,Roseau,MN,56751,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,48,48.0,2022-03-07T00:00:00.000,POINT (-95.759958 48.839434),1609861095.0
ESSENTIA HEALTH St. Marys Duluth,420 E 1ST ST,DRUG DISTR CNTR,Duluth,Saint Louis,MN,55805,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,288,229.0,2022-03-08T00:00:00.000,,
ST LUKES HOSPITAL,915 EAST 1ST STREET,ATTN: ST. LUKES PHARMACY BUYERS,Duluth,Saint Louis,MN,55805,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,336,235.0,2022-03-07T00:00:00.000,,
Centracare: Coborn Cancer Center,CentraCare Health Plaza,"1900 CentraCare Circle, Inf Pharm",St Cloud,Stearns,MN,56303,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,288,181.0,2022-03-07T00:00:00.000,,
STEVENS COMMUNITY MEDICAL CENTER,400 E First Street,Pharmacy,Morris,Stevens,MN,56267,0310-7442-02,Evusheld,2022-02-10T00:00:00.000,2022-02-15T00:00:00.000,24,10.0,2022-03-03T00:00:00.000,POINT (-96.172417 45.572101),
ALLINA HEALTH BUFFALO HOSPITAL,303 CATLIN ST,Attn: Pharmacy/Dawn,Buffalo,Wright,MN,55313,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,,,POINT (-93.871279 45.193198),1972924132.0
NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY AVE,,Kirksville,Adair,MO,63501-6401,0310-7442-02,Evusheld,2021-12-22T00:00:00.000,2021-12-28T00:00:00.000,24,23.0,2022-01-24T00:00:00.000,POINT (-92.590847 40.192468),
