provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
BETH ISRAEL (BIDMC) - Active Acct,330 Brookline Avenue,,Boston,Suffolk,MA,02215,00310-7442-02,Evusheld,508.0,POINT (-71.10486 42.33994),1548202641.0,2022-05-24T00:00:00.000,ACTIVE,
BOSTON MEDICAL CENTER PHARMACY DOCT,850 HARRISON AVE 1st floor,Yawkey Pharmacy,Boston,Suffolk,MA,02118,00310-7442-02,Evusheld,160.0,POINT (-71.074142 42.334688),,2022-05-18T00:00:00.000,ACTIVE,
BRIGHAM AND WOMENS HOSPITAL OCCUPAT,75 FRANCIS STREET,MAIN CAMPUS PHARMACY,Boston,Suffolk,MA,02115,00310-7442-02,Evusheld,609.0,POINT (-71.10748 42.33612),,2022-05-24T00:00:00.000,ACTIVE,
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,Boston,Suffolk,MA,02115-0000,00310-7442-02,Evusheld,173.0,POINT (-71.105494 42.336975),,2022-05-24T00:00:00.000,ACTIVE,
DANA FARBER CANCER INSTITUTE - ADUl,450 BROOKLINE AVE # YC537,,Boston,Suffolk,MA,02215,00310-7442-02,Evusheld,550.0,POINT (-71.10828 42.3376),,2022-05-23T00:00:00.000,ACTIVE,
MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,MAIN CAMPUS PHARMACY,Boston,Suffolk,MA,02114,00310-7442-02,Evusheld,531.0,POINT (-71.07014 42.36262),,2022-05-24T00:00:00.000,ACTIVE,
TUFTS MEDICAL CENTER,25 HARVARD ST,TUFTS PHARMACY,Boston,Suffolk,MA,02111-0000,00310-7442-02,Evusheld,102.0,POINT (-71.06241 42.34962),,2022-05-24T00:00:00.000,ACTIVE,
WHITTIER STREET HEALTH CENTER,1290 TREMONT STREET,"Loading Dock, Rear of Building",Boston,Suffolk,MA,02120-0000,00310-7442-02,Evusheld,48.0,POINT (-71.091916 42.332725),1457397986.0,2022-05-24T00:00:00.000,ACTIVE,
STEWARD SAINT ELIZABETHS MEDICAL CE,St. Elizabeths Medical Center,736 Cambridge Street,Brighton,Suffolk,MA,02135,00310-7442-02,Evusheld,6.0,POINT (-71.1056 42.3751),,2022-05-24T00:00:00.000,ACTIVE,
EAST BOSTON NEIGHBORHOOD HEALTH CEN,10 GOVE ST,ATTN PHARMACY,East Boston,Suffolk,MA,02128-0000,00310-7442-02,Evusheld,24.0,POINT (-71.038253 42.37232),,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Gothams - Athol,2033 Main St,,Athol,Worcester,MA,01331,00310-7442-02,Evusheld,12.0,POINT (-72.20887 42.58542),,2022-05-24T00:00:00.000,ACTIVE,
HEYWOOD HOSPITAL,242 GREEN ST,PHARMACY,Gardner,Worcester,MA,01440-0000,00310-7442-02,Evusheld,24.0,POINT (-71.9875 42.58671),1205823879.0,2022-05-23T00:00:00.000,ACTIVE,
MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT ST,,Milford,Worcester,MA,01757,00310-7442-02,Evusheld,33.0,POINT (-71.5287 42.1332),,2022-05-24T00:00:00.000,ACTIVE,
PROCARE LTC OF MA,155 NORTHBORO RD,STE 4,Southborough,Worcester,MA,01772,00310-7442-02,Evusheld,10.0,POINT (-71.5741 42.31442),,2022-05-24T00:00:00.000,ACTIVE,
RELIANT MEDICAL GROUP INTERNAL MEDI,385 Grove St,"Second Floor, Pharm Stores",Worcester,Worcester,MA,01605,00310-7442-02,Evusheld,24.0,POINT (-71.80755 42.28627),1184779969.0,2022-05-24T00:00:00.000,ACTIVE,
UMASS MEMORIAL MED-HAHNEMANN CAMPUS,HAHNEMANN CAMPUS PHARMACY,281 LINCOLN STREET,Worcester,Worcester,MA,01605-0000,00310-7442-02,Evusheld,729.0,POINT (-71.7907 42.285),,2022-05-24T00:00:00.000,ACTIVE,
UPMC WESTERN MARYLAND (WMRMC),12500 Willowbrook Road,,Cumberland,Allegany,MD,21502,00310-7442-02,Evusheld,148.0,POINT (-78.73402 39.64901),,2022-05-24T00:00:00.000,ACTIVE,
LUMINIS HEALTH ANNE ARUNDEL MEDICAL,2001 Medical Parkway,3rd Floor Pharmacy,Annapolis,Anne Arundel,MD,21401,00310-7442-02,Evusheld,116.0,POINT (-76.53407 38.99032),,2022-05-24T00:00:00.000,ACTIVE,
Maryland Oncology Hematology Annapo,800 Bestgate Rd,Suite 400,Annapolis,Anne Arundel,MD,21401,00310-7442-02,Evusheld,60.0,POINT (-76.53618 38.99579),,2022-05-24T00:00:00.000,ACTIVE,
FIRST CALL MEDICAL CENTER GAMBRILLS,1071 State Route 3 N,Suite 101,Gambrills,Anne Arundel,MD,21054,00310-7442-02,Evusheld,46.0,POINT (-76.69365 39.02249),,2022-05-23T00:00:00.000,ACTIVE,
Chesapeake Oncology Hematology,305 Hospital Drive,2nd floor,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,6.0,POINT (-76.62405 39.13881),1821065079.0,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Soleil Pharmacy,801 LANDMARK DR,,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,64.0,POINT (-76.64035 39.14774),1205336328.0,2022-05-25T00:00:00.000,ACTIVE,
UM BALTIMORE WASHINGTON MEDICAL CEN,301 HOSPITAL DR,,Glen Burnie,Anne Arundel,MD,21061-5803,00310-7442-02,Evusheld,260.0,POINT (-76.62292 39.13821),,2022-05-25T00:00:00.000,ACTIVE,
UM MIDTOWN CAMPUS,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,91.0,POINT (-76.62292 39.13821),,2022-05-25T00:00:00.000,ACTIVE,
UM SHORE MEDICAL CENTER AT EASTON,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,32.0,POINT (-76.62292 39.13821),,2022-05-25T00:00:00.000,ACTIVE,
UM ST. JOSEPH MEDICAL CENTER,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,85.0,POINT (-76.62292 39.13821),,2022-05-25T00:00:00.000,ACTIVE,
UM UPPER CHESAPEAKE MEDICAL CENTER,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00310-7442-02,Evusheld,42.0,POINT (-76.62292 39.13821),,2022-05-25T00:00:00.000,ACTIVE,
FRANKLIN SQUARE HOSPITAL CENTER,9000 FRANKLIN SQ DR,Main Pharmacy Attn Tim West,Baltimore,Baltimore,MD,21237,00310-7442-02,Evusheld,123.0,POINT (-76.48245 39.34808),,2022-05-24T00:00:00.000,ACTIVE,
GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,,Baltimore,Baltimore,MD,21204,00310-7442-02,Evusheld,94.0,POINT (-76.62657 39.39034),,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE - WOODLAWN MEDICA,7141 SECURITY BLVD,,Baltimore,Baltimore,MD,21244,00310-7442-02,Evusheld,6.0,POINT (-76.75784 39.31185),,2022-05-24T00:00:00.000,ACTIVE,
RHEUMATOLOGY ASSOCIATES OF BALTIMOR,1220-B E JOPPA RD,STE 310,Baltimore,Baltimore,MD,21286-5818,00310-7442-02,Evusheld,22.0,POINT (-76.5791 39.39689),1801829932.0,2022-05-24T00:00:00.000,ACTIVE,
Zion Ambulatory Center,9106 Philadelphia Road,Suite 108,Baltimore,Baltimore,MD,21237,00310-7442-02,Evusheld,130.0,POINT (-76.473375 39.34742),1023055001.0,2022-05-25T00:00:00.000,ACTIVE,
NASSERI CLINIC Catonsville,700 Geipe Road St. 200,,Catonsville,Baltimore,MD,21228,00310-7442-02,Evusheld,14.0,POINT (-76.75718 39.281875),1437119047.0,2022-05-24T00:00:00.000,ACTIVE,
Neurorehabilitation Institute,1300 York Rd,BLDG A Suite 300,Lutherville,Baltimore,MD,21093,00310-7442-02,Evusheld,30.0,POINT (-76.61631 39.41763),1881741775.0,2022-05-24T00:00:00.000,ACTIVE,
NORTHWEST HOSPITAL,5401 Old Court Road,,Randallstown,Baltimore,MD,21133,00310-7442-02,Evusheld,22.0,POINT (-76.781845 39.35862),,2022-05-24T00:00:00.000,ACTIVE,
Allergy Asthma Specialists,5430 Campbell Blvd,Suite 103,White Marsh,Baltimore,MD,21162,00310-7442-02,Evusheld,35.0,POINT (-76.4172 39.39219),,2022-05-24T00:00:00.000,ACTIVE,
CHASE BREXTON HEALTH CARE - BALTIMO,1111 N Charles St,,Baltimore,Baltimore City,MD,21201,00310-7442-02,Evusheld,24.0,POINT (-76.615565 39.302925),,2022-05-20T00:00:00.000,ACTIVE,
Hatzalah of Baltimore,2930 Taney Road,,Baltimore,Baltimore City,MD,21209,00310-7442-02,Evusheld,290.0,POINT (-76.68602 39.363235),,2022-05-25T00:00:00.000,ACTIVE,
JOHNS HOPKINS HOSPITAL,600 N. WOLFE ST,Pharmacy Storeroom Nelson SB Rm 213,Baltimore,Baltimore City,MD,21287,00310-7442-02,Evusheld,1154.0,POINT (-76.5909 39.29742),,2022-05-23T00:00:00.000,ACTIVE,
LIFEBRIDGE - SINAI HOSPITAL,2401 W BELVEDERE AVE,INPATIENT PHARMACY,Baltimore,Baltimore City,MD,21215,00310-7442-02,Evusheld,137.0,POINT (-76.66205 39.35248),,2022-05-24T00:00:00.000,ACTIVE,
Mercy Medical Center,301 St. Paul Pl,,Baltimore,Baltimore City,MD,21202,00310-7442-02,Evusheld,226.0,POINT (-76.61307 39.292995),,2022-05-23T00:00:00.000,ACTIVE,
SAINT AGNES HOSPITAL,900 SOUTH CATON AVENUE,,Baltimore,Baltimore City,MD,21229,00310-7442-02,Evusheld,264.0,POINT (-76.67311 39.271595),,2022-05-24T00:00:00.000,ACTIVE,
UNIVERSITY OF MARYLAND MEDICAL CENT,22 S. GREENE ST,,Baltimore,Baltimore City,MD,21201-1544,00310-7442-02,Evusheld,164.0,POINT (-76.62482 39.28765),,2022-05-25T00:00:00.000,ACTIVE,
CALVERTHEALTH MEDICAL CENTER,100 Hospital Road,,Prince Frederick,Calvert,MD,20678,00310-7442-02,Evusheld,261.0,POINT (-76.59499 38.5598),,2022-05-25T00:00:00.000,ACTIVE,
ANCHOR PHARMACY AND MEDICAL SUPPLIE,291 Stoner Ave,STE 206,Westminster,Carroll,MD,21157,00310-7442-02,Evusheld,24.0,POINT (-76.99056 39.56178),1083661888.0,2022-05-23T00:00:00.000,ACTIVE,
CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,,Westminster,Carroll,MD,21157,00310-7442-02,Evusheld,38.0,POINT (-76.99109 39.55799),,2022-05-24T00:00:00.000,ACTIVE,
ChristianaCare Union Hospital (UHCC,106 Bow Street,,Elkton,Cecil,MD,21921,00310-7442-02,Evusheld,116.0,POINT (-75.832005 39.608565),,2022-05-24T00:00:00.000,ACTIVE,
STONE RUN FAMILY MEDICINE,101 Colonial Way Ste A,Suite A,Rising Sun,Cecil,MD,21911-1783,00310-7442-02,Evusheld,38.0,POINT (-76.056394 39.69489),,2022-05-24T00:00:00.000,ACTIVE,
FREDERICK HEALTH HOSPITAL,400 W 7TH ST,,Frederick,Frederick,MD,21701-4506,00310-7442-02,Evusheld,91.0,POINT (-77.41482 39.42263),,2022-05-24T00:00:00.000,ACTIVE,
MARYLAND ONCOLOGY HEMATOLOGY - FRED,46-B Thomas Johnson Dr,,Frederick,Frederick,MD,21702,00310-7442-02,Evusheld,37.0,POINT (-77.405 39.44836),,2022-05-24T00:00:00.000,ACTIVE,
GARRETT COUNTY MEMORIAL HOSPTIAL,251 North 4th Street,,Oakland,Garrett,MD,21550,00310-7442-02,Evusheld,37.0,POINT (-79.40088 39.413145),,2022-05-24T00:00:00.000,ACTIVE,
Omnicare of Annapolis Junct #48269,9036 Junction Dr,,Annapolis Junction,Howard,MD,20701,00310-7442-02,Evusheld,8.0,POINT (-76.80562 39.12747),1811073679.0,2022-05-24T00:00:00.000,ACTIVE,
Arthritis Care Specialists,6350 Stevens Forest Road,Suite 101,Columbia,Howard,MD,21046,00310-7442-02,Evusheld,18.0,POINT (-76.8543 39.19814),1457312333.0,2022-05-23T00:00:00.000,ACTIVE,
DEMO SITE 001,345 Back Door Av,,Columbia,Howard,MD,21044,00310-7442-02,Evusheld,40.0,POINT (-76.858205 39.215621),,2022-05-13T00:00:00.000,ACTIVE,
Maryland Oncology Hematology Columb,10710 Charter Drive,Suite G020,Columbia,Howard,MD,21044,00310-7442-02,Evusheld,19.0,POINT (-76.88238 39.21364),,2022-05-24T00:00:00.000,ACTIVE,
Pharmerica Columbia 7134,7100 Columbia Gateway Drive,Suite 100,Columbia,Howard,MD,21046,00310-7442-02,Evusheld,24.0,POINT (-76.807085 39.1748),1659417269.0,2022-05-18T00:00:00.000,ACTIVE,
Pharmscript HoldcoandSubsidiaries,7085 Samuel Morse Dr,Suite 100,Columbia,Howard,MD,21046,00310-7442-02,Evusheld,22.0,POINT (-76.81049 39.16765),,2022-05-24T00:00:00.000,ACTIVE,
The Office of Frederick P. Smith,5454 Wisconsin Avenue,Suite 1300,Chevy Chase,Montgomery,MD,20815,00310-7442-02,Evusheld,54.0,POINT (-77.08731 38.962775),1730185935.0,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE - GAITHERSBURG ME,655 WATKINS MILL RD,1ST FLR PHARMACY,Gaithersburg,Montgomery,MD,20879,00310-7442-02,Evusheld,8.0,POINT (-77.2222 39.15581),,2022-05-24T00:00:00.000,ACTIVE,
MARYLAND ONCOLOGY HEMATOLOGY - ROCK,9905 MEDICAL CENTER DR,Suite 200,Rockville,Montgomery,MD,20850-6533,00310-7442-02,Evusheld,24.0,POINT (-77.19842 39.09715),,2022-05-24T00:00:00.000,ACTIVE,
ADVENTIST HEALTHCARE WHITE OAK MEDI,11890 HEALING WAY,,Silver Spring,Montgomery,MD,20904-7917,00310-7442-02,Evusheld,74.0,POINT (-76.96238 39.05326),,2022-05-23T00:00:00.000,ACTIVE,
Maryland Oncology Hematology White,11886 Healing Way,Suite 701,Silver Spring,Montgomery,MD,20904,00310-7442-02,Evusheld,40.0,POINT (-76.96238 39.05326),,2022-05-24T00:00:00.000,ACTIVE,
RxClinic LLC,8700 Georgia Avenue,Suite 403,Silver Spring,Montgomery,MD,20910,00310-7442-02,Evusheld,34.0,POINT (-77.03027 38.99743),1427619394.0,2022-05-23T00:00:00.000,ACTIVE,
INSTITUTE FOR ASTHMA and ALLERGY,11002 VEIRS MILL R,SUITE 414,Wheaton,Montgomery,MD,20902,00310-7442-02,Evusheld,114.0,POINT (-77.05105 39.03679),1447341110.0,2022-05-17T00:00:00.000,ACTIVE,
Maryland Oncology Hematology Brandy,7704 Matapeake Business Dr,Suite 200,Brandywine,Prince Georges,MD,20613,00310-7442-02,Evusheld,39.0,POINT (-76.8722 38.67711),,2022-05-24T00:00:00.000,ACTIVE,
ARTHRITIS AND PAIN ASSOCIATES OF PG,7300 HANOVER DR STE 201,,Greenbelt,Prince Georges,MD,20770-2247,00310-7442-02,Evusheld,23.0,POINT (-76.88071 38.989625),,2022-05-20T00:00:00.000,ACTIVE,
LUMINIS HEALTH DOCTORS COMMUNITY ME,8118 Good Luck Road,,Lanham,Prince Georges,MD,20706,00310-7442-02,Evusheld,154.0,POINT (-76.86545 38.98165),,2022-05-23T00:00:00.000,ACTIVE,
KAISER PERMANENTE - LARGO MEDICAL C,1221 MERCANTILE LANE,1ST FLR PHARMACY,Upper Marlboro,Prince Georges,MD,20774,00310-7442-02,Evusheld,12.0,POINT (-76.83617 38.90739),,2022-05-24T00:00:00.000,ACTIVE,
MEDSTAR ST. MARYS HOSPITAL,25500 POINT LOOKOUT RD,Pharmacy,Leonardtown,Saint Marys,MD,20650-2015,00310-7442-02,Evusheld,2.0,POINT (-76.63827 38.30197),,2022-05-24T00:00:00.000,ACTIVE,
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,ATTN: INPATIENT PHARMACY,Hagerstown,Washington,MD,21742,00310-7442-02,Evusheld,319.0,POINT (-77.685675 39.62259),,2022-05-23T00:00:00.000,ACTIVE,
Chesapeake Health Care - Salisbury,1615 Tree Sap Ct,,Salisbury,Wicomico,MD,21804,00310-7442-02,Evusheld,48.0,POINT (-75.55432 38.36425),1194768473.0,2022-05-24T00:00:00.000,ACTIVE,
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,Salisbury,Wicomico,MD,21801,00310-7442-02,Evusheld,152.0,POINT (-75.60132 38.3615),,2022-05-24T00:00:00.000,ACTIVE,
Atlantic General Hospital,9733 Healthway Drive,Inpatient Pharmacy 2nd Floor,Berlin,Worcester,MD,21811,00310-7442-02,Evusheld,268.0,POINT (-75.21127 38.33876),,2022-05-24T00:00:00.000,ACTIVE,
CENTRAL MAINE MEDICAL CENTER,60 HIGH STREET,INPT PHARMACY SECOND FLOOR,Lewiston,Androscoggin,ME,04240,00310-7442-02,Evusheld,72.0,POINT (-70.21533 44.10281),,2022-05-24T00:00:00.000,ACTIVE,
MMP SPRING ST HEALTH CENTER,55 SPRING ST,,Scarborough,Cumberland,ME,04074,00310-7442-02,Evusheld,56.0,POINT (-70.346305 43.62519),,2022-05-24T00:00:00.000,ACTIVE,
NEW ENGLAND CANCER SPECIALISTS,100 Campus Drive,Suite 108,Scarborough,Cumberland,ME,04074,00310-7442-02,Evusheld,160.0,POINT (-70.31829 43.60066),,2022-05-24T00:00:00.000,ACTIVE,
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,,Farmington,Franklin,ME,04938,00310-7442-02,Evusheld,8.0,POINT (-70.16293 44.62651),,2022-05-23T00:00:00.000,ACTIVE,
MOUNT DESERT ISLAND HOSPITAL,10 Wayman Lane,,Bar Harbor,Hancock,ME,04609,00310-7442-02,Evusheld,12.0,POINT (-68.20205 44.38485),1790764512.0,2022-05-16T00:00:00.000,ACTIVE,
HAROLD ALFOND CENTER CANCER CARE,361 Old Belgrade Road,Attn: Pharmacy,Augusta,Kennebec,ME,04330,00310-7442-02,Evusheld,33.0,POINT (-69.78502 44.36349),,2022-05-24T00:00:00.000,ACTIVE,
PEN BAY MEDICAL CENTER,6 GLEN COVE DR,,Rockport,Knox,ME,04856,00310-7442-02,Evusheld,32.0,POINT (-69.08543 44.14489),,2022-05-23T00:00:00.000,ACTIVE,
LINCOLNHEALTH,35 MILES STREET,PHARMACY DEPARTMENT,Damariscotta,Lincoln,ME,04543,00310-7442-02,Evusheld,4.0,POINT (-69.53065 44.02618),,2022-05-24T00:00:00.000,ACTIVE,
STEPHENS MEMORIAL HOSPITAL,181 MAIN STREET,INPATIENT PHARMACY,Norway,Oxford,ME,04268,00310-7442-02,Evusheld,13.0,POINT (-70.53232 44.209815),1447730247.0,2022-05-24T00:00:00.000,ACTIVE,
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,Penobscot,ME,04401,00310-7442-02,Evusheld,432.0,POINT (-68.75085 44.80856),,2022-05-23T00:00:00.000,ACTIVE,
ST JOSEPH HOSPITAL,360 BROADWAY,,Bangor,Penobscot,ME,04401,00310-7442-02,Evusheld,86.0,POINT (-68.77232 44.81432),,2022-05-24T00:00:00.000,ACTIVE,
PENOBSCOT INDIAN NAT HLTH CENT,23 Wabanaki Way,,Indian Island,Penobscot,ME,04468,00310-7442-02,Evusheld,12.0,POINT (-68.646779 44.953174),,2022-05-20T00:00:00.000,ACTIVE,
REDINGTON FAIRVIEW GENERAL PHARMACY,46 FAIRVIEW AVE,PHARMACY DEPT,Skowhegan,Somerset,ME,04976,00310-7442-02,Evusheld,57.0,POINT (-69.71368 44.75899),,2022-05-24T00:00:00.000,ACTIVE,
WALDO COUNTY GENERAL HOSPITAL,118 NORTHPORT AVE,INPATIENT PHARMACY,Belfast,Waldo,ME,04915,00310-7442-02,Evusheld,11.0,POINT (-68.99412 44.41248),1841397932.0,2022-05-24T00:00:00.000,ACTIVE,
YORK HOSPITAL,15 HOSPITAL DR,,York,York,ME,03909,00310-7442-02,Evusheld,28.0,POINT (-70.651795 43.142435),,2022-05-24T00:00:00.000,ACTIVE,
MCLAREN BAY REGION,1900 COLUMBUS AVE,,Bay City,Bay,MI,48708,00310-7442-02,Evusheld,55.0,POINT (-83.86903 43.58927),,2022-05-24T00:00:00.000,ACTIVE,
LAKELAND HEALTHCARE,1234 NAPIER AVENUE,,St Joseph,Berrien,MI,49085,00310-7442-02,Evusheld,32.0,POINT (-86.47856 42.08858),,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
COMMUNITY HEALTH CTR OF BRANCH CO,274 E CHICAGO ST,,Coldwater,Branch,MI,49036,00310-7442-02,Evusheld,8.0,POINT (-84.98872 41.93736),,2022-05-24T00:00:00.000,ACTIVE,
OAKLAWN HOSPITAL,200 N Madison,,Marshall,Calhoun,MI,49068,00310-7442-02,Evusheld,58.0,POINT (-84.9571 42.27368),1861475360.0,2022-05-24T00:00:00.000,ACTIVE,
WAR MEMORIAL HOSPITAL,500 Osborn Blvd,,Sault Sainte Marie,Chippewa,MI,49783,00310-7442-02,Evusheld,76.0,POINT (-84.35048 46.49801),,2022-05-17T00:00:00.000,ACTIVE,
OSF ST FRANCIS HEALTHCARE,3401 Ludington St.,Attn: Pharmacy,Escanaba,Delta,MI,49829,00310-7442-02,Evusheld,22.0,POINT (-87.09666 45.7423),,2022-05-24T00:00:00.000,ACTIVE,
DCHS-DICKINSON COUNTY HEALTH CARE S,1721 S STEPHENSON AVE,,Iron Mountain,Dickinson,MI,49801,00310-7442-02,Evusheld,85.0,POINT (-88.06537 45.82016),,2022-05-24T00:00:00.000,ACTIVE,
HEALTHSHARE GROUP/NORTHERN MICHIGAN,416 Connable Ave,,Petoskey,Emmet,MI,49770,00310-7442-02,Evusheld,53.0,POINT (-84.97069 45.37326),1992812580.0,2022-05-23T00:00:00.000,ACTIVE,
COPPER RIDGE HEALTH dba NOVELLO INF,4290 COPPER RIDGE DRIVE,SUITE 130,Traverse City,Grand Traverse,MI,49684,00310-7442-02,Evusheld,72.0,POINT (-85.65553 44.747095),1558949511.0,2022-05-24T00:00:00.000,ACTIVE,
Infusion Associates - Traverse City,418 Munson Ave,,Traverse City,Grand Traverse,MI,49686,00310-7442-02,Evusheld,22.0,POINT (-85.582205 44.76016),1356353791.0,2022-05-24T00:00:00.000,ACTIVE,
MUNSON MEDICAL CENTER,1105 SIXTH STREET,,Traverse City,Grand Traverse,MI,49684,00310-7442-02,Evusheld,241.0,POINT (-85.64488 44.760285),,2022-05-25T00:00:00.000,ACTIVE,
UP HEALTH SYSTEM PORTAGE,500 CAMPUS DRIVE,,Hancock,Houghton,MI,49930,00310-7442-02,Evusheld,28.0,POINT (-88.58667 47.13962),,2022-05-24T00:00:00.000,ACTIVE,
Atlas Meds Pharmacy,4801 S Martin Luther King,,Lansing,Ingham,MI,48910,00310-7442-02,Evusheld,24.0,POINT (-84.566862 42.68568),1205245586.0,2022-05-23T00:00:00.000,ACTIVE,
McLaren Greater Lansing,2900 Collins Rd,,Lansing,Ingham,MI,48910,00310-7442-02,Evusheld,65.0,POINT (-84.50318 42.7009),,2022-05-17T00:00:00.000,ACTIVE,
SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,,Lansing,Ingham,MI,48912,00310-7442-02,Evusheld,341.0,POINT (-84.535275 42.734075),,2022-05-23T00:00:00.000,ACTIVE,
HENRY FORD ALLEGIANCE,205 N. East Avenue,,Jackson,Jackson,MI,49201,00310-7442-02,Evusheld,203.0,POINT (-84.39247 42.25114),,2022-05-24T00:00:00.000,ACTIVE,
OFFICE OF DONNA ONEILL MD PC,214 North Elm Avenue,,Jackson,Jackson,MI,49202,00310-7442-02,Evusheld,94.0,POINT (-84.38483 42.253695),1770796567.0,2022-05-17T00:00:00.000,ACTIVE,
BRONSON METHODIST HOSPITAL,601 John St.,,Kalamazoo,Kalamazoo,MI,49007,00310-7442-02,Evusheld,136.0,POINT (-85.580145 42.285065),,2022-03-21T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
opus medicine pc,3601 S 9th st.,,Kalamazoo,Kalamazoo,MI,49009,00310-7442-02,Evusheld,152.0,POINT (-85.67708 42.25635),1013286228.0,2022-05-24T00:00:00.000,ACTIVE,
Infusion Associates Grand Rapids,3230 Eagle Park Dr NE,Suite 101,Grand Rapids,Kent,MI,49525,00310-7442-02,Evusheld,62.0,POINT (-85.589255 42.987625),1487622296.0,2022-05-23T00:00:00.000,ACTIVE,
Metro Health Park East Pharmacy,4055 Cascade Road,,Grand Rapids,Kent,MI,49546,00310-7442-02,Evusheld,31.0,POINT (-85.56871 42.949285),,2022-05-24T00:00:00.000,ACTIVE,
SAINT MARYS HOSPITAL PHARMACY,200 JEFFERSON AVE SE,,Grand Rapids,Kent,MI,49503,00310-7442-02,Evusheld,46.0,POINT (-85.66287 42.958415),,2022-05-24T00:00:00.000,ACTIVE,
SPECTRUM HEALTH - BUTTERWORTH,100 MICHIGAN ST NE,MC001,Grand Rapids,Kent,MI,49503,00310-7442-02,Evusheld,1248.0,POINT (-85.66632 42.97042),,2022-05-17T00:00:00.000,ACTIVE,
SPECTRUM HEALTH BLODGETT HOSPITAL,100 Michigan Street Northeast,MC 001,Grand Rapids,Kent,MI,49503,00310-7442-02,Evusheld,68.0,POINT (-85.66632 42.97042),,2022-05-17T00:00:00.000,ACTIVE,
Saint Marys Home Infusion Program,360 Division Avenue South,Suite 1D,Grand Rapids,Kent,MI,49503,00310-7442-02,Evusheld,175.0,POINT (-85.66702 42.956465),1841233574.0,2022-05-24T00:00:00.000,ACTIVE,
University of Michigan Health-West,5900 BYRON CENTER AVE SW,Department of Pharmacy Services,Wyoming,Kent,MI,49519,00310-7442-02,Evusheld,160.0,POINT (-85.717655 42.857125),,2022-05-24T00:00:00.000,ACTIVE,
GTB FHC: Samantha Haken MD,2300 N STALLMAN RD,,Peshawbestown,Leelanau,MI,49682,00310-7442-02,Evusheld,22.0,POINT (-85.614325 45.01678),1154735850.0,2022-05-18T00:00:00.000,ACTIVE,
PROMEDICA HICKMAN HOSPITAL,5640 N ADRIAN HWY,,Adrian,Lenawee,MI,49221,00310-7442-02,Evusheld,24.0,POINT (-84.00456 41.96489),,2022-05-24T00:00:00.000,ACTIVE,
HENRY FORD MACOMB HOSPITAL,15855 nineteen mile road,ATTN INPATIENT PHARMACY/STOCK ROOM,Clinton Township,Macomb,MI,48038,00310-7442-02,Evusheld,573.0,POINT (-82.9607 42.614865),,2022-05-24T00:00:00.000,ACTIVE,
ProMed Urgent Care,19041 E 12 Mile Rd.,Suite 102,Roseville,Macomb,MI,48066,00310-7442-02,Evusheld,24.0,POINT (-82.925186 42.510125),,2022-05-24T00:00:00.000,ACTIVE,
Munson Manistee,1465 E PARKDALE AVE,,Manistee,Manistee,MI,49660,00310-7442-02,Evusheld,3.0,POINT (-86.27205 44.27244),,2022-05-24T00:00:00.000,ACTIVE,
MGHS - MARQUETTE GENERAL HEALTH SYS,850 W BARAGA AVE,,Marquette,Marquette,MI,49855,00310-7442-02,Evusheld,274.0,POINT (-87.41082 46.54394),,2022-05-18T00:00:00.000,ACTIVE,
PROMEDICA MONROE REGIONAL HOSPITAL,718 N MACOMB ST,,Monroe,Monroe,MI,48162,00310-7442-02,Evusheld,170.0,POINT (-83.388108 41.924605),,2022-05-23T00:00:00.000,ACTIVE,
