provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
NOBLE HEALTH AUDRAIN COMMUNITY HOSPITAL,620 E MONROE,,Mexico,Audrain,MO,65265,00173-0901-86,Sotrovimab,11,POINT (-91.8784 39.17335),,2022-03-23T00:00:00.000,ACTIVE,
MERCY HOSPITAL CASSVILLE,94 MAIN STREET,,Cassville,Barry,MO,65625,00173-0901-86,Sotrovimab,12,POINT (-93.872679 36.673738),,2022-03-30T00:00:00.000,ACTIVE,
COX MONETT HOSPITAL,1000 E US HIGHWAY 60,,Monett,Barry,MO,65708,00173-0901-86,Sotrovimab,5,POINT (-93.901217 36.91377),,2022-03-30T00:00:00.000,ACTIVE,
COX BARTON COUNTY HOSPITAL,29 NW 1ST LANE,,Lamar,Barton,MO,64759,00173-0901-86,Sotrovimab,5,POINT (-94.30017 37.50238),,2022-03-30T00:00:00.000,ACTIVE,
BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,,Butler,Bates,MO,64730,00173-0901-86,Sotrovimab,13,POINT (-94.34574 38.24912),,2022-03-30T00:00:00.000,ACTIVE,
BOONE HOSPITAL CENTER,1600 E BROADWAY,,Columbia,Boone,MO,65201,00173-0901-86,Sotrovimab,45,POINT (-92.315835 38.949855),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,,Columbia,Boone,MO,65212,00173-0901-86,Sotrovimab,48,POINT (-92.3284 38.93828),,2022-03-30T00:00:00.000,ACTIVE,
MOSAIC LIFE CARE AT ST JOSEPH,5325 FARAON STREET,,Saint Joseph,Buchanan,MO,64506,00173-0901-86,Sotrovimab,96,POINT (-94.77054 39.77227),,2022-03-30T00:00:00.000,ACTIVE,
Ozark Primary Care,2725 N Westwood Blvd,,Poplar Bluff,Butler,MO,63901,00173-0901-86,Sotrovimab,14,POINT (-90.42934 36.78455),,2022-02-16T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,,Poplar Bluff,Butler,MO,63901,00173-0901-86,Sotrovimab,35,POINT (-90.44285 36.78703),,2022-03-30T00:00:00.000,ACTIVE,
FULTON STATE HOSPITAL,600 EAST 5TH STREET,,Fulton,Callaway,MO,65251,00173-0901-86,Sotrovimab,7,POINT (-91.939975 38.847111),,2022-03-30T00:00:00.000,ACTIVE,
NOBLE HEALTH CALLAWAY COMMUNITY HOSPITAL,10 SOUTH HOSPITAL DRIVE,,Fulton,Callaway,MO,65251,00173-0901-86,Sotrovimab,3,POINT (-91.96612 38.84443),,2022-03-23T00:00:00.000,ACTIVE,
LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,,Osage Beach,Camden,MO,65065,00173-0901-86,Sotrovimab,47,POINT (-92.68315 38.11924),,2022-03-30T00:00:00.000,ACTIVE,
SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,,Cape Girardeau,Cape Girardeau,MO,63703,00173-0901-86,Sotrovimab,21,POINT (-89.57125 37.303575),,2022-03-30T00:00:00.000,ACTIVE,
SOUTHEASTHEALTH,1701 LACEY ST,,Cape Girardeau,Cape Girardeau,MO,63701,00173-0901-86,Sotrovimab,65,POINT (-89.54065 37.31097),,2022-03-30T00:00:00.000,ACTIVE,
CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,,Carrollton,Carroll,MO,64633,00173-0901-86,Sotrovimab,6,POINT (-93.48981 39.37569),,2022-03-30T00:00:00.000,ACTIVE,
CEDAR COUNTY MEMORIAL HOSPITAL,1401 SOUTH PARK STREET,,El Dorado Springs,Cedar,MO,64744,00173-0901-86,Sotrovimab,16,POINT (-94.01724 37.86019),,2022-03-30T00:00:00.000,ACTIVE,
EXCELSIOR SPRINGS HOSPITAL,1700 RAINBOW BOULEVARD,,Excelsior Springs,Clay,MO,64024,00173-0901-86,Sotrovimab,18,POINT (-94.23826 39.362885),,2022-03-30T00:00:00.000,ACTIVE,
LIBERTY HOSPITAL,2525 GLENN HENDREN DR,,Liberty,Clay,MO,64069,00173-0901-86,Sotrovimab,25,POINT (-94.42476 39.2764),,2022-03-30T00:00:00.000,ACTIVE,
NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,,North Kansas City,Clay,MO,64116,00173-0901-86,Sotrovimab,6,POINT (-94.55159 39.14961),,2022-03-30T00:00:00.000,ACTIVE,
CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,,Cameron,Clinton,MO,64429,00173-0901-86,Sotrovimab,19,POINT (-94.21736 39.72993),,2022-03-30T00:00:00.000,ACTIVE,
CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,,Jefferson City,Cole,MO,65102,00173-0901-86,Sotrovimab,38,POINT (-92.18084 38.56686),,2022-03-30T00:00:00.000,ACTIVE,
SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,2505 MISSION DRIVE,,Jefferson City,Cole,MO,65109,00173-0901-86,Sotrovimab,184,POINT (-92.22152 38.5584),,2022-03-30T00:00:00.000,ACTIVE,
SALEM MEMORIAL DISTRICT HOSPITAL,"PO BOX 774,",,Salem,Dent,MO,65560,00173-0901-86,Sotrovimab,70,POINT (-94.4864575 37.107575),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,,Washington,Franklin,MO,63090,00173-0901-86,Sotrovimab,6,POINT (-91.00045 38.55205),,2022-03-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
HERMANN AREA DISTRICT HOSPITAL,509 W 18TH ST,,Hermann,Gasconade,MO,65041,00173-0901-86,Sotrovimab,4,POINT (-91.44877 38.69242),,2022-03-30T00:00:00.000,ACTIVE,
MOSAIC MEDICAL CENTER ALBANY,705 N COLLEGE STREET,,Albany,Gentry,MO,64402,00173-0901-86,Sotrovimab,36,POINT (-94.32528 40.25213),,2022-03-30T00:00:00.000,ACTIVE,
COX MEDICAL CENTERS,3801 SOUTH NATIONAL AVENUE,,Springfield,Greene,MO,65807,00173-0901-86,Sotrovimab,163,POINT (-93.2806 37.14468),,2022-03-30T00:00:00.000,ACTIVE,
Guardian Pharmacy - Missouri,2107 E Rockhurst Ste C,,Springfield,Greene,MO,65802,00173-0901-86,Sotrovimab,6,POINT (-93.25366 37.213775),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE,,Springfield,Greene,MO,65804,00173-0901-86,Sotrovimab,138,POINT (-93.2753 37.17928),,2022-03-30T00:00:00.000,ACTIVE,
OMNICARE OF SPRINGFIELD,1947 W Sunset St Ste 200,,Springfield,Greene,MO,65807,00173-0901-86,Sotrovimab,6,POINT (-93.31957 37.1671),,2022-03-30T00:00:00.000,ACTIVE,
WRIGHT MEMORIAL HOSPITAL,191 IOWA BOULEVARD,,Trenton,Grundy,MO,64683,00173-0901-86,Sotrovimab,4,POINT (-93.58097 40.06749),,2022-03-30T00:00:00.000,ACTIVE,
HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,,Bethany,Harrison,MO,64424,00173-0901-86,Sotrovimab,17,POINT (-94.025356 40.265269),,2022-03-30T00:00:00.000,ACTIVE,
GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,,Clinton,Henry,MO,64735,00173-0901-86,Sotrovimab,16,POINT (-93.76702 38.39074),,2022-03-30T00:00:00.000,ACTIVE,
OZARKS HEALTHCARE,1100 KENTUCKY AVE,,West Plains,Howell,MO,65775,00173-0901-86,Sotrovimab,149,POINT (-91.8747 36.73805),,2022-03-30T00:00:00.000,ACTIVE,
IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,,Pilot Knob,Iron,MO,63663,00173-0901-86,Sotrovimab,18,POINT (-90.64083 37.62046),,2022-03-30T00:00:00.000,ACTIVE,
CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,,Independence,Jackson,MO,64057,00173-0901-86,Sotrovimab,6,POINT (-94.34877 39.04929),,2022-03-30T00:00:00.000,ACTIVE,
CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,,Kansas City,Jackson,MO,64108,00173-0901-86,Sotrovimab,16,POINT (-94.57764 39.08305),,2022-03-30T00:00:00.000,ACTIVE,
OMNICARE OF KANSAS CITY,10400 Hickman Mills Dr Ste 200,,Kansas City,Jackson,MO,64137,00173-0901-86,Sotrovimab,6,POINT (-94.53123 38.93765),,2022-03-23T00:00:00.000,ACTIVE,
RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,,Kansas City,Jackson,MO,64132,00173-0901-86,Sotrovimab,42,POINT (-94.56073 39.00922),,2022-03-30T00:00:00.000,ACTIVE,
ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,,Kansas City,Jackson,MO,64111,00173-0901-86,Sotrovimab,40,POINT (-94.5899 39.04743),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,7900 LEE'S SUMMIT RD,,Kansas City,Jackson,MO,64139,00173-0901-86,Sotrovimab,53,POINT (-94.38793 38.97201),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY HEALTH TRUMAN MEDICAL CENTER,2301 HOLMES STREET,,Kansas City,Jackson,MO,64108,00173-0901-86,Sotrovimab,25,POINT (-94.575195 39.08451),,2022-03-30T00:00:00.000,ACTIVE,
LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,,Lees Summit,Jackson,MO,64063,00173-0901-86,Sotrovimab,3,POINT (-94.331683 38.902305),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,,Carthage,Jasper,MO,64836,00173-0901-86,Sotrovimab,10,POINT (-94.320625 37.135805),,2022-03-30T00:00:00.000,ACTIVE,
WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,,Warrensburg,Johnson,MO,64093,00173-0901-86,Sotrovimab,10,POINT (-93.72183 38.765875),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,,Lebanon,Laclede,MO,65536,00173-0901-86,Sotrovimab,1,POINT (-92.637082 37.681932),,2022-03-30T00:00:00.000,ACTIVE,
LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,,Lexington,Lafayette,MO,64067,00173-0901-86,Sotrovimab,12,POINT (-93.876575 39.19007),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL AURORA,500 PORTER AVENUE,,Aurora,Lawrence,MO,65605,00173-0901-86,Sotrovimab,18,POINT (-93.710993 36.969841),,2022-03-30T00:00:00.000,ACTIVE,
PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,,Brookfield,Linn,MO,64628,00173-0901-86,Sotrovimab,6,POINT (-93.06762 39.774495),,2022-03-30T00:00:00.000,ACTIVE,
HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,,Chillicothe,Livingston,MO,64601,00173-0901-86,Sotrovimab,14,POINT (-93.55248 39.81839),,2022-03-30T00:00:00.000,ACTIVE,
MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,1205 NORTH MISSOURI ST,,Macon,Macon,MO,63552,00173-0901-86,Sotrovimab,14,POINT (-92.46882 39.74783),,2022-03-30T00:00:00.000,ACTIVE,
MADISON MEDICAL CENTER,611 W MAIN ST,,Fredericktown,Madison,MO,63645,00173-0901-86,Sotrovimab,71,POINT (-90.294225 37.564931),,2022-03-30T00:00:00.000,ACTIVE,
HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,,Hannibal,Marion,MO,63401,00173-0901-86,Sotrovimab,64,POINT (-91.44663 39.70682),,2022-03-30T00:00:00.000,ACTIVE,
MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,,Sikeston,New Madrid,MO,63801,00173-0901-86,Sotrovimab,19,POINT (-89.585991 36.89),,2022-03-30T00:00:00.000,ACTIVE,
FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,,Neosho,Newton,MO,64850,00173-0901-86,Sotrovimab,21,POINT (-94.3697 36.8661),,2022-03-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN ST,,Maryville,Nodaway,MO,64468,00173-0901-86,Sotrovimab,100,POINT (-94.87728 40.32572),,2022-03-30T00:00:00.000,ACTIVE,
PEMISCOT COUNTY MEMORIAL HOSPITAL,946 EAST REED,,Hayti,Pemiscot,MO,63851,00173-0901-86,Sotrovimab,21,POINT (-89.74067 36.23691),,2022-03-30T00:00:00.000,ACTIVE,
PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,,Perryville,Perry,MO,63775,00173-0901-86,Sotrovimab,13,POINT (-89.8654 37.73212),,2022-03-30T00:00:00.000,ACTIVE,
BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,,Sedalia,Pettis,MO,65302,00173-0901-86,Sotrovimab,45,POINT (-93.221525 38.699415),,2022-03-30T00:00:00.000,ACTIVE,
PHELPS HEALTH,1000 W 10TH ST,,Rolla,Phelps,MO,65401,00173-0901-86,Sotrovimab,42,POINT (-91.78591 37.95284),,2022-03-30T00:00:00.000,ACTIVE,
PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,,Louisiana,Pike,MO,63353,00173-0901-86,Sotrovimab,50,POINT (-91.064715 39.440605),,2022-03-30T00:00:00.000,ACTIVE,
SAINT LUKES NORTH HOSPITAL,5830 N W BARRY ROAD,,Kansas City,Platte,MO,64154,00173-0901-86,Sotrovimab,44,POINT (-94.64733 39.24698),,2022-03-30T00:00:00.000,ACTIVE,
CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,,Bolivar,Polk,MO,65613,00173-0901-86,Sotrovimab,94,POINT (-93.41714 37.62261),,2022-03-30T00:00:00.000,ACTIVE,
PUTNAM COUNTY MEMORIAL HOSPITAL,"1926 OAK STREET,  PO BOX 389",,Unionville,Putnam,MO,63565,00173-0901-86,Sotrovimab,6,POINT (-92.77885 40.58672),,2022-03-30T00:00:00.000,ACTIVE,
MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,,Moberly,Randolph,MO,65270,00173-0901-86,Sotrovimab,16,POINT (-92.41402 39.425185),,2022-03-30T00:00:00.000,ACTIVE,
RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,,Richmond,Ray,MO,64085,00173-0901-86,Sotrovimab,13,POINT (-93.9576 39.26308),,2022-03-30T00:00:00.000,ACTIVE,
FITZGIBBON HOSPITAL,2305 S 65 HIGHWAY,,Marshall,Saline,MO,65340,00173-0901-86,Sotrovimab,40,POINT (-93.21494 39.09022),,2022-03-30T00:00:00.000,ACTIVE,
SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,,Memphis,Scotland,MO,63555,00173-0901-86,Sotrovimab,26,POINT (-92.167176 40.465781),,2022-03-30T00:00:00.000,ACTIVE,
PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,,O Fallon,St. Charles,MO,63368,00173-0901-86,Sotrovimab,9,POINT (-90.69877 38.715765),,2022-03-30T00:00:00.000,ACTIVE,
SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,300 1ST CAPITOL DR,,Saint Charles,St. Charles,MO,63301,00173-0901-86,Sotrovimab,156,POINT (-90.483815 38.78056),,2022-03-30T00:00:00.000,ACTIVE,
BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,,Saint Peters,St. Charles,MO,63376,00173-0901-86,Sotrovimab,19,POINT (-90.580365 38.794225),,2022-03-30T00:00:00.000,ACTIVE,
Washington Medical Center,1351 Jefferson Street,,Washington,St. Charles,MO,63385,00173-0901-86,Sotrovimab,29,POINT (-91.01743 38.5458),,2022-02-23T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ELLETT MEMORIAL HOSPITAL,610 N OHIO AVE,,Appleton City,St. Clair,MO,64724,00173-0901-86,Sotrovimab,10,POINT (-94.02131 38.19303),,2022-03-23T00:00:00.000,ACTIVE,
PARKLAND HEALTH CENTER,1101 W LIBERTY,,Farmington,St. Francois,MO,63640,00173-0901-86,Sotrovimab,98,POINT (-90.43697 37.78224),,2022-03-30T00:00:00.000,ACTIVE,
SOUTHEAST MISSOURI MENTAL HLTH CTR,1010 WEST COLUMBIA STREET,,Farmington,St. Francois,MO,63640,00173-0901-86,Sotrovimab,16,POINT (-90.44051 37.76995),,2022-03-30T00:00:00.000,ACTIVE,
CORUM HEALTH SERVICES,14805 N Outer 40 Ste 140,,Chesterfield,St. Louis,MO,63017,00173-0901-86,Sotrovimab,6,POINT (-90.543967 38.650525),,2022-03-30T00:00:00.000,ACTIVE,
SENIOR SCRIPTS,739 GODDARD AVE,,Chesterfield,St. Louis,MO,63005,00173-0901-86,Sotrovimab,6,POINT (-90.63612 38.6722),,2022-03-30T00:00:00.000,ACTIVE,
INFINIUM PHARMACY,1617 Manufacturers Dr,,Fenton,St. Louis,MO,63026,00173-0901-86,Sotrovimab,9,POINT (-90.44475 38.53428),,2022-03-30T00:00:00.000,ACTIVE,
OMNICARE OF ST LOUIS,345 Dunn Rd,,Florissant,St. Louis,MO,63031,00173-0901-86,Sotrovimab,12,POINT (-90.33097 38.77636),,2022-03-30T00:00:00.000,ACTIVE,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,,Richmond Heights,St. Louis,MO,63117,00173-0901-86,Sotrovimab,10,POINT (-90.31097 38.6321),,2022-03-30T00:00:00.000,ACTIVE,
BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,,Saint Louis,St. Louis,MO,63110,00173-0901-86,Sotrovimab,572,POINT (-90.2647 38.63589),,2022-03-30T00:00:00.000,ACTIVE,
CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,,Saint Louis,St. Louis,MO,63136,00173-0901-86,Sotrovimab,102,POINT (-90.240414 38.776285),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL SOUTH,10010 KENNERLY ROAD,,Saint Louis,St. Louis,MO,63128,00173-0901-86,Sotrovimab,96,POINT (-90.38213 38.50662),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,,Saint Louis,St. Louis,MO,63141,00173-0901-86,Sotrovimab,37,POINT (-90.44355 38.64456),,2022-03-30T00:00:00.000,ACTIVE,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,,Saint Louis,St. Louis,MO,63110,00173-0901-86,Sotrovimab,45,POINT (-90.23959 38.62266),,2022-03-30T00:00:00.000,ACTIVE,
ST LOUIS CHILDRENS HOSPITAL,ONE CHILDRENS PLACE,,Saint Louis,St. Louis,MO,63110,00173-0901-86,Sotrovimab,35,POINT (-90.26269 38.63664),,2022-03-30T00:00:00.000,ACTIVE,
ST LOUIS FORENSIC TREATMENT CENTER,5400 ARSENAL ST,,Saint Louis,St. Louis,MO,63139,00173-0901-86,Sotrovimab,21,POINT (-90.27832 38.60451),,2022-03-30T00:00:00.000,ACTIVE,
ST LUKE'S DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,,Saint Louis,St. Louis,MO,63122,00173-0901-86,Sotrovimab,14,POINT (-90.44839 38.58159),,2022-03-30T00:00:00.000,ACTIVE,
Total Access Urgent Care,9556 Manchester Road,,Saint Louis,St. Louis,MO,63119,00173-0901-86,Sotrovimab,47,POINT (-90.36557 38.60884),,2022-03-30T00:00:00.000,ACTIVE,
MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,,Town And Country,St. Louis,MO,63131,00173-0901-86,Sotrovimab,6,POINT (-90.44691 38.63572),,2022-03-30T00:00:00.000,ACTIVE,
STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,"800 STE GENEVIEVE DRIVE, PO BOX 468",,Sainte Genevieve,Ste. Genevieve,MO,63670,00173-0901-86,Sotrovimab,22,POINT (-90.051508 37.968197),,2022-03-30T00:00:00.000,ACTIVE,
SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,,Dexter,Stoddard,MO,63841,00173-0901-86,Sotrovimab,51,POINT (-89.96747 36.80745),,2022-03-30T00:00:00.000,ACTIVE,
SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,,Milan,Sullivan,MO,63556,00173-0901-86,Sotrovimab,12,POINT (-93.13302 40.20257),,2022-03-30T00:00:00.000,ACTIVE,
COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",,Branson,Taney,MO,65615,00173-0901-86,Sotrovimab,8,POINT (-93.22104 36.65103),,2022-03-30T00:00:00.000,ACTIVE,
TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,,Houston,Texas,MO,65483,00173-0901-86,Sotrovimab,18,POINT (-91.95978 37.31541),,2022-03-30T00:00:00.000,ACTIVE,
NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,,Nevada,Vernon,MO,64772,00173-0901-86,Sotrovimab,11,POINT (-94.36 37.83192),,2022-03-30T00:00:00.000,ACTIVE,
WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,,Potosi,Washington,MO,63664,00173-0901-86,Sotrovimab,12,POINT (-90.76911 37.92834),,2022-03-30T00:00:00.000,ACTIVE,
MERIT HEALTH NATCHEZ,52 SERGEANT PRENTISS DRIVE,,Natchez,Adams,MS,39120,00173-0901-86,Sotrovimab,12,POINT (-91.387994 31.529514),,2022-03-30T00:00:00.000,ACTIVE,
MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,,Corinth,Alcorn,MS,38834,00173-0901-86,Sotrovimab,42,POINT (-88.5591 34.93278),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST MEDICAL CENTER-ATTALA,220 HWY 12 WEST,,Kosciusko,Attala,MS,39090,00173-0901-86,Sotrovimab,21,POINT (-89.58835 33.06634),,2022-03-30T00:00:00.000,ACTIVE,
BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,,Cleveland,Bolivar,MS,38732,00173-0901-86,Sotrovimab,11,POINT (-90.710392 33.747431),,2022-03-30T00:00:00.000,ACTIVE,
COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,,Collins,Covington,MS,39428,00173-0901-86,Sotrovimab,24,POINT (-89.554432 31.63826),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,,Southaven,Desoto,MS,38671,00173-0901-86,Sotrovimab,32,POINT (-89.99764 34.97134),,2022-03-30T00:00:00.000,ACTIVE,
FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,,Hattiesburg,Forrest,MS,39404,00173-0901-86,Sotrovimab,16,POINT (-89.33013 31.31857),,2022-03-30T00:00:00.000,ACTIVE,
MERIT HEALTH WESLEY,5001 W HARDY ST,,Hattiesburg,Forrest,MS,39402,00173-0901-86,Sotrovimab,12,POINT (-89.36412 31.32351),,2022-03-30T00:00:00.000,ACTIVE,
GEORGE REGIONAL HEALTH SYSTEM,859 WINTER STREET,,Lucedale,George,MS,39452,00173-0901-86,Sotrovimab,120,POINT (-88.59424 30.92374),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,,Grenada,Grenada,MS,38901,00173-0901-86,Sotrovimab,12,POINT (-89.816138 33.763424),,2022-03-30T00:00:00.000,ACTIVE,
OCHSNER MEDICAL CENTER-HANCOCK,149 DRINKWATER BLVD,,Bay Saint Louis,Hancock,MS,39520,00173-0901-86,Sotrovimab,4,POINT (-89.354445 30.3166),,2022-03-30T00:00:00.000,ACTIVE,
SINGING RIVER GULFPORT,15200 COMMUNITY ROAD,,Gulfport,Harrison,MS,39503,00173-0901-86,Sotrovimab,14,POINT (-89.093402 30.44382),,2022-03-30T00:00:00.000,ACTIVE,
MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,,Jackson,Hinds,MS,39202,00173-0901-86,Sotrovimab,55,POINT (-90.17937 32.31304),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,,Jackson,Hinds,MS,39216,00173-0901-86,Sotrovimab,33,POINT (-90.17546 32.32885),,2022-03-30T00:00:00.000,ACTIVE,
HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,,Lexington,Holmes,MS,39095,00173-0901-86,Sotrovimab,10,POINT (-90.0125 33.12209),,2022-03-30T00:00:00.000,ACTIVE,
SINGING RIVER HEALTH SYSTEM,2809 DENNY AVENUE,,Pascagoula,Jackson,MS,39581,00173-0901-86,Sotrovimab,65,POINT (-88.53346 30.37554),,2022-03-30T00:00:00.000,ACTIVE,
JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,,Prentiss,Jefferson Davis,MS,39474,00173-0901-86,Sotrovimab,7,POINT (-89.87329 31.59463),,2022-03-30T00:00:00.000,ACTIVE,
SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,,Laurel,Jones,MS,39440,00173-0901-86,Sotrovimab,23,POINT (-89.14123 31.68516),,2022-03-30T00:00:00.000,ACTIVE,
ANDERSON REGIONAL MEDICAL CENTER,2124 14TH STREET,,Meridian,Lauderdale,MS,39301,00173-0901-86,Sotrovimab,24,POINT (-88.69953 32.37281),,2022-03-30T00:00:00.000,ACTIVE,
RUSH FOUNDATION HOSPITAL,1314 19TH AVE,,Meridian,Lauderdale,MS,39301,00173-0901-86,Sotrovimab,59,POINT (-88.69723 32.36931),,2022-03-30T00:00:00.000,ACTIVE,
NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER STREET,,Tupelo,Lee,MS,38801,00173-0901-86,Sotrovimab,106,POINT (-88.719221 34.233117),,2022-03-30T00:00:00.000,ACTIVE,
KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,,Brookhaven,Lincoln,MS,39601,00173-0901-86,Sotrovimab,35,POINT (-90.45971 31.54784),,2022-03-30T00:00:00.000,ACTIVE,
BMH-GOLDEN TRIANGLE,2520 5TH STREET N,,Columbus,Lowndes,MS,39705,00173-0901-86,Sotrovimab,19,POINT (-88.42676 33.52529),,2022-03-30T00:00:00.000,ACTIVE,
Mississippi Center for Advanced Medicine,7730 Old Canton Rd,,Madison,Madison,MS,39110,00173-0901-86,Sotrovimab,11,POINT (-90.1067 32.46223),,2022-03-30T00:00:00.000,ACTIVE,
Health Care Medical Infusion Specialties,625 S Pear Orchard,,Ridgeland,Madison,MS,39157,00173-0901-86,Sotrovimab,12,POINT (-90.12412 32.40875),,2022-03-23T00:00:00.000,ACTIVE,
MARION GENERAL HOSPITAL,1560 SUMRALL RD,,Columbia,Marion,MS,39429,00173-0901-86,Sotrovimab,16,POINT (-89.806463 31.255567),,2022-03-30T00:00:00.000,ACTIVE,
