provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
MORTON HOSPITAL AND MEDICAL CENTER,88 WASHINGTON ST,,Taunton,Bristol,MA,2780,00002-7589-01,Bebtelovimab,5,POINT (-71.09523 41.90634),1174684625,2022-06-21T00:00:00.000,ACTIVE,
Pharmerica Taunton,350 Myles Standish Blvd,Suite 104,Taunton,Bristol,MA,2780,00002-7589-01,Bebtelovimab,3,POINT (-71.137455 41.95479),1558394130,2022-07-04T00:00:00.000,ACTIVE,
MARTHAS VINEYARD HOSPITAL,1 HOSPITAL RD,PHARMACY,Oak Bluffs,Dukes,MA,2557,00002-7589-01,Bebtelovimab,13,POINT (-70.58088 41.46044),1316282627,2022-06-30T00:00:00.000,ACTIVE,
LAWRENCE GENERAL HOSPITAL,1 GENERAL STREET,,Lawrence,Essex,MA,1841,00002-7589-01,Bebtelovimab,8,POINT (-71.15039 42.71019),1750381281,2022-06-27T00:00:00.000,ACTIVE,
PENTUCKET MEDICAL ASSOCIATES-RIVERW,370 Merrimack Street,Lawrence,Lawrence,Essex,MA,1843,00002-7589-01,Bebtelovimab,12,POINT (-71.15188 42.70261),1891112637,2022-07-01T00:00:00.000,ACTIVE,
North Shore Physicians Group - OAVs,480 Lynnfield St,attention: infusion center,Lynn,Essex,MA,1904,00002-7589-01,Bebtelovimab,13,POINT (-70.97897 42.50133),1588606123,2022-06-30T00:00:00.000,ACTIVE,
Omnicare Of Northern Massachusetts,2 Technology Drive,,Peabody,Essex,MA,1960,00002-7589-01,Bebtelovimab,3,POINT (-70.9635 42.51961),1710099148,2022-06-23T00:00:00.000,ACTIVE,
Omnicare of N Massachusetts #48267,2 Technology Drive,,Peabody,Essex,MA,1960,00002-7589-01,Bebtelovimab,2,POINT (-70.9635 42.51961),1710099148,2022-07-01T00:00:00.000,ACTIVE,
Gothams - Holyoke,361 Whitney Ave,,Holyoke,Hampden,MA,1040,00002-7589-01,Bebtelovimab,95,POINT (-72.6482 42.1677),1649290776,2022-07-04T00:00:00.000,ACTIVE,
BAYSTATE MEDICAL CENTER INC,759 Chestnut St.,,Springfield,Hampden,MA,1199,00002-7589-01,Bebtelovimab,16,POINT (-72.602925 42.121815),1487655064,2022-07-01T00:00:00.000,ACTIVE,
INTEGRISCRIPT,95 B ASHLEY AVENUE,,West Springfield,Hampden,MA,1089,00002-7589-01,Bebtelovimab,6,POINT (-72.62393 42.1394),1285953992,2022-06-30T00:00:00.000,ACTIVE,
COOLEY DICKINSON HOSPITAL,30 LOCUST ST,ATTENTION PHARMACY URGENT,Northampton,Hampshire,MA,1060,00002-7589-01,Bebtelovimab,14,POINT (-72.65458 42.32936),1477596310,2022-06-27T00:00:00.000,ACTIVE,
Lahey Hospital - Burlington,41 Mall Rd,41 Mall Rd,Burlington,Middlesex,MA,1805,00002-7589-01,Bebtelovimab,26,POINT (-71.2047 42.48404),1104901982,2022-07-01T00:00:00.000,ACTIVE,
Cambridge Health Alliance Pharmacy,1493 Cambridge St,2nd floor,Cambridge,Middlesex,MA,2139,00002-7589-01,Bebtelovimab,35,POINT (-71.104385 42.37459),1558427823,2022-07-01T00:00:00.000,ACTIVE,
EMERSON HOSPITAL-PHARMACY,133 Old Road to Nine Acre Corner,,Concord,Middlesex,MA,1742,00002-7589-01,Bebtelovimab,24,POINT (-71.375 42.45182),1922103357,2022-06-27T00:00:00.000,ACTIVE,
Gothams - Lowell,2 Hospital Drive,,Lowell,Middlesex,MA,1852,00002-7589-01,Bebtelovimab,86,POINT (-71.30009 42.64491),1649290776,2022-07-04T00:00:00.000,ACTIVE,
PARTNERS OF MASSACHUSETTS LLC,181 CEDAR HILL ST,SUITE 1,Marlborough,Middlesex,MA,1752,00002-7589-01,Bebtelovimab,23,POINT (-71.5841 42.31898),1508897695,2022-06-20T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
PHARMSCRIPT HOLDCOANDSUBSIDIARIES,140 Locke Dr,Suite C,Marlborough,Middlesex,MA,1752,00002-7589-01,Bebtelovimab,40,POINT (-71.58192 42.34984),,2022-07-01T00:00:00.000,ACTIVE,
MELROSE-WAKEFIELD HOSPITAL,585 LEBANON ST,PHARMACY DEPT,Melrose,Middlesex,MA,2176,00002-7589-01,Bebtelovimab,10,POINT (-71.06117 42.460095),1790730539,2022-07-01T00:00:00.000,ACTIVE,
Amber Specialty Pharmacy Boston,"300 Washington Street,",Suite 150,Newton,Middlesex,MA,2458,00002-7589-01,Bebtelovimab,10,POINT (-71.18595 42.35658),1538797923,2022-07-01T00:00:00.000,ACTIVE,
NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON ST,PHARMACY 4N,Newton Lower Falls,Middlesex,MA,2462,00002-7589-01,Bebtelovimab,6,POINT (-71.24631 42.33247),1952845521,2022-06-15T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CDR Maguire,2 Forbes Road,,Woburn,Middlesex,MA,1801,00002-7589-01,Bebtelovimab,136,POINT (-71.12174 42.49606),1578143756,2022-07-04T00:00:00.000,ACTIVE,
NANTUCKET COTTAGE HOSPITAL,57 PROSPECT ST,PHARMACY DEPT VACCINES,Nantucket,Nantucket,MA,2554,00002-7589-01,Bebtelovimab,14,POINT (-70.101255 41.275155),1447214622,2022-06-30T00:00:00.000,ACTIVE,
STATE OFFICE FOR PHARMACY SERVICES,15 Freedom Way,Barrett Distribution,Franklin,Norfolk,MA,2038,00002-7589-01,Bebtelovimab,5100,POINT (-71.398503 42.05171),1477623189,2022-06-30T00:00:00.000,ACTIVE,
SOUTH SHORE HOSPITAL,55 FOGG ROAD,PHARMACY BROOKS 3,South Weymouth,Norfolk,MA,2190,00002-7589-01,Bebtelovimab,28,POINT (-70.954277 42.17565),1558632653,2022-06-27T00:00:00.000,ACTIVE,
BETH ISRAEL LAHEY HEALTH - WESTWOOD,80 Wilson Way,,Westwood,Norfolk,MA,2090,00002-7589-01,Bebtelovimab,24,POINT (-71.18569 42.21715),1194242719,2022-06-30T00:00:00.000,ACTIVE,
BROCKTON HOSPITAL,680 CENTRE ST,PHARMACY DEPT,Brockton,Plymouth,MA,2302,00002-7589-01,Bebtelovimab,6,POINT (-70.99214 42.0871),1770504599,2022-06-27T00:00:00.000,ACTIVE,
STEWARD GOOD SAMARITAN MEDICAL CENT,235 NORTH PEARL STREET,ATTN: PHARMACY DEPARTMENT,Brockton,Plymouth,MA,2301,00002-7589-01,Bebtelovimab,19,POINT (-71.06172 42.09773),1881906337,2022-06-30T00:00:00.000,ACTIVE,
Gothams - Plymouth,46 Obery Street,,Plymouth,Plymouth,MA,2360,00002-7589-01,Bebtelovimab,74,POINT (-70.64577 41.94052),1649290776,2022-07-04T00:00:00.000,ACTIVE,
BETH ISRAEL (BIDMC) - Active Acct,330 Brookline Avenue,,Boston,Suffolk,MA,2215,00002-7589-01,Bebtelovimab,144,POINT (-71.10486 42.33994),1548202641,2022-07-05T00:00:00.000,ACTIVE,
BOSTON MEDICAL CENTER PHARMACY DOCT,850 HARRISON AVE 1st floor,Yawkey Pharmacy,Boston,Suffolk,MA,2118,00002-7589-01,Bebtelovimab,35,POINT (-71.074142 42.334688),1659680205,2022-06-29T00:00:00.000,ACTIVE,
BRIGHAM AND WOMENS HOSPITAL,75 FRANCIS STREET,MAIN CAMPUS PHARMACY,Boston,Suffolk,MA,2115,00002-7589-01,Bebtelovimab,183,POINT (-71.10748 42.33612),1790717650,2022-07-04T00:00:00.000,ACTIVE,
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,Boston,Suffolk,MA,2115,00002-7589-01,Bebtelovimab,3,POINT (-71.105494 42.336975),1427465749,2022-06-30T00:00:00.000,ACTIVE,
MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,MAIN CAMPUS PHARMACY,Boston,Suffolk,MA,2114,00002-7589-01,Bebtelovimab,99,POINT (-71.07014 42.36262),1508390014,2022-07-01T00:00:00.000,ACTIVE,
TUFTS MEDICAL CENTER,25 HARVARD ST,TUFTS PHARMACY,Boston,Suffolk,MA,2111,00002-7589-01,Bebtelovimab,100,POINT (-71.06241 42.34962),1508948613,2022-06-29T00:00:00.000,ACTIVE,
STEWARD SAINT ELIZABETHS MEDICAL CE,St. Elizabeths Medical Center,736 Cambridge Street,Brighton,Suffolk,MA,2135,00002-7589-01,Bebtelovimab,10,POINT (-71.1056 42.3751),1588960496,2022-07-01T00:00:00.000,ACTIVE,
Sullivan Health Care Inc,30 Belgrade Avenue,,Roslindale,Suffolk,MA,2131,00002-7589-01,Bebtelovimab,10,POINT (-71.13075 42.28663),1487759577,2022-06-01T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Gothams - Athol,2033 Main St,,Athol,Worcester,MA,1331,00002-7589-01,Bebtelovimab,52,POINT (-72.20887 42.58542),1649290776,2022-07-04T00:00:00.000,ACTIVE,
MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT ST,,Milford,Worcester,MA,1757,00002-7589-01,Bebtelovimab,89,POINT (-71.5287 42.1332),1477527497,2022-07-01T00:00:00.000,ACTIVE,
PROCARE LTC OF MA,155 NORTHBORO RD,STE 4,Southborough,Worcester,MA,1772,00002-7589-01,Bebtelovimab,41,POINT (-71.5741 42.31442),1932556438,2022-06-27T00:00:00.000,ACTIVE,
UMASS MEMORIAL MED-HAHNEMANN CAMPUS,HAHNEMANN CAMPUS PHARMACY,281 LINCOLN STREET,Worcester,Worcester,MA,1605,00002-7589-01,Bebtelovimab,450,POINT (-71.7907 42.285),1669630950,2022-07-03T00:00:00.000,ACTIVE,
UPMC WESTERN MARYLAND (WMRMC),12500 Willowbrook Road,,Cumberland,Allegany,MD,21502,00002-7589-01,Bebtelovimab,73,POINT (-78.73402 39.64901),1609831247,2022-06-30T00:00:00.000,ACTIVE,
LUMINIS HEALTH ANNE ARUNDEL MEDICAL,2001 Medical Parkway,3rd Floor Pharmacy,Annapolis,Anne Arundel,MD,21401,00002-7589-01,Bebtelovimab,48,POINT (-76.53407 38.99032),1861720526,2022-06-30T00:00:00.000,ACTIVE,
MEDSTAR HARBOR HOSPITAL,3001 S HANOVER ST,Inpatient Pharmacy,Baltimore,Anne Arundel,MD,21225,00002-7589-01,Bebtelovimab,106,POINT (-76.61399 39.25189),1578915344,2022-06-30T00:00:00.000,ACTIVE,
FIRST CALL MEDICAL CENTER GAMBRILLS,1071 State Route 3 N,Suite 101,Gambrills,Anne Arundel,MD,21054,00002-7589-01,Bebtelovimab,74,POINT (-76.69365 39.02249),1487704862,2022-06-30T00:00:00.000,ACTIVE,
UM CHARLES REGIONAL MEDICAL CENTER,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00002-7589-01,Bebtelovimab,30,POINT (-76.62292 39.13821),,2022-07-04T00:00:00.000,ACTIVE,
UM UPPER CHESAPEAKE MEDICAL CENTER,301 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,00002-7589-01,Bebtelovimab,59,POINT (-76.62292 39.13821),,2022-07-04T00:00:00.000,ACTIVE,
FRANKLIN SQUARE HOSPITAL CENTER,9000 FRANKLIN SQ DR,Main Pharmacy Attn Tim West,Baltimore,Baltimore,MD,21237,00002-7589-01,Bebtelovimab,35,POINT (-76.48245 39.34808),1972996320,2022-07-04T00:00:00.000,ACTIVE,
GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,,Baltimore,Baltimore,MD,21204,00002-7589-01,Bebtelovimab,5,POINT (-76.62657 39.39034),,2022-06-30T00:00:00.000,ACTIVE,
Zion Ambulatory Center,9106 Philadelphia Road,Suite 108,Baltimore,Baltimore,MD,21237,00002-7589-01,Bebtelovimab,43,POINT (-76.473375 39.34742),1023055001,2022-06-28T00:00:00.000,ACTIVE,
NASSERI CLINIC Catonsville,700 Geipe Road St. 200,,Catonsville,Baltimore,MD,21228,00002-7589-01,Bebtelovimab,2,POINT (-76.75718 39.281875),1437119047,2022-06-30T00:00:00.000,ACTIVE,
American Infusion Services,7 Church Lane,Ste 22,Pikesville,Baltimore,MD,21208,00002-7589-01,Bebtelovimab,140,POINT (-76.724725 39.374415),1780615609,2022-06-30T00:00:00.000,ACTIVE,
NORTHWEST HOSPITAL,5401 Old Court Road,,Randallstown,Baltimore,MD,21133,00002-7589-01,Bebtelovimab,5,POINT (-76.781845 39.35862),1487695888,2022-06-29T00:00:00.000,ACTIVE,
POLARIS PHARMACY SERVICES OF MD,9113 Liberty Road,,Randallstown,Baltimore,MD,21133,00002-7589-01,Bebtelovimab,5,POINT (-76.8007 39.36929),,2022-06-30T00:00:00.000,ACTIVE,
Hatzalah of Baltimore,2930 Taney Road,,Baltimore,Baltimore City,MD,21209,00002-7589-01,Bebtelovimab,133,POINT (-76.68602 39.363235),,2022-07-05T00:00:00.000,ACTIVE,
JOHNS HOPKINS HOSPITAL,600 N. WOLFE ST,Pharmacy Storeroom Nelson SB Rm 213,Baltimore,Baltimore City,MD,21287,00002-7589-01,Bebtelovimab,135,POINT (-76.5909 39.29742),1578597993,2022-06-30T00:00:00.000,ACTIVE,
LIFEBRIDGE - SINAI HOSPITAL,2401 W BELVEDERE AVE,INPATIENT PHARMACY,Baltimore,Baltimore City,MD,21215,00002-7589-01,Bebtelovimab,7,POINT (-76.66205 39.35248),1750599809,2022-06-29T00:00:00.000,ACTIVE,
MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,INPATIENT PHARMACY - GROUND FLOOR,Baltimore,Baltimore City,MD,21239,00002-7589-01,Bebtelovimab,72,POINT (-76.58684 39.35774),1811084718,2022-07-04T00:00:00.000,ACTIVE,
MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,INPATIENT PHARMACY - 1ST FLOOR,Baltimore,Baltimore City,MD,21218,00002-7589-01,Bebtelovimab,48,POINT (-76.61441 39.32987),1063655611,2022-07-04T00:00:00.000,ACTIVE,
Mercy Medical Center,301 St. Paul Pl,,Baltimore,Baltimore City,MD,21202,00002-7589-01,Bebtelovimab,23,POINT (-76.61307 39.292995),1144282583,2022-06-29T00:00:00.000,ACTIVE,
UNIVERSITY OF MARYLAND MEDICAL CENT,22 S. GREENE ST,,Baltimore,Baltimore City,MD,21201,00002-7589-01,Bebtelovimab,81,POINT (-76.62482 39.28765),,2022-07-04T00:00:00.000,ACTIVE,
CALVERTHEALTH MEDICAL CENTER,100 Hospital Road,,Prince Frederick,Calvert,MD,20678,00002-7589-01,Bebtelovimab,17,POINT (-76.59499 38.5598),1457389298,2022-07-01T00:00:00.000,ACTIVE,
ChristianaCare Union Hospital (UHCC,106 Bow Street,,Elkton,Cecil,MD,21921,00002-7589-01,Bebtelovimab,14,POINT (-75.832005 39.608565),1659436798,2022-07-01T00:00:00.000,ACTIVE,
GARRETT COUNTY MEMORIAL HOSPTIAL,251 North 4th Street,,Oakland,Garrett,MD,21550,00002-7589-01,Bebtelovimab,13,POINT (-79.40088 39.413145),,2022-06-30T00:00:00.000,ACTIVE,
Omnicare of Annapolis Junct #48269,9036 Junction Dr,,Annapolis Junction,Howard,MD,20701,00002-7589-01,Bebtelovimab,8,POINT (-76.80562 39.12747),1811073679,2022-07-01T00:00:00.000,ACTIVE,
PHARMSCRIPT HOLDCOANDSUBSIDIARIES,7085 Samuel Morse Dr,Suite 100,Columbia,Howard,MD,21046,00002-7589-01,Bebtelovimab,18,POINT (-76.81049 39.16765),,2022-07-01T00:00:00.000,ACTIVE,
NIH Bethesda,9000 ROCKVILLE PIKE,"BUILDING 10, ROOM 1C166",Bethesda,Montgomery,MD,20892,00002-7589-01,Bebtelovimab,19,POINT (-77.0977 39.00332),,2022-07-01T00:00:00.000,ACTIVE,
Walter Reed National Naval Medical,8901 Wisconsin Avenue,Bldg 54,Bethesda,Montgomery,MD,20889,00002-7589-01,Bebtelovimab,12,POINT (-77.09153 38.99932),,2022-05-27T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
"Tavicare, Delara Tavakoli, MD",5530 Wisconsin Ave,Suite 1125,Chevy Chase,Montgomery,MD,20815,00002-7589-01,Bebtelovimab,22,POINT (-77.08834 38.96485),1659552099,2022-06-29T00:00:00.000,ACTIVE,
MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,PHARMACY DEPARTMENT GROUND FLOOR,Olney,Montgomery,MD,20832,00002-7589-01,Bebtelovimab,89,POINT (-77.054125 39.153915),1114922341,2022-07-04T00:00:00.000,ACTIVE,
ADVENTIST HEALTHCARE TAKOMA PARK CA,7600 Carroll Ave,,Takoma Park,Montgomery,MD,20912,00002-7589-01,Bebtelovimab,51,POINT (-77.00164 38.98465),,2022-07-01T00:00:00.000,ACTIVE,
MEDSTAR SOUTHERN MARYLAND HOSPITAL,7503 SURRATTS ROAD,ATTN: PHARMACY,Clinton,Prince Georges,MD,20735,00002-7589-01,Bebtelovimab,103,POINT (-76.87658 38.74921),1366790693,2022-06-28T00:00:00.000,ACTIVE,
LUMINIS HEALTH DOCTORS COMMUNITY ME,8118 Good Luck Road,,Lanham,Prince Georges,MD,20706,00002-7589-01,Bebtelovimab,22,POINT (-76.86545 38.98165),,2022-06-30T00:00:00.000,ACTIVE,
MEDSTAR ST. MARYS HOSPITAL,25500 POINT LOOKOUT RD,Pharmacy,Leonardtown,Saint Marys,MD,20650,00002-7589-01,Bebtelovimab,36,POINT (-76.63827 38.30197),1780650473,2022-06-28T00:00:00.000,ACTIVE,
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,ATTN: INPATIENT PHARMACY,Hagerstown,Washington,MD,21742,00002-7589-01,Bebtelovimab,90,POINT (-77.685675 39.62259),1942281266,2022-06-30T00:00:00.000,ACTIVE,
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,Salisbury,Wicomico,MD,21801,00002-7589-01,Bebtelovimab,57,POINT (-75.60132 38.3615),,2022-07-01T00:00:00.000,ACTIVE,
Atlantic General Hospital,9733 Healthway Drive,Inpatient Pharmacy 2nd Floor,Berlin,Worcester,MD,21811,00002-7589-01,Bebtelovimab,21,POINT (-75.21127 38.33876),,2022-06-27T00:00:00.000,ACTIVE,
CENTRAL MAINE MEDICAL CENTER,60 HIGH STREET,INPT PHARMACY SECOND FLOOR,Lewiston,Androscoggin,ME,4240,00002-7589-01,Bebtelovimab,69,POINT (-70.21533 44.10281),,2022-07-01T00:00:00.000,ACTIVE,
ST MARYS REGIONAL MEDICAL CTR,93 CAMPUS AVENUE,,Lewiston,Androscoggin,ME,4240,00002-7589-01,Bebtelovimab,30,POINT (-70.19918 44.10173),1447226584,2022-06-27T00:00:00.000,ACTIVE,
CARY MEDICAL CENTER,163 VAN BUREN RD,,Caribou,Aroostook,ME,4736,00002-7589-01,Bebtelovimab,13,POINT (-68.00358 46.87931),,2022-06-22T00:00:00.000,ACTIVE,
Northern Maine Medical Center,194 E Main Street,,Fort Kent,Aroostook,ME,4743,00002-7589-01,Bebtelovimab,45,POINT (-68.59148 47.26467),,2022-07-04T00:00:00.000,ACTIVE,
HOULTON REGIONAL HOSPITAL,20 HARTFORD ST,PHARMACY DEPT,Houlton,Aroostook,ME,4730,00002-7589-01,Bebtelovimab,16,POINT (-67.843321 46.13384),1508823741,2022-06-15T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CONVENIENTMD BRUNSWICK,193 BATH RD,,Brunswick,Cumberland,ME,4011,00002-7589-01,Bebtelovimab,16,POINT (-69.90892 43.90944),,2022-06-28T00:00:00.000,ACTIVE,
MID COAST HOSPITAL PHARMACY,123 Medical Center Drive,,Brunswick,Cumberland,ME,4011,00002-7589-01,Bebtelovimab,27,POINT (-69.89138 43.90626),,2022-06-27T00:00:00.000,ACTIVE,
MMP SPRING ST HEALTH CENTER,55 SPRING ST,,Scarborough,Cumberland,ME,4074,00002-7589-01,Bebtelovimab,135,POINT (-70.346305 43.62519),,2022-06-29T00:00:00.000,ACTIVE,
CONVENIENTMD WESTBROOK,950 main st,,Westbrook,Cumberland,ME,4092,00002-7589-01,Bebtelovimab,6,POINT (-70.44 43.51),,2022-06-14T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Omnicare of Maine #48276,39 Eisenhower Drive,,Westbrook,Cumberland,ME,4092,00002-7589-01,Bebtelovimab,14,POINT (-70.36725 43.66041),1295847846,2022-07-01T00:00:00.000,ACTIVE,
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,,Farmington,Franklin,ME,4938,00002-7589-01,Bebtelovimab,22,POINT (-70.16293 44.62651),,2022-06-21T00:00:00.000,ACTIVE,
MOUNT DESERT ISLAND HOSPITAL,10 Wayman Lane,,Bar Harbor,Hancock,ME,4609,00002-7589-01,Bebtelovimab,9,POINT (-68.20205 44.38485),1790764512,2022-06-29T00:00:00.000,ACTIVE,
NORTHERN LIGHT BLUE HILL HOSPITAL,57 WATER ST,SWAB N GO BUILDING,Blue Hill,Hancock,ME,4614,00002-7589-01,Bebtelovimab,22,POINT (-68.58697 44.4122),,2022-06-30T00:00:00.000,ACTIVE,
CONVENIENTMD ELLSWORTH,235 High Street,,Ellsworth,Hancock,ME,4605,00002-7589-01,Bebtelovimab,0,POINT (-68.40946 44.53125),,2022-05-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
MAINE GENERAL MEDICAL CENTER,35 Medical Center Parkway,,Augusta,Kennebec,ME,4330,00002-7589-01,Bebtelovimab,50,POINT (-69.78141 44.36214),,2022-06-30T00:00:00.000,ACTIVE,
NL INLAND HOSPITAL,200 Kennedy Memorial Drive,,Waterville,Kennebec,ME,4901,00002-7589-01,Bebtelovimab,29,POINT (-69.661445 44.541245),,2022-06-26T00:00:00.000,ACTIVE,
PEN BAY MEDICAL CENTER,6 GLEN COVE DR,,Rockport,Knox,ME,4856,00002-7589-01,Bebtelovimab,26,POINT (-69.08543 44.14489),,2022-06-27T00:00:00.000,ACTIVE,
LINCOLNHEALTH,35 MILES STREET,PHARMACY DEPARTMENT,Damariscotta,Lincoln,ME,4543,00002-7589-01,Bebtelovimab,24,POINT (-69.53065 44.02618),,2022-07-01T00:00:00.000,ACTIVE,
STEPHENS MEMORIAL HOSPITAL,181 MAIN STREET,INPATIENT PHARMACY,Norway,Oxford,ME,4268,00002-7589-01,Bebtelovimab,27,POINT (-70.53232 44.209815),1447730247,2022-06-28T00:00:00.000,ACTIVE,
CONVENIENTMD BANGOR,543 BROADWAY,,Bangor,Penobscot,ME,4401,00002-7589-01,Bebtelovimab,6,POINT (-68.775965 44.82028),,2022-06-30T00:00:00.000,ACTIVE,
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,Penobscot,ME,4401,00002-7589-01,Bebtelovimab,313,POINT (-68.75085 44.80856),,2022-06-30T00:00:00.000,ACTIVE,
ST JOSEPH HOSPITAL,360 BROADWAY,,Bangor,Penobscot,ME,4401,00002-7589-01,Bebtelovimab,92,POINT (-68.77232 44.81432),,2022-06-30T00:00:00.000,ACTIVE,
MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,,Millinocket,Penobscot,ME,4462,00002-7589-01,Bebtelovimab,19,POINT (-68.71579 45.65286),,2022-06-23T00:00:00.000,ACTIVE,
NORTHERN LIGHT CA DEAN HOSPITAL,365 Pritham Avenue,,Greenville,Piscataquis,ME,4441,00002-7589-01,Bebtelovimab,10,POINT (-69.607885 45.459766),1659388213,2022-06-27T00:00:00.000,ACTIVE,
REDINGTON FAIRVIEW GENERAL PHARMACY,46 FAIRVIEW AVE,PHARMACY DEPT,Skowhegan,Somerset,ME,4976,00002-7589-01,Bebtelovimab,25,POINT (-69.71368 44.75899),,2022-06-29T00:00:00.000,ACTIVE,
SOUTHERN MAINE MEDICAL CENTER,1 Medical Center Dr,,Biddeford,York,ME,4005,00002-7589-01,Bebtelovimab,60,POINT (-70.4896 43.47723),,2022-06-24T00:00:00.000,ACTIVE,
CONVENIENTMD SACO,506 main street,,Saco,York,ME,4072,00002-7589-01,Bebtelovimab,29,POINT (-70.435575 43.50885),1972151348,2022-06-28T00:00:00.000,ACTIVE,
YORK HOSPITAL,15 HOSPITAL DR,,York,York,ME,3909,00002-7589-01,Bebtelovimab,50,POINT (-70.651795 43.142435),,2022-06-28T00:00:00.000,ACTIVE,
MID-MI MC ALPENA-INPT PHARMACY,1501 W Chisholm St,,Alpena,Alpena,MI,49707,00002-7589-01,Bebtelovimab,6,POINT (-83.45143 45.07773),,2022-06-28T00:00:00.000,ACTIVE,
ST MARYS OF MICHIGAN STANDISH HOSP,805 W Cedar St.,ATTN Pharmacy,Standish,Arenac,MI,48658,00002-7589-01,Bebtelovimab,17,POINT (-83.96716 43.98267),,2022-06-30T00:00:00.000,ACTIVE,
MCLAREN BAY REGION,1900 COLUMBUS AVE,,Bay City,Bay,MI,48708,00002-7589-01,Bebtelovimab,4,POINT (-83.86903 43.58927),,2022-06-30T00:00:00.000,ACTIVE,
Rev Dr Don J Tynes,BENTON Harbor Health Center,756 PIPESTONE ST.,Benton Harbor,Berrien,MI,49022,00002-7589-01,Bebtelovimab,30,POINT (-86.42 42.08),1609851153,2022-06-30T00:00:00.000,ACTIVE,
LAKELAND HEALTHCARE,1234 NAPIER AVENUE,,St Joseph,Berrien,MI,49085,00002-7589-01,Bebtelovimab,9,POINT (-86.47856 42.08858),,2022-07-01T00:00:00.000,ACTIVE,
COMMUNITY HEALTH CTR OF BRANCH CO,274 E CHICAGO ST,,Coldwater,Branch,MI,49036,00002-7589-01,Bebtelovimab,,POINT (-84.98872 41.93736),,2022-06-21T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
OAKLAWN HOSPITAL,200 N Madison,,Marshall,Calhoun,MI,49068,00002-7589-01,Bebtelovimab,58,POINT (-84.9571 42.27368),1861475360,2022-06-30T00:00:00.000,ACTIVE,
WAR MEMORIAL HOSPITAL,500 Osborn Blvd,,Sault Sainte Marie,Chippewa,MI,49783,00002-7589-01,Bebtelovimab,13,POINT (-84.35048 46.49801),,2022-06-14T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
MID MICHIGAN MEDICAL CENTER CLARE,703 MCEWAN AVE,,Clare,Clare,MI,48617,00002-7589-01,Bebtelovimab,4,POINT (-84.76849 43.82104),,2022-06-30T00:00:00.000,ACTIVE,
DCHS-DICKINSON COUNTY HEALTH CARE S,1721 S STEPHENSON AVE,,Iron Mountain,Dickinson,MI,49801,00002-7589-01,Bebtelovimab,31,POINT (-88.06537 45.82016),,2022-06-30T00:00:00.000,ACTIVE,
Sparrow Eaton Hospital,321 E Harris St,,Charlotte,Eaton,MI,48813,00002-7589-01,Bebtelovimab,6,POINT (-84.83268 42.565785),1942254529,2022-06-30T00:00:00.000,ACTIVE,
EATON RAPIDS MEDICAL CENTER,1500 S MAIN ST,,Eaton Rapids,Eaton,MI,48827,00002-7589-01,Bebtelovimab,24,POINT (-84.65925 42.49529),,2022-07-01T00:00:00.000,ACTIVE,
HEALTHSHARE GROUP/NORTHERN MICHIGAN,416 Connable Ave,,Petoskey,Emmet,MI,49770,00002-7589-01,Bebtelovimab,51,POINT (-84.97069 45.37326),1992812580,2022-06-27T00:00:00.000,ACTIVE,
