provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
WALGREENS STORE #05714,578 DICK RD,,Depew,Erie,NY,14043,00069-1101-20,Renal Paxlovid,10,POINT (-78.73833 42.918375),1356356406,2022-06-17T00:00:00.000,ACTIVE,
"Larwood Pharmacy, Inc.",597 Oakwood Avenue,,East Aurora,Erie,NY,14052,00069-1101-20,Renal Paxlovid,14,POINT (-78.612321 42.765305),,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10812,190 MAIN STREET,,East Aurora,Erie,NY,14052,00069-1101-20,Renal Paxlovid,5,POINT (-78.62809 42.7679),1770682015,2022-06-19T00:00:00.000,ACTIVE,
Cys Elma Pharmacy,2317 Bowen Rd,,Elma,Erie,NY,14059,00069-1101-20,Renal Paxlovid,13,POINT (-78.63678 42.83409),1598848533,2022-06-17T00:00:00.000,ACTIVE,
BROOKS PHARMACY,4481 LAKE SHORE RD,,Hamburg,Erie,NY,14075,00069-1101-20,Renal Paxlovid,5,POINT (-78.879106 42.762115),1710040332,2022-06-10T00:00:00.000,ACTIVE,
Wanakah Pharmacy,4923 Lake Shore Rd,,Hamburg,Erie,NY,14075,00069-1101-20,Renal Paxlovid,15,POINT (-78.89801 42.74893),1972664837,2022-06-03T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Kenmore Rx Center,2818 Delaware Ave,,Kenmore,Erie,NY,14217,00069-1101-20,Renal Paxlovid,18,POINT (-78.87002 42.96106),,2022-06-16T00:00:00.000,ACTIVE,
Rite Aid 00107,654 COLVIN BLVD,,Kenmore,Erie,NY,14217,00069-1101-20,Renal Paxlovid,4,POINT (-78.859142 42.959065),1083724819,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #03257,1328 ABBOTT RD,,Lackawanna,Erie,NY,14218,00069-1101-20,Renal Paxlovid,7,POINT (-78.80403 42.828745),1851306930,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10820,4060 N BUFFALO ST,,Orchard Park,Erie,NY,14127,00069-1101-20,Renal Paxlovid,1,POINT (-78.7473 42.77235),1942309208,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 03838,40 WEST MAIN STREET,,Springville,Erie,NY,14141,00069-1101-20,Renal Paxlovid,2,POINT (-78.66884 42.5084),1164531547,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 00763,4220 DELAWARE AVE,,Tonawanda,Erie,NY,14150,00069-1101-20,Renal Paxlovid,1,POINT (-78.87562 42.99928),1124137500,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10821,47 NIAGARA STREET,,Tonawanda,Erie,NY,14150,00069-1101-20,Renal Paxlovid,5,POINT (-78.87982 43.02018),1659471001,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10822,2330 NIAGARA FALLS BLVD.,,Tonawanda,Erie,NY,14150,00069-1101-20,Renal Paxlovid,3,POINT (-78.82288 43.01756),1942309299,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #03270,2601 SHERIDAN DR,,Tonawanda,Erie,NY,14150,00069-1101-20,Renal Paxlovid,4,POINT (-78.83687 42.98036),1114934163,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03897,10 YOUNG ST,,Tonawanda,Erie,NY,14150,00069-1101-20,Renal Paxlovid,5,POINT (-78.87611 43.0198),1265447312,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 00675,4018 SENECA STREET,,West Seneca,Erie,NY,14224,00069-1101-20,Renal Paxlovid,5,POINT (-78.75435 42.83062),1205945730,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10835,798 HARLEM ROAD,,West Seneca,Erie,NY,14224,00069-1101-20,Renal Paxlovid,4,POINT (-78.787893 42.865125),1588764930,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 03194,5447 MAIN STREET,,Williamsville,Erie,NY,14221,00069-1101-20,Renal Paxlovid,5,POINT (-78.75004 42.96186),1922118777,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10832,480 EVANS ROAD,,Williamsville,Erie,NY,14221,00069-1101-20,Renal Paxlovid,4,POINT (-78.74036 42.97721),1275633638,2022-06-19T00:00:00.000,ACTIVE,
Woodmark Pharmacy of NY,1142 Wehrle Drive,,Williamsville,Erie,NY,14221,00069-1101-20,Renal Paxlovid,36,POINT (-78.73993 42.950345),,2022-06-16T00:00:00.000,ACTIVE,
Kinney Drugs #95-Lake Placid,1954 Saranac Ave,,Lake Placid,Essex,NY,12946,00069-1101-20,Renal Paxlovid,20,POINT (-74.00968 44.2955),1649455650,2022-06-17T00:00:00.000,ACTIVE,
Adirondack Apothecary Inc.,1081 US ROUTE 9,,Schroon Lake,Essex,NY,12870,00069-1101-20,Renal Paxlovid,5,POINT (-73.76224 43.836255),1326183963,2022-06-13T00:00:00.000,ACTIVE,
Willsboro Pharmacy,3932 Nys Route 22,,Willsboro,Essex,NY,12996,00069-1101-20,Renal Paxlovid,18,POINT (-73.39821 44.3716),1174667117,2022-05-23T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ST REGIS MOHAWK HEALTH CENTER,404 State Route 37,,Hogansburg,Franklin,NY,13655,00069-1101-20,Renal Paxlovid,5,POINT (-74.68547 44.97783),,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #39-Tupper Lake,94 DEMARS BLVD,,Tupper Lake,Franklin,NY,12986,00069-1101-20,Renal Paxlovid,4,POINT (-74.46374 44.23407),1891802070,2022-06-17T00:00:00.000,ACTIVE,
Hannaford Brothers Store # 8377,235 FIFTH AVE. EXT.,,Gloversville,Fulton,NY,12078,00069-1101-20,Renal Paxlovid,5,POINT (-74.321546 43.059751),1396853776,2022-06-19T00:00:00.000,ACTIVE,
NATHAN LITTAUER HOSPITAL,99 East  State Street,,Gloversville,Fulton,NY,12078,00069-1101-20,Renal Paxlovid,5,POINT (-74.33301 43.07113),,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10681,172 NORTH MAIN STREET,,Gloversville,Fulton,NY,12078,00069-1101-20,Renal Paxlovid,5,POINT (-74.34183 43.055095),1336248699,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10807,601 E. MAIN STREET,,Batavia,Genesee,NY,14020,00069-1101-20,Renal Paxlovid,2,POINT (-78.162905 42.9952),1861593675,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 00416,151 WEST MAIN STREET,,Leroy,Genesee,NY,14482,00069-1101-20,Renal Paxlovid,4,POINT (-78.00683 42.97622),1184733677,2022-06-19T00:00:00.000,ACTIVE,
Hannaford Brothers Store # 8415,223 MAIN ST,,Cairo,Greene,NY,12413,00069-1101-20,Renal Paxlovid,5,POINT (-73.99021 42.29275),1538591789,2022-06-19T00:00:00.000,ACTIVE,
Hannaford Brothers Store # 8366,401 EAST ALBANY STREET,,Herkimer,Herkimer,NY,13350,00069-1101-20,Renal Paxlovid,5,POINT (-74.98075 43.02958),1588772966,2022-06-19T00:00:00.000,ACTIVE,
THE MEDICINE SHOPPE PHARMACY,10 CENTRAL AVENUE,,Ilion,Herkimer,NY,13357,00069-1101-20,Renal Paxlovid,8,POINT (-75.03517 43.01517),1649342437,2022-06-07T00:00:00.000,ACTIVE,
Kinney Drugs #57- Old Forge,2964 State Route 28,,Old Forge,Herkimer,NY,13420,00069-1101-20,Renal Paxlovid,8,POINT (-74.979455 43.706165),1518074798,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #42- Alexandria Bay,21 NY-12,,Alexandria Bay,Jefferson,NY,13607,00069-1101-20,Renal Paxlovid,84,POINT (-75.914373 44.332023),1427165604,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #6- Carthage,401 State Street,,Carthage,Jefferson,NY,13619,00069-1101-20,Renal Paxlovid,5,POINT (-75.608765 43.9793),1649387820,2022-06-17T00:00:00.000,ACTIVE,
BOLTONS PHARMACY,128 W. Main Street,,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,10,POINT (-75.90746 43.97999),,2022-06-07T00:00:00.000,ACTIVE,
"Kinney Drugs #13- Watertown, State",1729 State Street,,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,5,POINT (-75.87972 43.96732),1528175700,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #15 - Watertown,1304 Washington St,,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,18,POINT (-75.914551 43.958845),1881701506,2022-06-17T00:00:00.000,ACTIVE,
SAMARITAN MEDICAL CTR,830 WASHINGTON ST,ATTN PHARMACY,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,52,POINT (-75.914517 43.96501),,2022-06-15T00:00:00.000,ACTIVE,
53 Pharmacy Inc,5315 8th Ave,1FL,Brooklyn,Kings,NY,11220,00069-1101-20,Renal Paxlovid,5,POINT (-74.00564 40.638985),1720593304,2022-06-13T00:00:00.000,ACTIVE,
86 PHARMACY INC.,2042 86TH STREET,,Brooklyn,Kings,NY,11214,00069-1101-20,Renal Paxlovid,13,POINT (-73.997435 40.60384),1306157102,2022-06-19T00:00:00.000,ACTIVE,
86ST RX Inc,2041 86th Street,Unit A2,Brooklyn,Kings,NY,11214,00069-1101-20,Renal Paxlovid,14,POINT (-73.99698 40.604105),1942952486,2022-05-25T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
86TH STREET COMMUNITY PHARMACY CORP,2789 86TH ST,,Brooklyn,Kings,NY,11223,00069-1101-20,Renal Paxlovid,5,POINT (-73.979335 40.5934),1093732513,2022-06-10T00:00:00.000,ACTIVE,
A.M. PHARMACY INC,5702 8TH AVE,,Brooklyn,Kings,NY,11220,00069-1101-20,Renal Paxlovid,3,POINT (-74.00805 40.63722),1275620593,2022-06-18T00:00:00.000,ACTIVE,
ACCURATE PHARMACY LLC,639 5TH AVE,,Brooklyn,Kings,NY,11215,00069-1101-20,Renal Paxlovid,3,POINT (-73.991622 40.66286),1225430630,2022-06-18T00:00:00.000,ACTIVE,
AHF PHARMACY,475 ATLANTIC AVE,,Brooklyn,Kings,NY,11217,00069-1101-20,Renal Paxlovid,5,POINT (-73.98209 40.68604),1134541626,2022-06-15T00:00:00.000,ACTIVE,
ALL FAMILY PHARMACY INC,7017 18TH AVE,,Brooklyn,Kings,NY,11204,00069-1101-20,Renal Paxlovid,15,POINT (-73.993295 40.61576),1639746233,2022-06-16T00:00:00.000,ACTIVE,
ALL PEOPLES PHARMACY INC.,1718 AVE U,,Brooklyn,Kings,NY,11229,00069-1101-20,Renal Paxlovid,5,POINT (-73.953895 40.59892),1477010049,2022-06-11T00:00:00.000,ACTIVE,
BEHRENS PHARMACY,231 DEKALB AVE,,Brooklyn,Kings,NY,11205,00069-1101-20,Renal Paxlovid,5,POINT (-73.969965 40.689645),1619920683,2022-05-26T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CHURCH AVE PHARMACY INC,1810 church avenue,,Brooklyn,Kings,NY,11226,00069-1101-20,Renal Paxlovid,,POINT (-73.962705 40.649405),1700114790,2022-06-15T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #01791,156 HENRY STREET,CVS Pharmacy,Brooklyn,Kings,NY,11201,00069-1101-20,Renal Paxlovid,,POINT (-73.994015 40.696065),1578667333,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #02431,4112 AVENUE U,CVS Pharmacy,Brooklyn,Kings,NY,11234,00069-1101-20,Renal Paxlovid,5,POINT (-73.92302 40.60876),1215031075,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #02498,341 9TH STREET,CVS Pharmacy,Brooklyn,Kings,NY,11215,00069-1101-20,Renal Paxlovid,,POINT (-73.98483 40.668785),1023112869,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #02700,1402 SHEEPSHEAD BAY ROAD,CVS Pharmacy,Brooklyn,Kings,NY,11235,00069-1101-20,Renal Paxlovid,,POINT (-73.954875 40.587305),1598869349,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
FINE CARE PHARMACY,380 Knickerbocker Ave,,Brooklyn,Kings,NY,11237,00069-1101-20,Renal Paxlovid,60,POINT (-73.92121 40.700225),1497002935,2022-06-09T00:00:00.000,ACTIVE,
GET WELL PHARMACY INC,5218 8TH AVE,,Brooklyn,Kings,NY,11220,00069-1101-20,Renal Paxlovid,5,POINT (-74.005455 40.639715),1770695314,2022-05-17T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
KINETIC PHARMACY INC,784 61st Street,,Brooklyn,Kings,NY,11220,00069-1101-20,Renal Paxlovid,5,POINT (-74.01061 40.63506),1598877060,2022-06-16T00:00:00.000,ACTIVE,
LIBERTY CHEMISTS,1501 NEWKIRK AVE,,Brooklyn,Kings,NY,11226,00069-1101-20,Renal Paxlovid,5,POINT (-73.96325 40.63577),1104317270,2022-05-03T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
LINKUS PHARMACY INC,7213 18TH AVE,,Brooklyn,Kings,NY,11204,00069-1101-20,Renal Paxlovid,5,POINT (-73.994385 40.614665),1154513372,2022-06-06T00:00:00.000,ACTIVE,
NYC H+H- KINGS COUNTY,451 CLARKSON AVENUE,PHARMACY BB-67 EXT 4318,Brooklyn,Kings,NY,11203,00069-1101-20,Renal Paxlovid,0,POINT (-73.94461 40.65625),,2022-05-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
NYC HEALTH + HOSPITALS/CONEY ISLAND,2601 OCEAN PARKWAY,ROOM 2N1D,Brooklyn,Kings,NY,11235,00069-1101-20,Renal Paxlovid,10,POINT (-73.96573 40.58602),,2022-06-17T00:00:00.000,ACTIVE,
OAK PARK PHARMACY,205 PROSPECT PARK WEST,,Brooklyn,Kings,NY,11215,00069-1101-20,Renal Paxlovid,25,POINT (-73.97 40.67),1649441072,2022-05-31T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
OXFORD PHARMACY INC,264 FLATBUSH AVENUE,,Brooklyn,Kings,NY,11217,00069-1101-20,Renal Paxlovid,10,POINT (-73.97424 40.6792),1720684004,2022-06-07T00:00:00.000,ACTIVE,
Rossi Pharmacy,1891 Eastern Parkway,Suite 1,Brooklyn,Kings,NY,11233,00069-1101-20,Renal Paxlovid,4,POINT (-73.90831 40.67697),1457387631,2022-06-18T00:00:00.000,ACTIVE,
Rx Choice Pharmacy,1908 Avenue U,,Brooklyn,Kings,NY,11229,00069-1101-20,Renal Paxlovid,5,POINT (-73.95225 40.5991),1154336709,2022-06-15T00:00:00.000,ACTIVE,
SANTA MARIA PHARMACY INC,255 South 2ND ST,,Brooklyn,Kings,NY,11211,00069-1101-20,Renal Paxlovid,5,POINT (-73.9576 40.711775),1689828022,2022-06-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
SILVER ROD PHARMACY,6404 18TH AVE,,Brooklyn,Kings,NY,11204,00069-1101-20,Renal Paxlovid,5,POINT (-73.989885 40.619705),1497842694,2022-06-06T00:00:00.000,ACTIVE,
SUNY UNIVERSITY HOSPITAL OF BKLYN,470A Clarkson Avenue,,Brooklyn,Kings,NY,11203,00069-1101-20,Renal Paxlovid,3,POINT (-73.94373 40.65555),,2022-06-17T00:00:00.000,ACTIVE,
Schulman and Schachne Institute,555 Rockaway Parkway,,Brooklyn,Kings,NY,11212,00069-1101-20,Renal Paxlovid,20,POINT (-73.91341 40.65551),,2022-06-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Stop and Shop Store # 2586,625 ATLANTIC AVENUE,,Brooklyn,Kings,NY,11217,00069-1101-20,Renal Paxlovid,5,POINT (-73.97557 40.68367),1518336353,2022-06-17T00:00:00.000,ACTIVE,
Stop and Shop Store # 505,1710 AVENUE Y,,Brooklyn,Kings,NY,11235,00069-1101-20,Renal Paxlovid,5,POINT (-73.95252 40.58982),1316951205,2022-06-17T00:00:00.000,ACTIVE,
U15 PHARMACY,1506 Ave U,,Brooklyn,Kings,NY,11229,00069-1101-20,Renal Paxlovid,5,POINT (-73.956095 40.59868),1841232378,2022-06-16T00:00:00.000,ACTIVE,
V AND A PHARMACY,72 MANHATTAN AVE,,Brooklyn,Kings,NY,11206,00069-1101-20,Renal Paxlovid,5,POINT (-73.944295 40.704715),1629407960,2022-06-09T00:00:00.000,ACTIVE,
WALGREENS STORE #06982,946 KINGS HWY,,Brooklyn,Kings,NY,11223,00069-1101-20,Renal Paxlovid,10,POINT (-73.9623 40.60707),1053326124,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #20-Lowville,7395 Utica Blvd,,Lowville,Lewis,NY,13367,00069-1101-20,Renal Paxlovid,15,POINT (-75.48483 43.777575),1811004096,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #05072,"225 MAIN ST.,",CVS Pharmacy,Dansville,Livingston,NY,14437,00069-1101-20,Renal Paxlovid,5,POINT (-77.697515 42.56149),1306949144,2022-06-17T00:00:00.000,ACTIVE,
Wegmans Food Markets Inc.,4287 Genesee Valley Plaza,Wegmans,Geneseo,Livingston,NY,14454,00069-1101-20,Renal Paxlovid,38,POINT (-77.78424 42.79719),,2022-06-18T00:00:00.000,ACTIVE,
Kinney Drugs #46-Chittenango,540 East Genesee St,,Chittenango,Madison,NY,13037,00069-1101-20,Renal Paxlovid,16,POINT (-75.865168 43.053235),1831206010,2022-06-17T00:00:00.000,ACTIVE,
Kinney Drugs #68 - Hamilton,103 UTICA ST,,Hamilton,Madison,NY,13346,00069-1101-20,Renal Paxlovid,3,POINT (-75.5499 42.83252),1366559544,2022-06-17T00:00:00.000,ACTIVE,
Dougherty Pharmacy,14 E Main St,,Morrisville,Madison,NY,13408,00069-1101-20,Renal Paxlovid,121,POINT (-75.645015 42.898455),1376920710,2022-06-18T00:00:00.000,ACTIVE,
CVS Store #10284,1304 FAIRPORT RD.,CVS Pharmacy,Fairport,Monroe,NY,14450,00069-1101-20,Renal Paxlovid,4,POINT (-77.46224 43.10194),1053717967,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10845,6720 PITTSFORD-PALMYRA ROAD,,Fairport,Monroe,NY,14450,00069-1101-20,Renal Paxlovid,5,POINT (-77.43952 43.06951),1174622435,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #02217,878 LONG POND ROAD,CVS Pharmacy,Greece,Monroe,NY,14612,00069-1101-20,Renal Paxlovid,5,POINT (-77.69649 43.24088),1659475473,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10850,4374 BUFFALO ROAD,,North Chili,Monroe,NY,14514,00069-1101-20,Renal Paxlovid,3,POINT (-77.80614 43.12024),1215036561,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #00547,1431 MT HOPE AVE.,CVS Pharmacy,Rochester,Monroe,NY,14620,00069-1101-20,Renal Paxlovid,5,POINT (-77.619245 43.1221),1215031067,2022-06-17T00:00:00.000,ACTIVE,
HIGHLAND HOSPITAL,1000 SOUTH AVE,ATTN PHARMACY,Rochester,Monroe,NY,14620,00069-1101-20,Renal Paxlovid,7,POINT (-77.606226 43.135545),,2022-06-14T00:00:00.000,ACTIVE,
Highland South Wedge Pharmacy,777 South Clinton Ave,,Rochester,Monroe,NY,14620,00069-1101-20,Renal Paxlovid,6,POINT (-77.59918 43.14213),1689693897,2022-06-10T00:00:00.000,ACTIVE,
MONROE COMMUNITY HOSPITAL,435 E. HENRIETTA RD.,,Rochester,Monroe,NY,14620,00069-1101-20,Renal Paxlovid,17,POINT (-77.61796 43.112945),1720145162,2022-06-14T00:00:00.000,ACTIVE,
Omnicare of Rochester #48314,175 Humboldt Street Suite 225,,Rochester,Monroe,NY,14610,00069-1101-20,Renal Paxlovid,22,POINT (-77.564957 43.152375),1811009335,2022-06-17T00:00:00.000,ACTIVE,
ROCHESTER GENERAL HOSPITAL,1425 Portland Ave,Inpatient Pharmacy,Rochester,Monroe,NY,14621,00069-1101-20,Renal Paxlovid,40,POINT (-77.5856 43.191535),,2022-06-16T00:00:00.000,ACTIVE,
Rite Aid 00629,1000 NORTH CLINTON AVENUE,,Rochester,Monroe,NY,14621,00069-1101-20,Renal Paxlovid,4,POINT (-77.61303 43.1771),1992815807,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 03597,535 PORTLAND AVENUE,,Rochester,Monroe,NY,14621,00069-1101-20,Renal Paxlovid,4,POINT (-77.5915 43.17578),1326157835,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 04894,605 TITUS AVENUE,,Rochester,Monroe,NY,14617,00069-1101-20,Renal Paxlovid,4,POINT (-77.600385 43.21012),1306955786,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10859,1792 NORTH GOODMAN STREET,,Rochester,Monroe,NY,14609,00069-1101-20,Renal Paxlovid,3,POINT (-77.57593 43.1881),1760582118,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 10868,1567 PENFIELD ROAD,,Rochester,Monroe,NY,14625,00069-1101-20,Renal Paxlovid,1,POINT (-77.49435 43.13223),1679673024,2022-06-19T00:00:00.000,ACTIVE,
SMH UR LTC Pharmacy,5901 Lac De Ville Blvd,,Rochester,Monroe,NY,14618,00069-1101-20,Renal Paxlovid,10,POINT (-77.59411 43.112555),1336256155,2022-05-20T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
STRONG MEMORIAL HOSPITAL,155 Bellwood Drive,,Rochester,Monroe,NY,14606,00069-1101-20,Renal Paxlovid,30,POINT (-77.685267 43.18534),,2022-06-16T00:00:00.000,ACTIVE,
Saint Anns community,1500 Portland Ave,,Rochester,Monroe,NY,14621,00069-1101-20,Renal Paxlovid,,POINT (-77.581685 43.194135),,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Hannaford Brothers Store # 8363,4901 STATE HIGHWAY 30,,Amsterdam,Montgomery,NY,12010,00069-1101-20,Renal Paxlovid,5,POINT (-74.18534 42.96776),1841308228,2022-06-19T00:00:00.000,ACTIVE,
Hannaford Brothers Store # 8255,11140 WESTERN TURNPIKE,,Esperance,Montgomery,NY,12066,00069-1101-20,Renal Paxlovid,9,POINT (-74.25012 42.76313),1629394689,2022-06-19T00:00:00.000,ACTIVE,
My CHS Rx Pharmacy Inc.,4295 Hempstead Turnpike,,Bethpage,Nassau,NY,11714,00069-1101-20,Renal Paxlovid,60,POINT (-73.47895 40.72756),1700431350,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04116,4120 HEMPSTEAD TPKE,,Bethpage,Nassau,NY,11714,00069-1101-20,Renal Paxlovid,9,POINT (-73.48365 40.72516),1508871674,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #09110,2474 HEMPSTEAD TPKE,,East Meadow,Nassau,NY,11554,00069-1101-20,Renal Paxlovid,5,POINT (-73.54386 40.72398),1821259193,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #02061,1797 DUTCH BROADWAY,CVS Pharmacy,Elmont,Nassau,NY,11003,00069-1101-20,Renal Paxlovid,,POINT (-73.709425 40.68961),1164526919,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #02778,2095 DUTCH BROADWAY,,Elmont,Nassau,NY,11003,00069-1101-20,Renal Paxlovid,9,POINT (-73.717185 40.693555),1336154400,2022-06-17T00:00:00.000,ACTIVE,
AHF PHARMACY,619 MAIN ST,,Farmingdale,Nassau,NY,11735,00069-1101-20,Renal Paxlovid,4,POINT (-73.44226 40.72561),1871852772,2022-06-15T00:00:00.000,ACTIVE,
CVS Store #03651,372 JERICHO TURNPIKE,CVS Pharmacy,Floral Park,Nassau,NY,11001,00069-1101-20,Renal Paxlovid,,POINT (-73.695715 40.729905),1174627939,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 01203,178 NEW HYDE PARK ROAD,,Franklin Square,Nassau,NY,11010,00069-1101-20,Renal Paxlovid,5,POINT (-73.67624 40.71242),1982713293,2022-06-19T00:00:00.000,ACTIVE,
Stop and Shop Store # 2590,460 FRANKLIN AVENUE,,Franklin Square,Nassau,NY,11010,00069-1101-20,Renal Paxlovid,5,POINT (-73.68364 40.695285),1285004416,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04845,89 HENRY ST,,Freeport,Nassau,NY,11520,00069-1101-20,Renal Paxlovid,10,POINT (-73.579569 40.655281),1295740371,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05955,2282 JERICHO TPKE,,Garden City Park,Nassau,NY,11040,00069-1101-20,Renal Paxlovid,10,POINT (-73.66358 40.74299),1144235219,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #00984,201 GLEN ST.,CVS Pharmacy,Glen Cove,Nassau,NY,11542,00069-1101-20,Renal Paxlovid,5,POINT (-73.62255 40.86196),1215031976,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10612,225 FOREST AVENUE,,Glen Cove,Nassau,NY,11542,00069-1101-20,Renal Paxlovid,2,POINT (-73.61891 40.87452),1003915356,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #02626,93 FOREST AVE,,Glen Cove,Nassau,NY,11542,00069-1101-20,Renal Paxlovid,9,POINT (-73.622395 40.873645),1033124102,2022-06-17T00:00:00.000,ACTIVE,
NORTH SHORE UNIV HOSP,225 Community Dr. Suite 140,,Great Neck,Nassau,NY,11021,00069-1101-20,Renal Paxlovid,71,POINT (-73.70792 40.78081),,2022-06-17T00:00:00.000,ACTIVE,
Stop and Shop Store # 2584,130 WHEATLEY PLAZA,,Greenvale,Nassau,NY,11548,00069-1101-20,Renal Paxlovid,4,POINT (-73.62715 40.80865),1881062511,2022-06-17T00:00:00.000,ACTIVE,
Stop and Shop Store # 556,132 FULTON AVENUE,,Hempstead,Nassau,NY,11550,00069-1101-20,Renal Paxlovid,5,POINT (-73.63127 40.70476),1043242902,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03457,393 FRONT ST,,Hempstead,Nassau,NY,11550,00069-1101-20,Renal Paxlovid,10,POINT (-73.6195 40.707705),1548275696,2022-06-17T00:00:00.000,ACTIVE,
Stop and Shop Store # 559,530 WEST OLD COUNTRY ROAD,,Hicksville,Nassau,NY,11801,00069-1101-20,Renal Paxlovid,5,POINT (-73.54585 40.75884),1063444917,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #00982,646 WANTAGH AVENUE,CVS Pharmacy,Levittown,Nassau,NY,11756,00069-1101-20,Renal Paxlovid,6,POINT (-73.50274 40.70846),1134223894,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 10615,23  W PARK AVE,,Long Beach,Nassau,NY,11561,00069-1101-20,Renal Paxlovid,4,POINT (-73.66368 40.58955),1699874933,2022-06-19T00:00:00.000,ACTIVE,
Stop and Shop Store # 2582,85 EAST PARK AVENUE,,Long Beach,Nassau,NY,11561,00069-1101-20,Renal Paxlovid,4,POINT (-73.66195 40.5895),1265803688,2022-06-17T00:00:00.000,ACTIVE,
