Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Kinney Drugs #64,7065 Manlius Center Rd,,East Syracuse,ONONDAGA,NY,13057,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,160,78,01/13/2022 12:00:00 AM,POINT (-76.033131 43.062384),1003923285
Bordelons Super Save Pharmacy,6920 Plank Rd,,Baton Rouge,EAST BATON ROUGE,LA,70811,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,8,01/12/2022 12:00:00 AM,POINT (-91.148118 30.512938),1912094194
Walmart Pharmacy #651,4145 DOWLEN RD,,BEAUMONT,JEFFERSON,TX,77706,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,40,0,01/13/2022 12:00:00 AM,POINT (-94.166084 30.121013),1740207976
Walmart Pharmacy #1078,2005 Hutchins Ave,,Ballinger,RUNNELS,TX,76821,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,20,,,POINT (-99.96177 31.721979),1730107533
Walmart Pharmacy #3897,252 Cheney Dr W,,Twin Falls,TWIN FALLS,ID,83301,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,,100,29,01/14/2022 12:00:00 AM,POINT (-114.481495 42.590611),1417190315
Ingles Pharmacy 147,2111 Shelby Rd,,Kings Mountain,CLEVELAND,NC,28086,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,40,0,01/04/2022 12:00:00 AM,POINT (-81.404041 35.244121),1770731515
Walmart Pharmacy #2976,915 N Town East Blvd,,Mesquite,DALLAS,TX,75150,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/04/2022 12:00:00 AM,40,4,01/14/2022 12:00:00 AM,POINT (-96.609198 32.812315),1669499794
Walmart Pharmacy #1454,5211 BROADWAY ST,,QUINCY,ADAMS,IL,62305,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,14,01/14/2022 12:00:00 AM,POINT (-91.333232 39.935296),1427076934
Forward Pharmacy of Cottage Grove,429 W Cottage Grove Rd,,Cottage Grove,DANE,WI,53527,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,19,01/11/2022 12:00:00 AM,POINT (-89.212284 43.087132),1508376682
Walmart Pharmacy #2262,5054 STATE HIGHWAY 23,,ONEONTA,OTSEGO,NY,13820,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/04/2022 12:00:00 AM,40,17,01/14/2022 12:00:00 AM,POINT (-75.039669 42.448891),1245257302
AMITA SAINTS MARY AND ELIZABETH MED,Pharmacy,2233 W division Street,Chicago,COOK,IL,60622,0069-1085-30,Paxlovid,12/31/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,,1134280647
Stillwater Family Pharmacy,133 North 5th Street,STILLWATER FAMILY PHCY,Columbus,STILLWATER,MT,59019,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,40,20,01/13/2022 12:00:00 AM,POINT (-109.253037 45.638812),
Highland Hospital,1411 East 31st Street,,Oakland,ALAMEDA,CA,94602,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/04/2022 12:00:00 AM,480,410,01/14/2022 12:00:00 AM,POINT (-122.231125 37.79922),
TEXAS ONCOLOGY WEBSTER,501 W Medical Center Blvd,,Webster,HARRIS,TX,77598,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,48,01/13/2022 12:00:00 AM,POINT (-95.127604 29.539927),1043233422
UNITED INDIAN HEALTH SERVICES,1600 WEEOT WAY,,ARCATA,HUMBOLDT,CA,95521,0006-5055-06,Molnupiravir,01/10/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-124.087138 40.897421),
Walgreens Store #16030,1105 US HIGHWAY 181,,PORTLAND,SAN PATRICIO,TX,78374,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,,20,0,01/14/2022 12:00:00 AM,POINT (-97.32128 27.879777),1215336359
GREATER LAWRENCE FAMILY HEALTH CENT,34 HAVERHILL ST,FAMILY HEALTH CENTER INC 1ST FLOOR,LAWRENCE,ESSEX,MA,01841-0000,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,01/14/2022 12:00:00 AM,POINT (-71.152271 42.712076),1306989702
Hana Community Health Center,4590 Hana Highway,,Hana,MAUI,HI,96713,0006-5055-06,Molnupiravir,01/10/2022 12:00:00 AM,,20,,,POINT (-155.993977 20.763631),1992811954
Walgreens Store #10718,1202 W UNION AVE,,LITCHFIELD,MONTGOMERY,IL,62056,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/07/2022 12:00:00 AM,260,184,01/14/2022 12:00:00 AM,POINT (-89.669285 39.177471),1548467996
KITSAP GENERAL SURGERY,"9927 Mickelberry Rd, Suite 121",,Silverdale,KITSAP,WA,98383,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,72,,,POINT (-122.682299 47.652149),1659593754
4 MDSS/SGSL,2803 Medical Campus Dr,Bldg 2803,Seymour Johnson AFB,WAYNE,NC,27531,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,,
NILES WELLCARE PHARMACY,70 E MAIN ST,,Niles,BERRIEN,MI,49120,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/05/2022 12:00:00 AM,60,19,01/10/2022 12:00:00 AM,POINT (-86.258571 41.829904),1770031874
University of Kansas Hospital,11300 Corporate Ave Suite 180,,Lenexa,JOHNSON,KS,66219,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,96,46,01/14/2022 12:00:00 AM,POINT (-94.773494 38.921426),
Health Partners - Quick Care,1550 N Main St,,Lima,ALLEN,OH,45801,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/11/2022 12:00:00 AM,400,199,01/13/2022 12:00:00 AM,POINT (-84.105002 40.762598),
RXONE LIVINGSTON,5000 ODONOVAN BLVD,SUITE 104,Walker,LIVINGSTON,LA,70785,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,POINT (-90.861787 30.463445),1841544194
"V23 656 St. Cloud, MN",4801 VETERANS DRIVE,,SAINT CLOUD,STEARNS,MN,56303,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,,24,,,POINT (-94.217407 45.567592),
CVS Store #04096,309 BROAD ST.,CVS Pharmacy,CENTRAL FALLS,PROVIDENCE,RI,02863,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,180,32,01/13/2022 12:00:00 AM,POINT (-71.386792 41.883739),1720236821
RILEY HOSP FOR CHILDREN IUH,705 RILEY HOSPITAL DRIVE,,INDIANAPOLIS,MARION,IN,46202,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,20,19,01/14/2022 12:00:00 AM,,
Walmart Pharmacy #5092,190 E Fm 3040,,Lewisville,DENTON,TX,75067,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/04/2022 12:00:00 AM,40,5,01/14/2022 12:00:00 AM,POINT (-96.990716 33.003462),1457370462
Walmart Pharmacy #2760,4206 N College Ave,,Jackson,CLARKE,AL,36545,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,40,01/14/2022 12:00:00 AM,POINT (-87.876735 31.559032),1538186846
EBEYE COMMUNITY HEALTH CENTER,EBEYE COMMUNITY HEALTH CENTER,"5219 MAIN ROAD, EBEYE ISLAND",EBEYE,Marshall Islands,MH,96970,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,40,,,,
Premier Pharmacy Care,760 Michaela Dr,,North Little Rock,PULASKI,AR,72117,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,40,,,POINT (-92.140372 34.734066),1558764159
Walgreens Store #10345,7628 PENN AVE,,PITTSBURGH,ALLEGHENY,PA,15221,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,220,95,01/14/2022 12:00:00 AM,POINT (-79.894831 40.447023),1003072323
Rite Aid 02451,5214-30 BALTIMORE AVENUE,,PHILADELPHIA,PHILADELPHIA,PA,19143-3240,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,120,25,01/14/2022 12:00:00 AM,POINT (-75.22866 39.94778),1396834057
CVS Store #09121,4404 EL CAJON BLVD,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92115,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,200,191,01/13/2022 12:00:00 AM,POINT (-117.099907 32.75512),1639115793
CINCINNATI CHILDRENS MED CTR,3333 Burnet Avenue,,Cincinnati,HAMILTON,OH,45229,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,12/31/2021 12:00:00 AM,80,51,01/11/2022 12:00:00 AM,POINT (-84.500402 39.140936),
KAISER PERMANENTE - Cascade Park,12607 SE Mill Plain BLVD,,VANCOUVER,CLARK,WA,98684,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,48,0,01/13/2022 12:00:00 AM,POINT (-122.541457 45.619509),1184670739
Walmart Pharmacy #891,4115 E Lincolnway,,Sterling,WHITESIDE,IL,61081,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,80,,,POINT (-89.644826 41.81546),1346267606
Walgreens Store #11394,1801 N MAIN ST,,MADISONVILLE,HOPKINS,KY,42431,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,60,0,01/14/2022 12:00:00 AM,POINT (-87.498336 37.349007),1366625782
Walmart Pharmacy #938,6495 Atlanta Hwy,,Montgomery,MONTGOMERY,AL,36117,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-86.185446 32.382466),1548287824
SIDS PHARMACY,825 SE BISHOP BLVD STE 301B,,PULLMAN,WHITMAN,WA,99163,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-117.170415 46.71352),1750704896
"V10 757 Columbus OPC, OH",420 NORTH JAMES ROAD,,COLUMBUS,FRANKLIN,OH,43219,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-82.91235 39.980419),
COMMUNITY PHARMACY,2123 Forsythe Avenue,,Monroe,OUACHITA,LA,71201,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-92.107932 32.534876),
Partnership Hlth Ctr Creamery Bldg,401 Railroad St W,,Missoula,MISSOULA,MT,59802,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,20,01/13/2022 12:00:00 AM,POINT (-113.99637 46.87741),
INTEGRIS BAPTIST MEDICAL CENTER WCD,3300 NW EXPRESSWAY,,OKLAHOMA CITY,OKLAHOMA,OK,73112-4418,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,12/30/2021 12:00:00 AM,80,58,01/14/2022 12:00:00 AM,POINT (-97.57455 35.52996),
Walgreens Store #17144,59 HIGHWAY 15 N,,JACKSON,BREATHITT,KY,41339,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,60,0,01/14/2022 12:00:00 AM,POINT (-83.382617 37.557472),1295258663
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,CHARLOTTESVILLE CITY,VA,22908,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,336,48,01/03/2022 12:00:00 AM,POINT (-78.498845 38.031998),
Brooke Army Medical Center,3551 Rogers Brooke Drive,Bldg 3600,Fort Sam Houston,BEXAR,TX,78234,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,40,,,POINT (-98.417671 29.460299),
Walgreens Store #00156,5984 AVE ISLA VERDE,,CAROLINA,Carolina,PR,00979,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,13,01/14/2022 12:00:00 AM,,1700891868
LAKE CHELAN COMMUNITY HOSPITAL,503 E HIGHLAND AVE,,CHELAN,CHELAN,WA,98816,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-120.010551 47.84516),
HOUSTON METHODIST HOSPITAL,6565 FANNIN ST,DB1-09,HOUSTON,HARRIS,TX,77030,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-95.400194 29.710477),
Walgreens Store #04978,111 S HALSTED ST,,CHICAGO,COOK,IL,60661,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,12/30/2021 12:00:00 AM,80,38,01/14/2022 12:00:00 AM,POINT (-87.647294 41.87986),1720093917
Walgreens Store #00380,4699 RR 5,,BAYAMON,Bayamon,PR,00956,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,20,0,01/14/2022 12:00:00 AM,,1972510881
Walgreens Store #18124,9501 STAPLES MILL RD,,RICHMOND,HENRICO,VA,23228,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,80,37,01/14/2022 12:00:00 AM,POINT (-77.517635 37.644136),1073036406
Walmart Pharmacy #865,1209 S INTERSTATE 35,,NEW BRAUNFELS,COMAL,TX,78130,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,40,,,POINT (-98.127487 29.685131),1295753085
Hutchinson Regional Medical Center,1701 E 23rd Ave,,Hutchinson,RENO,KS,67502,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,01/11/2022 12:00:00 AM,48,48,01/14/2022 12:00:00 AM,POINT (-97.892038 38.079488),1922039320
HEB Pharmacy 388,6001 W PARMER LN,,AUSTIN,TRAVIS,TX,78727-3901,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,16,01/14/2022 12:00:00 AM,POINT (-97.74148 30.441937),
Walgreens Store #11210,2000 CELANESE RD,,ROCK HILL,YORK,SC,29732,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,720,1191,01/14/2022 12:00:00 AM,POINT (-81.004726 34.976455),1053594812
DEL SOL MEDICAL CENTER,10301 GATEWAY WEST BLVD,,EL PASO,EL PASO,TX,79925,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,,48,,,POINT (-106.350347 31.756116),
UNITED PHARMACY,6313 4th St,,Lubbock,LUBBOCK,TX,79416,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,11,01/13/2022 12:00:00 AM,POINT (-101.952362 33.592313),1659808434
Park Nicollet Frauenshuh Cancer Ct,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/07/2022 12:00:00 AM,72,24,01/13/2022 12:00:00 AM,POINT (-93.402975 44.8657),
CVS Store #03661,2401 SW 27TH AVE.,CVS Pharmacy,OCALA,MARION,FL,34471,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,100,90,01/13/2022 12:00:00 AM,POINT (-82.16888 29.165313),1780788604
Walmart Pharmacy #683,2130 N Locust Ave,,Lawrenceburg,LAWRENCE,TN,38464,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,12/29/2021 12:00:00 AM,60,2,01/14/2022 12:00:00 AM,POINT (-87.31868 35.273598),1164440913
Walmart Pharmacy #3136,13900 Horizon Blvd,,Horizon City,EL PASO,TX,79928,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,3,01/14/2022 12:00:00 AM,POINT (-106.200743 31.682734),1699114603
Medical Center Prescription Shop,710 Medical Center Drive,,Eastman,DODGE,GA,31023,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,,380,178,01/14/2022 12:00:00 AM,POINT (-83.177768 32.187525),1598721086
Neighborhood Health Center,7320 SW Hunziker St. Suite 300,,Portland,WASHINGTON,OR,97223,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,,,POINT (-122.752441 45.425967),
CAMAI Comm Hlth CTR INC,2 School Road,,NAKNEK,BRISTOL BAY,AK,99633,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,0,01/11/2022 12:00:00 AM,,
Morris Drug Company,646 Main Street North,,Pearson,ATKINSON,GA,31642,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/06/2022 12:00:00 AM,60,19,01/14/2022 12:00:00 AM,POINT (-82.85052 31.305841),1417914102
KHN PHARMACY - GRANDVIEW,405 W GRAND AVE,Attn: Outpatient Pharmacy,DAYTON,MONTGOMERY,OH,45405,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-84.202703 39.768953),1811072010
PRAIRIE LAKES HEALTHCARE SYSTEM,401 9TH AVENUE NORTHWEST,,WATERTOWN,CODINGTON,SD,57201-0000,0310-7442-02,Evusheld,01/10/2022 12:00:00 AM,,72,,,POINT (-97.120811 44.910837),
Walgreens Store #07712,1001 W MAIN ST,,GLASGOW,BARREN,KY,42141,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,100,0,01/14/2022 12:00:00 AM,POINT (-85.927201 37.002514),1306851555
Walmart Pharmacy #3017,4959 Main St.,,Spring Hill,MAURY,TN,37174,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/04/2022 12:00:00 AM,280,23,01/14/2022 12:00:00 AM,POINT (-86.917057 35.772272),1659612018
BROOKSHIRES PHARMACY 109 PILOT POIN,750 S HIGHWAY 377,,PILOT POINT,DENTON,TX,76258,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,14,01/14/2022 12:00:00 AM,POINT (-96.952531 33.388657),1114308236
MONROE CLINIC HOSPITAL,515 22nd  Ave,,Monroe,GREEN,WI,53566,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,72,,,POINT (-89.63261 42.607239),1104995398
TEXAS ONCOLOGY PHARMACY - HEB,1609 Hospital Parkway,,Bedford,TARRANT,TX,76022,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/07/2022 12:00:00 AM,72,24,01/07/2022 12:00:00 AM,POINT (-97.125362 32.83425),1033155049
CENTRACARE PHARMACY AT ST CLOUD HOS,1406 6th Ave N,,St. Cloud,STEARNS,MN,56303,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,0,01/14/2022 12:00:00 AM,POINT (-94.170441 45.575305),
Food City Pharmacy #897,16410 Wise Street,,St. Paul,WISE,VA,24283,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/10/2022 12:00:00 AM,80,80,01/14/2022 12:00:00 AM,POINT (-82.316375 36.905237),
Walgreens Store #04566,2700 JOHNSTON ST,,LAFAYETTE,LAFAYETTE,LA,70503,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,60,0,01/14/2022 12:00:00 AM,POINT (-92.038896 30.207003),1407861677
Cameron Memorial Community Hospital,306 E MAUMEE ST STE 106,,ANGOLA,STEUBEN,IN,46703,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,20,01/05/2022 12:00:00 AM,POINT (-84.996428 41.634879),
CVS Store #09343,506 NORTH MILLER VALLEY ROAD,CVS Pharmacy,PRESCOTT,YAVAPAI,AZ,86301,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,80,80,01/13/2022 12:00:00 AM,,1033150941
BIRDSBORO PHARMACY INC,200 W. 1st Street,Suite 3,Birdsboro,BERKS,PA,19508,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,220,219,01/14/2022 12:00:00 AM,POINT (-75.808762 40.263465),1891799326
SWEDISH MEDICAL CENTER - FIRST HILL,747 BROADWAY,,SEATTLE,KING,WA,98122,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,288,93,01/05/2022 12:00:00 AM,POINT (-122.320767 47.609386),
Rite Aid 11042,2178 W. UNION BLVD.,,BETHLEHEM,NORTHAMPTON,PA,18018-2011,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,220,120,01/14/2022 12:00:00 AM,POINT (-75.420055 40.626288),1619076965
Southern Pharmacy Pink Hill,4459 Tar Heel Dr,,Pink Hill,LENOIR,NC,28572,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-77.735968 35.06738),
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,12/27/2021 12:00:00 AM,40,0,01/14/2022 12:00:00 AM,POINT (-85.223378 39.305725),
AMITA ST. JOSEPH HOSPITAL,2900 N LAKE SHORE DR # PHARMACY,,CHICAGO,COOK,IL,60657-5640,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,01/12/2022 12:00:00 AM,48,0,12/24/2021 12:00:00 AM,POINT (-87.636429 41.93395),
PHARMERICA-UNION CITY,"32980 ALVARADO-NILES ROAD, STE 836",,UNION CITY,ALAMEDA,CA,94587,0006-5055-06,Molnupiravir,01/02/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,01/14/2022 12:00:00 AM,POINT (-122.045436 37.593911),
Walmart Pharmacy #287,1801 Highway 78 E,,Jasper,WALKER,AL,35501,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,40,0,01/07/2022 12:00:00 AM,POINT (-87.253163 33.844716),1891712196
Medical Center Pharmacy,509 Biltmore Ave A158,,Asheville,BUNCOMBE,NC,28801,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,80,40,01/13/2022 12:00:00 AM,POINT (-82.54837 35.577942),
"V15 589A4 Columbia, MO",800 HOSPITAL DR,,COLUMBIA,BOONE,MO,65201,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-92.327451 38.937599),
Walgreens Store #06779,9616 HARFORD RD,,BALTIMORE,BALTIMORE,MD,21234,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,340,13,01/14/2022 12:00:00 AM,POINT (-76.522744 39.39552),1033124219
DELL SETON MEDICAL CENTER AT UT,1500 Red River Street,,Austin,TRAVIS,TX,78701,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/05/2022 12:00:00 AM,240,,,POINT (-97.733887 30.275402),
UW MEDICAL CENTER,1550 N 115TH ST.,B-210,SEATTLE,KING,WA,98133,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/03/2022 12:00:00 AM,260,0,01/13/2022 12:00:00 AM,POINT (-122.335826 47.712278),
Life Change Pharmacy,1844 S 15th St,,Milwaukee,MILWAUKEE,WI,53204,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,40,39,01/13/2022 12:00:00 AM,POINT (-87.930638 43.010422),1437672797
Walgreens Store #15362,12051 OLD GLENN HWY,,EAGLE RIVER,ANCHORAGE,AK,99577,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/07/2022 12:00:00 AM,60,39,01/14/2022 12:00:00 AM,POINT (-149.568466 61.329179),1104166479
SANFORD PHARMACY THIEF RIVER FALLS,3001 Sanford Parkway,Sanford - Clinic Pharmacy,Thief River Falls,PENNINGTON,MN,56701,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,,,POINT (-96.197788 48.088654),1346423373
HEALTH MATTERS PHARMACY,5515 WALDOS BEACH ROAD,,FAYETTEVILLE,CUMBERLAND,NC,28306,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,,,POINT (-79.007897 34.979868),1710488333
Klingensmiths Drug Store #5,650 Main St.,,Rimersburg,CLARION,PA,16248,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,12/30/2021 12:00:00 AM,80,38,01/09/2022 12:00:00 AM,POINT (-79.50219 41.042718),1609881556
CVS Store #09584,4345 WEST CENTURY BOULEVARD,CVS Pharmacy,INGLEWOOD,LOS ANGELES,CA,90304,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,160,143,01/13/2022 12:00:00 AM,POINT (-118.351723 33.945512),1548204811
Walmart Pharmacy #222,1410 N Market St,,Sparta,RANDOLPH,IL,62286,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,80,80,01/14/2022 12:00:00 AM,POINT (-89.703488 38.141531),1073530333
KHN PHARMACY - SYCAMORE,4000 MIAMISBURG-CENTERVILLE RD,Attn: Outpatient Pharmacy,MIAMISBURG,MONTGOMERY,OH,45342,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-84.25126 39.63982),1790859171
IUH UH SIMON CANCER CENTER,550 University Blvd.,IUSCC Pharmacy - C2102,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,01/11/2022 12:00:00 AM,168,118,01/13/2022 12:00:00 AM,POINT (-86.175493 39.775123),
VCU HEALTH COMM MEMORIAL HOSP,1755 North Mecklenburg Ave,,South Hill,MECKLENBURG,VA,23970,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-78.104106 36.747656),
PHARMERICA HOUSTON,1289 N. Post Oak Road,Suite 130,Houston,HARRIS,TX,77055,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-95.457075 29.791859),
MEMORIAL SLOAN KETTERING MONMOUTH,480 RED HILL RD,,MIDDLETOWN,MONMOUTH,NJ,07748,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,120,01/13/2022 12:00:00 AM,POINT (-74.149048 40.373045),
CVS Store #04950,3301 ZINFANDEL DR.,CVS Pharmacy,RANCHO CORDOVA,SACRAMENTO,CA,95670,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,80,80,01/13/2022 12:00:00 AM,POINT (-121.284074 38.581224),1588806665
Mission Cancer Infusion Services Ph,21 Hospital Drive,First Floor,Asheville,BUNCOMBE,NC,28801,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,60,60,01/13/2022 12:00:00 AM,POINT (-82.551952 35.578871),
Walmart Pharmacy #457,1360 NORTH MAIN,,VIDOR,ORANGE,TX,77662,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,40,20,01/14/2022 12:00:00 AM,,1457378630
NORTH LAKE MEDICAL PHARMACY #2,347 Lakeport Blvd,,Lakeport,LAKE,CA,95453,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-122.917929 39.034641),1376577023
