Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
BOONE HOSPITAL CENTER,1600 East Broadway,Attn: Pharmacy,Columbia,BOONE,MO,65201,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,57,02/03/2022 12:00:00 AM,POINT (-92.317039 38.950669),
Walmart Pharmacy #465,305 10TH ST,,FLORESVILLE,WILSON,TX,78114,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/29/2022 12:00:00 AM,160,121,02/02/2022 12:00:00 AM,POINT (-98.177979 29.164112),1013934298
Beaver Health Mart Pharmacy,533 Third Street,,Beaver,BEAVER,PA,15009,0006-5055-06,Molnupiravir,02/01/2022 12:00:00 AM,,40,,,POINT (-80.303467 40.695815),1972641967
Walmart Pharmacy #5144,8315 FM 78,,CONVERSE,BEXAR,TX,78109,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/29/2022 12:00:00 AM,40,37,02/02/2022 12:00:00 AM,POINT (-98.3243 29.49647),1659398709
CVS Store #09940,872 N DELAWARE ST,CVS Pharmacy,SAN MATEO,SAN MATEO,CA,94401,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,10,02/03/2022 12:00:00 AM,POINT (-122.334135 37.580019),1013951847
Frontier Family Pharmacy,540 S. 8th Ave,,Broken Bow,CUSTER,NE,68822,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/03/2022 12:00:00 AM,40,,,POINT (-99.639395 41.40106),
OPEN DOOR FAMILY MEDICAL CENTER,5 Grace Church Street,,Port Chester,WESTCHESTER,NY,10573,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,400,400,01/19/2022 12:00:00 AM,POINT (-73.66541 40.997625),1124180906
Walmart Pharmacy #437,310 OVERCREEK WAY,,SEALY,AUSTIN,TX,77474,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,43,02/02/2022 12:00:00 AM,POINT (-96.15127 29.758438),1548287717
Rite Aid 11099,2182 COUNTY LINE ROAD,,HUNTINGDON VALLEY,MONTGOMERY,PA,19006-1740,0006-5055-06,Molnupiravir,02/02/2022 12:00:00 AM,,40,,,POINT (-75.072072 40.171401),
NORTH VALLEY HEALTH CENTER,300 Good Samaritan Dr.,,Warren,MARSHALL,MN,56762,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/25/2022 12:00:00 AM,20,,,POINT (-96.772967 48.1905),
Pharmacare LTC,3375 Koapaka St. F251,,Honolulu,HONOLULU,HI,96819,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,23,01/31/2022 12:00:00 AM,POINT (-157.917412 21.336366),1780660191
Walgreens Store #16170,1531 N HOWE ST,,SOUTHPORT,BRUNSWICK,NC,28461,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,02/03/2022 12:00:00 AM,POINT (-78.026186 33.938133),1528494549
PhysicianOne UrgCare/Newtown,266 South Main Street,,Newtown,FAIRFIELD,CT,06470,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,60,60,02/01/2022 12:00:00 AM,POINT (-73.271036 41.369114),
DOMINICAN HOSPITAL,1555 Soquel Dr.,,Santa Cruz,SANTA CRUZ,CA,95065,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,01/24/2022 12:00:00 AM,80,76,02/02/2022 12:00:00 AM,POINT (-121.983612 36.988413),1427181007
Sams Pharmacy #4874,69630 Stirling Blvd,,Covington,SAINT TAMMANY,LA,70433,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-90.133205 30.442693),1316295348
Walgreens Store #04163,7338 DIXIE HWY,,LOUISVILLE,JEFFERSON,KY,40258,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,40,02/03/2022 12:00:00 AM,POINT (-85.839517 38.143852),1497760631
DEPARTMENT OF STATE HOSPITALS - COA,24511 W JAYNE AVE,,COALINGA,FRESNO,CA,93210,0069-1085-30,Paxlovid,01/19/2022 12:00:00 AM,01/24/2022 12:00:00 AM,20,16,02/02/2022 12:00:00 AM,,
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/20/2022 12:00:00 AM,144,144,01/20/2022 12:00:00 AM,POINT (-98.222166 26.185672),
Walgreens Store #03777,4240 SHELBYVILLE RD,,LOUISVILLE,JEFFERSON,KY,40207,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,300,283,02/03/2022 12:00:00 AM,POINT (-85.636754 38.251391),1437165974
CVS Store #09986,"1400 HOWARD RD.,",CVS Pharmacy,MADERA,MADERA,CA,93637,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,220,139,02/03/2022 12:00:00 AM,POINT (-120.074699 36.952728),1760424592
NOBLE HEALTH - AUDRAIN COMM HOSP,620 E MONROE ST,,MEXICO,AUDRAIN,MO,65265-2919,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,36,01/31/2022 12:00:00 AM,POINT (-91.877238 39.172921),
CVS Store #07326,726 EAST MAIN ST.,CVS Pharmacy,COBLESKILL,SCHOHARIE,NY,12043,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,48,02/03/2022 12:00:00 AM,POINT (-74.476711 42.679438),1255633897
Walmart Pharmacy #764,750 Academy Dr,,Bessemer,JEFFERSON,AL,35022,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,28,02/02/2022 12:00:00 AM,POINT (-86.99877 33.361725),1366469678
Walmart Pharmacy #1479,2400 MORTHLAND DR,,VALPARAISO,PORTER,IN,46383,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-87.031942 41.457478),1841217056
WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE ST,,ST. FRANCISVILLE,WEST FELICIANA,LA,70775,0310-7442-02,Evusheld,01/31/2022 12:00:00 AM,,24,,,POINT (-91.365696 30.78361),1164497533
KROGER PHARMACY 02500454,104 HWY 72 W,,CORINTH,ALCORN,MS,38834,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,79,02/02/2022 12:00:00 AM,POINT (-88.525709 34.9265),1750315537
BLUE MOUNTAIN HOSPITAL,170 FORD RD,,JOHN DAY,GRANT,OR,97845-2009,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-118.95922 44.417651),
Tops Markets LLC and Tops PT LLC,74 MARKET ST,TOPS PHCY 603,WARREN,WARREN,PA,16365,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/03/2022 12:00:00 AM,POINT (-79.144799 41.842938),1992252514
CHINOOK PHARMACY,11 S Forks Ave.,,Forks,CLALLAM,WA,98331,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/17/2022 12:00:00 AM,40,,,POINT (-124.38543 47.950294),1063432508
Omnicare of New Hartford #48311,8411 Seneca Turnpike Suite 104,,New Hartford,ONEIDA,NY,13413,0310-7442-02,Evusheld,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,,POINT (-75.326953 43.082911),1548372642
Walmart Pharmacy #5810,7075 W Wheatland Rd,,Dallas,DALLAS,TX,75249,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,13,02/02/2022 12:00:00 AM,POINT (-96.944994 32.647214),1952725665
UMC EL PASO FABENS PHARMACY,101 POTASIO ST,,FABENS,EL PASO,TX,79838,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,35,02/03/2022 12:00:00 AM,,
Walgreens Store #06577,2755 COUNTRY CLUB RD,,LAKE CHARLES,CALCASIEU,LA,70605,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,20,2,02/03/2022 12:00:00 AM,POINT (-93.265931 30.168631),1982610473
Meijer Store 312,3757 Plainfield Ave NE,Deliver to Pharmacy,Grand Rapids,KENT,MI,49525,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,40,41,02/03/2022 12:00:00 AM,POINT (-85.626788 43.031802),1235278052
UW HEALTH - UNIVERSITY HOSPITAL,600 HIGHLAND AVE.,Susan Johnston PRC  E5/125-1530,MADISON,DANE,WI,53792,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,312,407,02/02/2022 12:00:00 AM,POINT (-89.429062 43.077218),1982897716
Walmart Pharmacy #2763,900 N Salinas Blvd,,Donna,HIDALGO,TX,78537,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,40,6,02/02/2022 12:00:00 AM,POINT (-98.044836 26.158645),1740671981
Pharmacy Care Associates,545 Cotton Gin Road,,Montgomery,MONTGOMERY,AL,36117,0006-5055-06,Molnupiravir,01/24/2022 12:00:00 AM,01/29/2022 12:00:00 AM,100,100,02/02/2022 12:00:00 AM,POINT (-86.167707 32.372837),
HEB Pharmacy 168,1103 MORGAN BLVD,,HARLINGEN,CAMERON,TX,78550-5152,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,27,02/02/2022 12:00:00 AM,POINT (-97.676193 26.203426),
Rite Aid 10888,2302 SHEFFIELD ROAD,,ALIQUIPPA,BEAVER,PA,15001-2302,0006-5055-06,Molnupiravir,02/02/2022 12:00:00 AM,,40,,,POINT (-80.281434 40.606421),
Brookshire Grocery Company,213 NORTH US HWY 69,BROOKSHIRE PHARMACY #70,BULLARD,SMITH,TX,75757,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,18,01/27/2022 12:00:00 AM,POINT (-95.312803 32.142603),
HACKETTSTOWN MEDICAL CENTER - OMS,651 Willow Grove Street,,Hackettstown,WARREN,NJ,07840,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,144,144,01/25/2022 12:00:00 AM,POINT (-74.814159 40.861314),1518969419
Walgreens Store #12787,400 W FAIRCHILD ST,,DANVILLE,VERMILION,IL,61832,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,220,318,02/03/2022 12:00:00 AM,POINT (-87.636178 40.138397),1881609022
Walmart Pharmacy #5105,10 Riverton Commons Dr,,Front Royal,WARREN,VA,22630,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,67,02/02/2022 12:00:00 AM,POINT (-78.18774 38.96171),1053578559
Walgreens Store #05469,3925 W ELM ST,,MCHENRY,MCHENRY,IL,60050,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,40,02/03/2022 12:00:00 AM,POINT (-88.274516 42.344555),1063427201
FRIEND FAMILY HEALTH CENTER,800 East 55th Street,,Chicago,COOK,IL,60615,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,01/24/2022 12:00:00 AM,60,,,POINT (-87.605677 41.795037),1578560090
ST MARY HEALTH CENTER-APPLE VALLEY,18077 CA-18 SUITE 100,,APPLE VALLEY,SAN BERNARDINO,CA,92307,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,01/07/2022 12:00:00 AM,40,20,02/02/2022 12:00:00 AM,POINT (-117.269706 34.54035),1316572563
SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DR,,MUSKOGEE,MUSKOGEE,OK,74401-5075,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,140,140,02/03/2022 12:00:00 AM,POINT (-95.406186 35.753621),1386188837
Walmart Pharmacy #5797,262 Cordele Rd,,Albany,DOUGHERTY,GA,31705,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,100,36,02/02/2022 12:00:00 AM,POINT (-84.088137 31.5797),1720378821
SAFEWAY PHARMACY,200 S 3RD ST,,Renton,KING,WA,98057,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/08/2022 12:00:00 AM,20,,,POINT (-122.214916 47.479746),1417993288
HAZEL HAWKINS MEMORIAL HOSPITAL,911 Sunset drive,,Hollister,SAN BENITO,CA,95023,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,72,,,POINT (-121.386336 36.835109),
Walgreens Store #15368,1080 BROADWAY,,BAYONNE,HUDSON,NJ,07002,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,40,02/03/2022 12:00:00 AM,POINT (-74.10052 40.684878),1306256581
PRIMARYPLUS - W FAM HLTH VANCEBURG,211 KY 59,,VANCEBURG,LEWIS,KY,41179,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,,40,,,POINT (-83.327798 38.582443),1457303802
Walgreens Store #17942,9616 COUNTY ROAD 403,,CHARLESTOWN,CLARK,IN,47111,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,119,02/03/2022 12:00:00 AM,POINT (-85.671374 38.452563),1598289183
CL Brumback Prmry Care W Palm Beach,1150 45TH STREET,PHARMACY,WEST PALM BEACH,PALM BEACH,FL,33407,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/01/2022 12:00:00 AM,POINT (-80.06943 26.753135),
HIMA San Pablo Caguas (OPD),Ave. Luis Munoz Marin,HIMA San Pablo 1 Suite,CAGUAS,Caguas,PR,00725,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/22/2022 12:00:00 AM,20,,,,1356561435
Carilion Roanoke Memorial Hospital,1906 Belleview Avenue,Ground Floor,Roanoke,ROANOKE CITY,VA,24014,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,39,02/02/2022 12:00:00 AM,POINT (-79.942297 37.252046),1700162930
NEW MEXICO CANCER CENTER,4901 LANG AVENUE NE,,ALBUQUERQUE,BERNALILLO,NM,87109,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,48,48,01/26/2022 12:00:00 AM,POINT (-106.589321 35.173153),
Walmart Pharmacy #1950,2150 US Highway 13 S,,Ahoskie,HERTFORD,NC,27910,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,40,,,POINT (-76.966496 36.265957),1265450068
FRANCISCAN HEALTH CROWN POINT,1201 S. MAIN ST.,,CROWN POINT,LAKE,IN,46307,0310-7442-02,Evusheld,01/13/2022 12:00:00 AM,01/20/2022 12:00:00 AM,24,24,01/20/2022 12:00:00 AM,POINT (-87.364438 41.396155),
Walgreens Store #19658,560 MANCHESTER SQUARE SHPG CTR,,MANCHESTER,CLAY,KY,40962,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,100,90,02/03/2022 12:00:00 AM,POINT (-83.769776 37.138261),1366965410
Walmart Pharmacy #1454,5211 BROADWAY ST,,QUINCY,ADAMS,IL,62305,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,55,02/02/2022 12:00:00 AM,POINT (-91.333232 39.935296),1427076934
Walmart Pharmacy #413,1401 STATE HIGHWAY 100,,PORT ISABEL,CAMERON,TX,78578,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,40,13,02/02/2022 12:00:00 AM,POINT (-97.222683 26.07171),1992722151
LINOS PHARMACY 2,201 N FM 3167 STE 101-102,,RIO GRANDE CITY,STARR,TX,78582,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,20,02/02/2022 12:00:00 AM,POINT (-98.856149 26.38726),1164617585
Rite Aid 11143,3807 W LINCOLN HWY,,DOWNINGTOWN,CHESTER,PA,19335,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,240,238,02/03/2022 12:00:00 AM,,
SAFEWAY PHARMACY,67 Lincoln Blvd.,,Lincoln,PLACER,CA,95648,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,60,02/03/2022 12:00:00 AM,POINT (-121.293566 38.878221),1932111804
CVS Store #06713,4444 STATE RD. WEST 46,CVS Pharmacy,BLOOMINGTON,MONROE,IN,47404,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,40,40,02/03/2022 12:00:00 AM,,1811090459
EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,,EAST LIVERPOOL,COLUMBIANA,OH,43920,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,59,02/02/2022 12:00:00 AM,POINT (-80.586255 40.621422),
Sams Pharmacy #4808,1517 Gene George Blvd,,Springdale,WASHINGTON,AR,72762,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-94.191864 36.172924),1386182640
Nicolet Pharmacy,15481 Commercial Rd,,Lakewood,OCONTO,WI,54138,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,,POINT (-88.52973 45.301117),1851321566
Walgreens Store #05803,2720 W JACKSON ST,,MUNCIE,DELAWARE,IN,47303,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,60,02/03/2022 12:00:00 AM,POINT (-85.418624 40.193026),1306851449
NMC San Diego CA,34800 Bob Wilson Dr,Loading Dock 1,San Diego,SAN DIEGO,CA,92134,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,POINT (-117.143035 32.726723),
PARK NICOLLET METHODIST HOSPITAL,9700 W 76TH STREET,SUITE 100,EDEN PRAIRIE,HENNEPIN,MN,55344,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,200,60,02/03/2022 12:00:00 AM,POINT (-93.402975 44.8657),
IDYLLWILD PHARMACY,54391 VILLAGE CENTER DR ste 6,,IDYLLWILD-PINE COVE,RIVERSIDE,CA,92549,0006-5055-06,Molnupiravir,02/01/2022 12:00:00 AM,01/25/2022 12:00:00 AM,220,100,01/25/2022 12:00:00 AM,POINT (-116.712839 33.743833),
GRUNDY COUNTY MEMORIAL HOSPITAL,201 East J Ave,,Grundy Center,GRUNDY,IA,50638,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,14,02/03/2022 12:00:00 AM,POINT (-92.762088 42.358755),
"LANI CITY MEDICAL, RANCHO CUCAMONGA",11398 KENYON WAY SUITE J,,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91701,0006-5055-06,Molnupiravir,02/01/2022 12:00:00 AM,,20,,,POINT (-117.556582 34.134185),
Cape Fear Valley Medical Center,CFVMC Inpatient Pharmacy,1638 Owen Drive,Fayetteville,CUMBERLAND,NC,28304,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,01/28/2022 12:00:00 AM,,
KROGER PHARMACY 02500429,1778 HWY 1 S,,GREENVILLE,WASHINGTON,MS,38701,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,80,02/02/2022 12:00:00 AM,POINT (-91.040045 33.369923),1487688263
ST JOSEPH REGIONAL-PLYMTH,1915 LAKE AVE,,PLYMOUTH,MARSHALL,IN,46563,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,9,02/03/2022 12:00:00 AM,POINT (-86.331756 41.335555),
SAFEWAY PHARMACY,3820 RAINER AVE S,,Seattle,KING,WA,98118,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,120,02/03/2022 12:00:00 AM,POINT (-122.2898 47.568734),1124057146
BALLAD HLTH JOHNSTON MEM HOSP,16000 JOHNSTON MEMORIAL DR,PHARMACY DEPARTMENT,ABINGDON,WASHINGTON,VA,24211,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,20,18,01/31/2022 12:00:00 AM,POINT (-81.90856 36.72067),
Omnicare of Reno,9475 Double R. Blvd,Suite 8,Reno,WASHOE,NV,89521,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/24/2021 12:00:00 AM,40,40,01/26/2022 12:00:00 AM,POINT (-119.760592 39.446131),
AHC-EDGERTON GREENFIELD,6901 W EDGERTON AVE,,GREENFIELD,MILWAUKEE,WI,53220,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,15,02/01/2022 12:00:00 AM,POINT (-87.999926 42.952061),1861426082
BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH STREET,,DAVID CITY,BUTLER,NE,68632,0006-5055-06,Molnupiravir,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,40,,,POINT (-97.123039 41.24669),
Walmart Pharmacy #1293,3209 Deans Bridge Rd,,Augusta,RICHMOND,GA,30906,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,200,200,02/02/2022 12:00:00 AM,POINT (-82.062161 33.422234),1114944436
"V22 678 Tucson, AZ",3601 S. 6TH AVENUE,"B57, Basement, Inpatient Pharmacy",TUCSON,PIMA,AZ,85723,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,24,,,POINT (-110.96828 32.181307),
LOURDES HOSPITAL LLC,520 N 4TH AVE,,PASCO,FRANKLIN,WA,99301,0310-7442-02,Evusheld,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,24,,,POINT (-119.094436 46.235026),1609880996
DWAYNES FRIENDLY PHARMACY,644 W. LINE ST.,,BISHOP,INYO,CA,93514,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,60,,,POINT (-118.401007 37.361349),1336125236
CVS Store #05612,1508 S. BEGLIS PKWY.,CVS Pharmacy,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,12,02/03/2022 12:00:00 AM,POINT (-93.359372 30.226478),1831296318
BROOKSHIRE BROTHERS 89,421 S MAIN ST,,LUMBERTON,HARDIN,TX,77657,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,20,02/01/2022 12:00:00 AM,POINT (-94.196911 30.248313),1225646037
HEB Pharmacy 444,3323 SE MILITARY DR.,,SAN ANTONIO,BEXAR,TX,78223-3814,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/29/2022 12:00:00 AM,40,35,02/02/2022 12:00:00 AM,POINT (-98.425446 29.353554),
SAV-ON PHARMACY,9001 NORTH INDIAN TRAIL ROAD,,Spokane,SPOKANE,WA,99208,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,02/03/2022 12:00:00 AM,POINT (-117.485473 47.740238),1457399693
Tops Markets LLC and Tops PT LLC,525 N FRALEY STREET,QUALITY FOOD 672,KANE,MCKEAN,PA,16735,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,80,02/03/2022 12:00:00 AM,POINT (-78.814172 41.670973),1043536162
Urgent Infusion Center,7452 Ogontz Ave,,Phildelphia,PHILADELPHIA,PA,19138,0310-7442-02,Evusheld,02/02/2022 12:00:00 AM,,24,,,POINT (-75.156866 40.068956),
Medi-Quik of Ozark,810 W Commercial Street,,Ozark,FRANKLIN,AR,72949,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,22,01/31/2022 12:00:00 AM,POINT (-93.833816 35.487673),1942384748
Walgreens Store #13845,7006 CARR 693,,DORADO,Dorado,PR,00646,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/22/2022 12:00:00 AM,20,17,02/03/2022 12:00:00 AM,,1699195313
UCHEALTH MEMORIAL NORTH HOSP,4050 BRIARGATE PKWY,ATTN: INPATIENT PHARMACY Room C1318,COLORADO SPRINGS,EL PASO,CO,80920,0310-7442-02,Evusheld,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,72,,,POINT (-104.754106 38.965937),
Walmart Pharmacy #961,1616 W Airline Hwy,,La Place,ST JOHN THE BAPTIST,LA,70068,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-90.498204 30.072979),1962429209
OSCO PHARMACY,307 HARMON ST,,Glendive,DAWSON,MT,59330,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,02/03/2022 12:00:00 AM,POINT (-104.727679 47.107509),1346296266
Walmart Pharmacy #67,600 Highway 71 N,,Mena,POLK,AR,71953,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-94.22549 34.58631),1518984996
Prestons Pharmacy INC,5101 Langston Blvd,,Arlington,ARLINGTON,VA,22207,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,72,,,,
"V15 589 Kansas City, MO",4801 E LINWOOD BLVD # 119,,KANSAS CITY,JACKSON,MO,64128,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,40,,,POINT (-94.527771 39.067261),
Walgreens Store #00380,4699 RR 5,,BAYAMON,Bayamon,PR,00956,0069-1085-30,Paxlovid,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,40,19,02/03/2022 12:00:00 AM,,1972510881
Philadelphia FIGHT J Lax Treat Ctr,"1233 Locust St, 5th floor",,Philadelphia,PHILADELPHIA,PA,19107-5461,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,20,02/01/2022 12:00:00 AM,POINT (-75.161889 39.947877),1487082608
KHN PHARMACY - SYCAMORE,4000 MIAMISBURG-CENTERVILLE RD,Attn: Outpatient Pharmacy,MIAMISBURG,MONTGOMERY,OH,45342,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,52,02/03/2022 12:00:00 AM,POINT (-84.25126 39.63982),1790859171
Walmart Pharmacy #734,600 BOLL WEEVIL CIR,,ENTERPRISE,COFFEE,AL,36330,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,36,02/02/2022 12:00:00 AM,POINT (-85.829993 31.315365),1528085826
