Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
Rite Aid 11127,9773 ROOSEVELT BLVD,,PHILADELPHIA,PHILADELPHIA,PA,19114-1010,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/05/2022 12:00:00 AM,POINT (-75.024214 40.085057)
Cheyenne Regional Medical Center,214 East 23rd Street,Attn: Pharmacy,Cheyenne,LARAMIE,WY,82001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,60,01/05/2022 12:00:00 AM,POINT (-104.816525 41.139981)
HEB Pharmacy 229,6607 SOUTH IH 35,,AUSTIN,TRAVIS,TX,78744-3410,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-97.770323 30.189956)
Walmart Pharmacy #808,121 HIGHWAY 332 W,,LAKE JACKSON,BRAZORIA,TX,77566,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.454323 29.045611)
MUSCOGEE (CREEK)NATION MEDICAL,1401 Morris Drive 200,,Okmulgee,OKMULGEE,OK,74447,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,,POINT (-95.952358 35.61056)
PELHAM PHARMACY,6555 GREENE ST STE 3,,PHILADELPHIA,PHILADELPHIA,PA,19119,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,,POINT (-75.190997 40.043251)
CVS Store #01271,626 ROUTE 25A,CVS Pharmacy,ROCKY POINT,SUFFOLK,NY,11778,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,45,01/05/2022 12:00:00 AM,POINT (-72.924197 40.947382)
CASS FAMILY CLINIC,261 M 62,,Cassopolis,CASS,MI,49031,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-86.01534 41.920298)
IUH UH SIMON CANCER CENTER,550 University Blvd.,IUSCC Pharmacy - C2102,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,168,103,01/04/2022 12:00:00 AM,POINT (-86.175493 39.775123)
Reid Health,Reid Health,1100 Reid Parkway,Richmond,WAYNE,IN,47374,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,
SAFEWAY PHARMACY,11031 19TH AVE SE,,Everett,SNOHOMISH,WA,98208,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.206659 47.897324)
CVS Store #09826,5333 ELKHORN BLVD,CVS Pharmacy,SACRAMENTO,SACRAMENTO,CA,95842,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,
Walmart Pharmacy #6813,3590 N ZARAGOZA RD,,EL PASO,EL PASO,TX,79938,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-106.231207 31.79603)
Whiteriver Indian Hospital,200 West Hospital Drive,,Whiteriver,NAVAJO,AZ,85941,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-109.959764 33.875935)
Walgreens Store #17951,1021 3RD ST,,NEW MARTINSVILLE,WETZEL,WV,26155,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,17,01/05/2022 12:00:00 AM,POINT (-80.857059 39.654686)
Walgreens Store #19380,6970 CRESTWOOD BLVD,,FREDERICK,FREDERICK,MD,21703,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-77.422906 39.390102)
CHILDRENS MERCY HOSPITAL - GILLHAM,2401 GILLHAM RD,Attn: Inpatient Pharmacy,KANSAS CITY,JACKSON,MO,64108-4619,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,0,01/03/2022 12:00:00 AM,POINT (-94.578593 39.082706)
SAFEWAY PHARMACY,400 N RUBY ST,,Ellensburg,KITTITAS,WA,98926,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-120.544583 46.996062)
Walmart Pharmacy #4216,2025 Merchant Mile,,Columbus,BARTHOLOMEW,IN,47201,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-85.945922 39.197875)
PharMerica Louisville,12100 Plantside Drive,,Louisville,JEFFERSON,KY,40299,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,60,,,
Walmart Pharmacy #1174,34301 Highway 43,,Thomasville,CLARKE,AL,36784,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,
CVS Store #10165,135 PIERCE ST.,CVS Pharmacy,DALY CITY,SAN MATEO,CA,94015,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,36,01/05/2022 12:00:00 AM,POINT (-122.47263 37.686025)
SEATTLE CHILDRENS HOSPITAL,4800 SAND POINT WAY NE,M/S MB.5.420,SEATTLE,KING,WA,98105,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-122.283119 47.664549)
Walmart Pharmacy #668,915 N Chancery St Ste 100,,McMinnville,WARREN,TN,37110,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-85.786647 35.699442)
DRUGCO PHARMACY,139 ELAMS RD,,LITTLETON,HALIFAX,NC,27850,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-77.937834 36.534265)
NYP- Hudson Valley,1980 Crompond Road,,Cortlandt Manor,WESTCHESTER,NY,10567,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-73.893312 41.291451)
SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,,Cortez,MONTEZUMA,CO,81321,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,600,,,POINT (-108.572739 37.362097)
LOS ANGELES COUNTY LONG BEACH CHC,1333 CHESTNUT AVE,RM 100-2,LONG BEACH,LOS ANGELES,CA,90813,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-118.196372 33.783507)
Rite Aid 02264,2722 WEST 9TH STREET,,CHESTER,DELAWARE,PA,19013-2043,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,100,100,01/05/2022 12:00:00 AM,POINT (-75.394803 39.836063)
Centracare: Coborn Cancer Center,"CentraCare Health Plaza, Suite 1600",Attn: Infusion Pharmacy,St Cloud,STEARNS,MN,56303,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,48,01/05/2022 12:00:00 AM,
Walmart Pharmacy #663,1815 Decatur Pike,,Athens,MCMINN,TN,37303,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-84.62812 35.454286)
Walmart Pharmacy #4130,5754 Kyle Pkwy,,Kyle,HAYS,TX,78640,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.856365 30.009963)
ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,,EVANSVILLE,VANDERBURGH,IN,47714,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-87.504987 37.962405)
TEXAS ONCOLOGY BROWNSVILLE,Texas Oncology Brownsville,2150 N Expwy 83,Brownsville,CAMERON,TX,78521,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,
ST. VINCENTS HOSPITAL PHARMACY,1233 N 30th St,,Billings,YELLOWSTONE,MT,59101,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,0,12/30/2021 12:00:00 AM,POINT (-108.520001 45.792877)
Walmart Pharmacy #2388,950 W Votaw St,,Portland,JAY,IN,47371,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-84.990097 40.439274)
CVS Store #09569,17136 MAGNOLIA ST.,CVS Pharmacy,FOUNTAIN VALLEY,ORANGE,CA,92708,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-117.971775 33.714231)
Walmart Pharmacy #2311,2800 Wal Mart Dr,,Huntington,HUNTINGTON,IN,46750,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-85.513563 40.898996)
BRONSON METHODIST HOSPITAL,601 John St.,,Kalamazoo,KALAMAZOO,MI,49007,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,96,,,POINT (-85.58133 42.286125)
DRIPPING SPRINGS PHARMACY,100 COMMONS ROAD SUITE 1,,DRIPPING SPRINGS,HAYS,TX,78620,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-98.084686 30.192301)
NEUHAUSER PHARMACY,1875 MONROE STREET,,MADISON,DANE,WI,53711,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,40,,,POINT (-89.417383 43.06472)
CVS Store #05091,"1771 PLEASANT GROVE BLVD., STE #100",CVS Pharmacy,ROSEVILLE,PLACER,CA,95747,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,120,118,01/05/2022 12:00:00 AM,POINT (-121.357746 38.76617)
SAFEWAY PHARMACY,2500 MASSACHUSETTS AVE,,Butte,SILVER BOW,MT,59701,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/05/2022 12:00:00 AM,POINT (-112.508034 45.987615)
Walgreens Store #21270,2418 AUGUSTA HWY,STE A,LEXINGTON,LEXINGTON,SC,29072,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,100,86,01/05/2022 12:00:00 AM,POINT (-81.304792 33.979639)
Hannaford Brothers Store # 8128,149 DUBLIN STREET,,MACHIAS,WASHINGTON,ME,04654,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-67.464617 44.704625)
Walgreens Store #07543,2310 W OREGON AVE,,PHILADELPHIA,PHILADELPHIA,PA,19145,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,0,01/05/2022 12:00:00 AM,POINT (-75.186496 39.918718)
HAYES BARTON PHARMACY,2000 FAIRVIEW RD,,RALEIGH,WAKE,NC,27608,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-78.646387 35.804373)
Walmart Pharmacy #395,2410 E Expressway 83,,Mission,HIDALGO,TX,78572,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-98.286829 26.193835)
METHODIST GERMANTOWN HOSPITAL,7691 POPLAR AVENUE,,GERMANTOWN,SHELBY,TN,38138,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,120,0,01/04/2022 12:00:00 AM,POINT (-89.806996 35.091874)
EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,,EAST LIVERPOOL,COLUMBIANA,OH,43920,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-80.586255 40.621422)
FROEDTERT PHARMACY 225,9200 W WISCONSIN AVE,ROOM H3101,MILWAUKEE,MILWAUKEE,WI,53226,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-88.027316 43.038407)
Kinney Drugs #64,7065 Manlius Center Rd,,East Syracuse,ONONDAGA,NY,13057,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,0,01/05/2022 12:00:00 AM,POINT (-76.033131 43.062384)
Cape Fear Valley Medical Center,CFVMC Inpatient Pharmacy,1638 Owen Drive,Fayetteville,CUMBERLAND,NC,28304,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,
Walmart Pharmacy #978,2701 N Summit St,,Arkansas City,COWLEY,KS,67005,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-97.040168 37.089856)
Walgreens Store #09086,2801 LOUISVILLE AVE,,MONROE,OUACHITA,LA,71201,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-92.094165 32.524688)
Bassett Medical Center OP Pharmacy,One Atwell Road,Outpatient Pharmacy,COOPERSTOWN,OTSEGO,NY,13326,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,80,01/03/2022 12:00:00 AM,
BELLIN MEMORIAL HOSPITAL INC COVID,744 S WEBSTER AVE,,GREEN BAY,BROWN,WI,54301,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,24,01/05/2022 12:00:00 AM,POINT (-88.010691 44.502022)
PERRY COUNTY MEM HOSP LOCATION,434 North West Street,,Perryville,PERRY,MO,63775,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-89.864812 37.731747)
TAUC 01 - ROCK HILL,9556 MANCHESTER RD,,SAINT LOUIS,SAINT LOUIS,MO,63119,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-90.365653 38.609065)
PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST,,PAULDING,PAULDING,OH,45879,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-84.601066 41.135293)
GREEN WAVE PHARMACY INC,165 MCCLURE AVE,,CLINTWOOD,DICKENSON,VA,24228,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-82.455557 37.148548)
Primary Health Network New Castle,112 South Mill St.,,New Castle,LAWRENCE,PA,16101,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-80.344247 40.998385)
Walmart Pharmacy #7362,2035 SE 34TH AVE,,AMARILLO,POTTER,TX,79103,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-101.81514 35.178431)
Adventist Health Tillamook Hospital,1000 third st,ATTN pharmacy,Tillamook,TILLAMOOK,OR,97141,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-123.854157 45.456326)
Rite Aid 05729,1688 NORTH PERRIS BOULEVARD,,PERRIS,RIVERSIDE,CA,92571-4709,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-117.226215 33.803145)
KAISER FDN HOSPITAL - SAN LEANDRO,2500 Merced Street,Inpatient Pharmacy,San Leandro,ALAMEDA,CA,94577,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-122.169447 37.706524)
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,ABILENE,TAYLOR,TX,79601,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,24,01/05/2022 12:00:00 AM,POINT (-99.73118 32.472136)
PHARMSCRIPT OF OH LLC,1685 WESTBELT DR,,COLUMBUS,FRANKLIN,OH,43228,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-83.124932 39.988638)
FRANCISCAN HEALTH LAFAYETTE EAST,1701 South Creasy Lane,,Lafayette,TIPPECANOE,IN,47905,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,POINT (-86.838382 40.394171)
MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,,JACKSON,HINDS,MS,39202,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,48,01/05/2022 12:00:00 AM,POINT (-90.178223 32.314232)
Walmart Pharmacy #687,168 Obed Plz Ste 108,,Crossville,CUMBERLAND,TN,38555,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-85.03793 35.982468)
UNIVERSITY OF ILLINOIS HOSPITAL,912 S PAULINA ST,Room C323,CHICAGO,COOK,IL,60612-4333,0006-5055-06,Molnupiravir,12/31/2021 12:00:00 AM,,80,,,POINT (-87.668951 41.869159)
Walmart Pharmacy #268,175 JI Bell Ln,,Savannah,HARDIN,TN,38372,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-88.216463 35.224691)
MAST PHARMACY,307 W BLVD,,WILLIAMSTON,MARTIN,NC,27892,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-77.07211 35.841369)
TULANE MEDICAL CENTER,1415 TULANE AVE.,Attn:  Inpatient Pharmacy,NEW ORLEANS,ORLEANS,LA,70112,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,24,01/04/2022 12:00:00 AM,POINT (-90.076121 29.955263)
WOMEN AND INFANTS HOSPITAL INPATIEN,101 DUDLEY STREET,,PROVIDENCE,PROVIDENCE,RI,02905,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,01/05/2022 12:00:00 AM,POINT (-71.411753 41.810179)
SAFEWAY PHARMACY,1207 S 320th St,,Federal Way,KING,WA,98003,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.317887 47.315154)
VALLEY HEALTH CENTER AT GILROY PH,7475 CAMINO ARROYO,Suite 1025,GILROY,SANTA CLARA,CA,95020,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,180,,,POINT (-121.556547 37.011289)
Multnomah County HDC Health Center,5329 NE MLK Jr Blvd,,Portland,,OR,97211,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,
Walmart Pharmacy #3286,1035 Hickory Creek Blvd,,Hickory Creek,DENTON,TX,75065,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.043695 33.127955)
Paiute Indian Tribe of Utah,440 N. Paiute Drive,,Cedar City,IRON,UT,84721,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-113.059142 37.685278)
Wayne Drug- Oswego,24 W Bridge St,,Oswego,OSWEGO,NY,13126,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,100,,,POINT (-76.511917 43.456345)
Walmart Pharmacy #1494,4109 S Staples St,,Corpus Christi,NUECES,TX,78411,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.380936 27.729085)
ADENA REGIONAL MEDICAL CENTER,272 Hospital Road,,Chillicothe,ROSS,OH,45601,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,,,
Walgreens Store #18124,9501 STAPLES MILL RD,,RICHMOND,HENRICO,VA,23228,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/05/2022 12:00:00 AM,POINT (-77.517635 37.644136)
SAFEWAY PHARMACY,460 SW MT SI BLVD,,NORTH BEND,KING,WA,98045,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-121.792927 47.487161)
Hillsborough Pharmacy,110 Boone Square St,ste 29,Hillsborough,ORANGE,NC,27278,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-79.100846 36.063824)
MERCY MEDICAL CENTER,500 S OAKWOOD RD,,OSHKOSH,WINNEBAGO,WI,54904,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,,POINT (-88.603055 44.013049)
PRESBYTERIAN ST LUKES MED CENTER,1719 E 19TH AVE,PHARMACY,DENVER,DENVER,CO,80218,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,168,,,POINT (-104.967175 39.746089)
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/30/2021 12:00:00 AM,72,48,01/05/2022 12:00:00 AM,POINT (-85.223378 39.305725)
WILLIAM BEAUMONT HOSPITAL - ROYAL O,3601 W 13 MILE RD,,ROYAL OAK,OAKLAND,MI,48073,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,384,,,POINT (-83.192591 42.517674)
Walmart Pharmacy #1272,5110 College Ave.,,Snyder,SCURRY,TX,79549,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,,POINT (-100.919262 32.695744)
PROVIDENCE ST JUDE MED CENTER CHS,101 E Valencia Mesa Dr,,Fullerton,ORANGE,CA,92835,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,96,,,POINT (-117.927836 33.893507)
STE GENEVIEVE CO MEM HOSP,800 STE GENEVIEVE DR,GENEVIEVE,SAINTE GENEVIEVE,SAINTE GENEVIEVE,MO,63670-1434,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-90.053968 37.968347)
NORTH HOUSTON CANCER CLINICS HUNSTV,3233 WOODWARD DR,,HUNTSVILLE,WALKER,TX,77340,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,4,01/05/2022 12:00:00 AM,POINT (-95.561541 30.693737)
CVS Store #09874,2075 EAST HATCH RD.,CVS Pharmacy,MODESTO,STANISLAUS,CA,95351,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-120.957865 37.609231)
HURON REGIONAL MEDICAL CENTER,172 4TH ST SE,,HURON,BEADLE,SD,57350-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-98.210751 44.362035)
Walmart Pharmacy #5025,10420 Maysville Rd,,Fort Wayne,ALLEN,IN,46835,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-85.010462 41.130533)
Walmart Pharmacy #1303,620 S INTERSTATE 35,,GEORGETOWN,WILLIAMSON,TX,78628,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.687949 30.642689)
SWEDISH - BALLARD,5300 TALLMAN AVE NW,,SEATTLE,KING,WA,98107,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-122.379975 47.667175)
DELL SETON MEDICAL CENTER AT UT,1500 Red River Street,,Austin,TRAVIS,TX,78701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,,POINT (-97.733887 30.275402)
MERCY MED CENTER REDDING,2175 ROSALINE AVE,ATTN PHARMACY,REDDING,SHASTA,CA,96001,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,168,,,POINT (-122.396563 40.572571)
Walgreens Store #10800,424 W VAN BUREN ST,,CLINTON,DEWITT,IL,61727,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/05/2022 12:00:00 AM,POINT (-88.964812 40.148049)
Walmart Pharmacy #386,303 E Interstate Dr,,Jennings,JEFFERSON DAVIS,LA,70546,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-92.658443 30.246245)
Rite Aid 05807,2501 HIGHWAY 46,,WASCO,KERN,CA,93280-2919,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-119.354219 35.601535)
WESLEY HEALTH CENTER HEALTH WELLNE,45104 10TH ST W,,LANCASTER,LOS ANGELES,CA,93534,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,,,POINT (-118.148146 34.702918)
CHRISTUS SPOHN HEALTH SYS SHORELINE,600 ELIZABETH ST,,CORPUS CHRISTI,NUECES,TX,78404,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-97.395121 27.777489)
GOSHEN HOSPITAL,200 HIGH PARK AVE,,GOSHEN,ELKHART,IN,46526,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/30/2021 12:00:00 AM,48,24,01/05/2022 12:00:00 AM,POINT (-85.829962 41.564327)
Blue Ridge Pharmacy,1070 Tunnel Road,,Asheville,BUNCOMBE,NC,28805,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,40,01/05/2022 12:00:00 AM,POINT (-82.491782 35.587482)
Walmart Pharmacy #1620,2578 Douglas Ave,,Brewton,ESCAMBIA,AL,36426,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-87.066423 31.14954)
CVS Store #06538,907 S. HEATON ST.,CVS Pharmacy,KNOX,STARKE,IN,46534,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-86.620675 41.28851)
Walmart Pharmacy #5460,2000 US Highway 181,,Portland,SAN PATRICIO,TX,78374,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.307235 27.896774)
CVS Store #10792,1010 N. PEPPER AVENUE,CVS Pharmacy,COLTON,SAN BERNARDINO,CA,92324,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-117.352922 34.078234)
Walgreens Store #13790,14095 JEFFERSON DAVIS HWY,,WOODBRIDGE,PRINCE WILLIAM,VA,22191,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-77.260585 38.649588)
Walmart Pharmacy #4697,3227 Old Forest Rd,,Lynchburg,LYNCHBURG CITY,VA,24501,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-79.21243 37.411723)
CVS Store #09569,17136 MAGNOLIA ST.,CVS Pharmacy,FOUNTAIN VALLEY,ORANGE,CA,92708,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,34,01/05/2022 12:00:00 AM,POINT (-117.971775 33.714231)
"V06 565 Fayetteville, NC",2300 RAMSEY ST,Attn Pharmacy,FAYETTEVILLE,CUMBERLAND,NC,28301,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-78.878136 35.08966)
Walgreens Store #11234,10671 SUDLEY MANOR DR,,MANASSAS,MANASSAS CITY,VA,20109,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-77.515709 38.787035)
Walmart Pharmacy #4435,3458 Dickerson Pike,,Nashville,DAVIDSON,TN,37207,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,120,,,POINT (-86.756717 36.247178)
WILSON MEDICAL GROUP,3302 NASH ST N,,WILSON,WILSON,NC,27896,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-77.938343 35.767119)
OSCO PHARMACY,2120 PARK STREET SOUTH,,Livingston,PARK,MT,59047,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-110.575278 45.642428)
Walmart Pharmacy #5653,25241 PERDIDO BEACH BLVD,,ORANGE BEACH,BALDWIN,AL,36561,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.593699 30.268051)
Emory University Hospital Midtown,550 Peachtree Street NE,,Atlanta,FULTON,GA,30308,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,,POINT (-84.385209 33.769335)
