Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
AURORA RETAIL PHARMACY 1335,36500 Aurora Drive,Suite 100,Summit,Waukesha,WI,53066,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/31/2022 12:00:00 AM,20,20,02/06/2022 12:00:00 AM,POINT (-88.468525 43.063887),1902038565
ONEILL FAMILY PHARMACY,317 E. Douglas St,,Oneill,Holt,NE,68763,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,48,,,POINT (-98.648635 42.457648),
CVS Store #10513,1720 CENTRAL AVENUE,CVS Pharmacy,Mckinleyville,Humboldt,CA,95519,0006-5055-06,Molnupiravir  [Qty 20],02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,40,40,02/15/2022 12:00:00 AM,POINT (-124.100919 40.936808),1679998108
FREEMAN DRUG INC,104 S MAIN ST,,River Falls,Pierce,WI,54022,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,2,02/17/2022 12:00:00 AM,POINT (-92.626025 44.85822),1558345223
Walgreens Store #06437,520 LYNDON LN,,Lyndon,Jefferson,KY,40222,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,112,02/15/2022 12:00:00 AM,POINT (-85.60324 38.258418),1225043466
OMNICARE OF HARRISONBURG,1585 Red Oak Street,,Harrisonburg,Rockingham,VA,22802,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,48,48,02/21/2022 12:00:00 AM,POINT (-78.867983 38.473938),1508964925
RIVERSIDE REGIONAL MEDICAL CTR,500 J CLYDE MORRIS BLVD,ATTN:  INPATIENT PHARMACY,Newport News,Newport News City,VA,23601,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,72,02/18/2022 12:00:00 AM,POINT (-76.4854 37.06389),
Walgreens Store #09860,5955 AIRLINE HWY,,Baton Rouge,East Baton Rouge,LA,70805,0006-5055-06,Molnupiravir  [Qty 20],01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,160,02/15/2022 12:00:00 AM,POINT (-91.130409 30.501316),1053327551
GREAT PLAINS OF ELLINWOOD INC,605 N Main,,Ellinwood,Barton,KS,67526,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,48,24,02/18/2022 12:00:00 AM,POINT (-98.581194 38.360696),1578676409
COMMUNITY HOSPITAL OF SAN BERNARDIN,1805 MEDICAL CENTER DR,,San Bernardino,San Bernardino,CA,92411,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,02/02/2022 12:00:00 AM,40,28,02/17/2022 12:00:00 AM,POINT (-117.322557 34.131375),
LGH-LANCASTER GENERAL HOSPITAL,555 N. DUKE ST,PHARMACY DEPT,Lancaster,Lancaster,PA,17602,0310-7442-02,Evusheld,02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,552,216,01/11/2022 12:00:00 AM,POINT (-76.305328 40.046975),
Walgreens Store #05787,651 W US HIGHWAY 30,,Schererville,Lake,IN,46375,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,19,02/15/2022 12:00:00 AM,POINT (-87.467707 41.490599),1487669503
Howard University Hospital,2041 Georgia Avenue,Pharmacy BB06,Washington,District of Columbia,DC,20060,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,48,,,POINT (-77.021896 38.916966),
FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVE,INPATIENT PHARMACY,Sandusky,Erie,OH,44870,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,120,110,02/21/2022 12:00:00 AM,POINT (-82.7088 41.446146),1801884655
Walgreens Store #11496,101 ROBERT E LEE BLVD,,New Orleans,Orleans,LA,70124,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,24,43,02/21/2022 12:00:00 AM,POINT (-90.112838 30.020194),1306094362
CVS Store #00731,34 CONGRESS ST.,CVS Pharmacy,Saratoga Springs,Saratoga,NY,12866,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,40,35,02/21/2022 12:00:00 AM,POINT (-73.788534 43.078798),1891899555
SAFEWAY PHARMACY,3215 HARRISON AVE NW,,Olympia,Thurston,WA,98502,0006-5055-06,Molnupiravir  [Qty 20],01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,115,02/15/2022 12:00:00 AM,POINT (-122.942356 47.047112),1316983901
Walgreens Store #02762,500 CARR 1,,Caguas,Caguas,PR,00727,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/13/2022 12:00:00 AM,40,20,02/21/2022 12:00:00 AM,,1669487732
Rogue Community Health - Medford,19 Myrtle St,,Medford,Jackson,OR,97504,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,39,02/15/2022 12:00:00 AM,POINT (-122.863022 42.327189),1558371435
Omnicare of Spokane,2820 N Astor Street,,Spokane,Spokane,WA,99207,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/15/2022 12:00:00 AM,POINT (-117.404783 47.683818),
CAPE PHARMACY,17252 N VILLAGE MAIN,UNIT 3,Lewes,Sussex,DE,19958,0006-5055-06,Molnupiravir [Qty 24],02/21/2022 12:00:00 AM,,24,,,POINT (-75.168278 38.751547),
Walmart Pharmacy #2488,1203 6th Ave SE,,Decatur,Morgan,AL,35601,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/12/2022 12:00:00 AM,24,14,02/21/2022 12:00:00 AM,POINT (-86.980368 34.589329),1508107152
CHI ST LUKES HEALTH BAYLOR MED CTR,6720 Bertner Ave,Inpatient Pharmacy,Houston,Harris,TX,77030,0310-7442-02,Evusheld,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,312,258,01/24/2022 12:00:00 AM,POINT (-95.399172 29.708215),
Rite Aid 00726,1080 S WASHINGTON AVENUE,,Scranton,Lackawanna,PA,18505-3812,0006-5055-06,Molnupiravir  [Qty 20],02/02/2022 12:00:00 AM,02/07/2022 12:00:00 AM,40,40,02/15/2022 12:00:00 AM,POINT (-75.674447 41.398314),
Walmart Pharmacy #7329,120 S ODOM RD,,Saint Pauls,Robeson,NC,28384,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-78.986001 34.807693),1174922546
Walgreens Store #03727,1919 N DOBSON RD,,Chandler,Maricopa,AZ,85224,0006-5055-06,Molnupiravir [Qty 24],02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,1200,1281,02/21/2022 12:00:00 AM,POINT (-111.876366 33.334532),1891700126
TRUMM DRUG GLENWOOD,7 FOURTH AVE W,,Glenwood,Pope,MN,56334,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-95.389288 45.646773),1457411282
CVS Store #10792,1010 N. PEPPER AVENUE,CVS Pharmacy,Colton,San Bernardino,CA,92324,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,220,217,02/15/2022 12:00:00 AM,POINT (-117.352922 34.078234),1558916379
CVS Store #02412,60 E DEUCE OF CLUBS DR.,CVS Pharmacy,Show Low,Navajo,AZ,85901,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,100,84,02/15/2022 12:00:00 AM,POINT (-110.041703 34.250891),1700176278
GENOA/PLAINVILLE/WHEELER IN BRISTOL,91 Northwest Dr,Suite L-14,Plainville,Hartford,CT,06062,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,40,,,POINT (-72.879263 41.691172),
THIBODAUX REGIONAL HEALTH SYSTEM,602 NORTH ACADIA RD,,Thibodaux,Lafourche,LA,70301,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM,POINT (-90.806463 29.780225),
PENOBSCOT INDIAN NAT HLTH CENT,23 Wabanaki Way,,Indian Island,Penobscot,ME,04468,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,45,02/01/2022 12:00:00 AM,POINT (-68.647086 44.952856),
DEL NORTE COMMUNITY HLTH CTR,550 E WASHINGTON BLVD,STE 100,Crescent City,Del Norte,CA,95531,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,,,POINT (-124.198854 41.772718),1497840656
NORTH MEMORIAL HLTH PHR-Robbinsdale,3435 W. Broadway Avenue,,Robbinsdale,Hennepin,MN,55422,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,500,166,02/04/2022 12:00:00 AM,POINT (-93.324684 45.018526),
Walmart Pharmacy #449,4999 N TWIN CITY HWY,,Port Arthur,Jefferson,TX,77642,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,28,02/15/2022 12:00:00 AM,POINT (-93.938387 29.939356),1831116060
CVS Store #17211,900 SPECTRUM CENTER DR,CVS Pharmacy,Irvine,Orange,CA,92618,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,48,48,02/21/2022 12:00:00 AM,POINT (-117.745033 33.648519),1295776235
Genoa Healthcare LLC,1831 N. Gilmore Ave.,Suite 1,Lakeland,Polk,FL,33805,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,40,40,02/18/2022 12:00:00 AM,,1720432040
Genoa Healthcare LLC,200 Medical Drive,Suite 289,Hampton,Hampton City,VA,23666,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,120,,,POINT (-76.38691 37.05465),1528433620
LYNN CHC-COMBINED PRIMARY CARE,269 UNION ST,PEDIATRIC DEPT NURSE EXT 702,Lynn,Essex,MA,01901-0000,0006-5055-06,Molnupiravir  [Qty 20],12/28/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,02/04/2022 12:00:00 AM,POINT (-70.943361 42.464972),
COMM HLTH + SOCIAL SERVICES CHASS,5635 W FORT ST,,Detroit,Wayne,MI,48209,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,40,02/17/2022 12:00:00 AM,POINT (-83.096742 42.30946),
Frontier Family Pharmacy,540 S. 8th Ave,,Broken Bow,Custer,NE,68822,0006-5055-06,Molnupiravir  [Qty 20],12/24/2021 12:00:00 AM,01/03/2022 12:00:00 AM,40,,,POINT (-99.639395 41.40106),
ST TAMMANY PARISH HOSP OUTPATIENT,1202 South Tyler Street,Room D-1087,Covington,Saint Tammany,LA,70433,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,13,02/21/2022 12:00:00 AM,POINT (-90.116208 30.466219),1548329907
U-Save Northwest,3224 W 13th St,,Grand Island,Hall,NE,68803,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,40,,,POINT (-98.378154 40.931532),
Premier Pharmacy Care,760 Michaela Dr,,North Little Rock,Pulaski,AR,72117,0006-5055-06,Molnupiravir  [Qty 20],02/03/2022 12:00:00 AM,02/07/2022 12:00:00 AM,200,16,02/06/2022 12:00:00 AM,POINT (-92.140372 34.734066),1558764159
Walmart Pharmacy #5445,2711 Elm St,,Erie,Erie,PA,16504,0006-5055-06,Molnupiravir [Qty 24],02/12/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-80.043811 42.122905),1750308995
CVS Store #09233,515 S STATE HIGHWAY 49,CVS Pharmacy,Jackson,Amador,CA,95642,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,60,21,02/21/2022 12:00:00 AM,POINT (-120.769751 38.34455),1821030644
MCKENZIE WILLAMETTE MEDICAL CENTER,1460 G ST,,Springfield,Lane,OR,97477-4112,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,96,,,POINT (-123.002589 44.0524),
SAFERX LLC,4321 N BELT LINE RD,500 B,Mesquite,Dallas,TX,75150,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,100,15,02/05/2022 12:00:00 AM,POINT (-96.59585 32.823496),
Walgreens Store #06906,6097 BROADWAY,,Merrillville,Lake,IN,46410,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-87.336021 41.50782),1649285750
Walmart Pharmacy #3419,6756 W Vickery Blvd,,Fort Worth,Tarrant,TX,76116,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,34,02/15/2022 12:00:00 AM,POINT (-97.427351 32.702281),1366469421
SAV-ON PHARMACY,13045 ROSEDALE HWY,,Bakersfield,Kern,CA,93314,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,20,20,02/20/2022 12:00:00 AM,POINT (-119.146437 35.383473),1134175136
KROGER PHARMACY 03400378,6055 FRY RD,,Katy,Harris,TX,77449,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,23,02/21/2022 12:00:00 AM,POINT (-95.720248 29.860621),1255404570
SAFEWAY PHARMACY,12811 BEVERLY PARK RD.,,Lynnwood,Snohomish,WA,98087,0006-5055-06,Molnupiravir  [Qty 20],01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-122.281317 47.881655),1588610505
NOOKSACK VALLEY DRUG,208 E Main Street,,Everson,Whatcom,WA,98247,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-122.340359 48.920126),1184764458
HEB Pharmacy 415,17460 INTERSTATE 35 N,,Schertz,Guadalupe,TX,78154-1264,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,18,02/16/2022 12:00:00 AM,POINT (-98.278143 29.598588),
Weis Markets Inc,2400 E MARKET STREET,Weis Pharmacy #5,York,York,PA,17402,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM,POINT (-76.67935 39.974307),1760415095
CHILDRENS MN-MINNEAPOLIS,2525 CHICAGO AVE S,,Minneapolis,Hennepin,MN,55404,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,96,81,02/17/2022 12:00:00 AM,POINT (-93.262588 44.956237),
CVS Store #06770,22361 ANTONIO PKWY.,CVS Pharmacy,Rancho Santa Margarita,Orange,CA,92688,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,280,230,02/15/2022 12:00:00 AM,POINT (-117.589723 33.637895),1861596546
Walgreens Store #11458,3990 E LOHMAN AVE,,Las Cruces,Dona Ana,NM,88011,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,100,21,02/21/2022 12:00:00 AM,POINT (-106.732156 32.32004),1265662951
Rite Aid 11259,1517 HOLLAND ROAD,,Suffolk,Suffolk City,VA,23434-6516,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,10,02/21/2022 12:00:00 AM,POINT (-76.634809 36.725083),
CHANNELL DRUGS,1812 W. Thomas St,,Hammond,Tangipahoa,LA,70401,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,02/14/2022 12:00:00 AM,POINT (-90.481032 30.500955),
Walgreens Store #06003,3336 11TH ST,,Rockford,Winnebago,IL,61109,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM,POINT (-89.072172 42.223914),1891700084
CVS Store #01424,110 EDDS LANE,CVS Pharmacy,Sterling,Loudoun,VA,20165,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-77.412364 39.040482),1922102698
Walgreens Store #13080,3081 S RANGE AVE,,Denham Springs,Livingston,LA,70726,0006-5055-06,Molnupiravir  [Qty 20],01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,20,19,02/15/2022 12:00:00 AM,POINT (-90.956506 30.446277),1083938286
Smiths Pharmacy,141 EIGHTH ST,,Mc Rae Helena,Telfair,GA,31037,0069-1085-30,Paxlovid,02/20/2022 12:00:00 AM,,20,,,POINT (-82.910218 32.070725),1831559152
Walgreens Store #13941,3130 LEE HWY,,Arlington,Arlington,VA,22201,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,4,02/21/2022 12:00:00 AM,POINT (-77.098071 38.89591),1629396320
Port Gamble SKlallam Tribe CTR,32020 Little Boston Rd NE,,Kingston,Kitsap,WA,98346,0006-5055-06,Molnupiravir  [Qty 20],01/21/2022 12:00:00 AM,01/25/2022 12:00:00 AM,120,,,POINT (-122.569589 47.85379),
CVS Store #08849,1545 WEST 17TH STREET,CVS Pharmacy,Santa Ana,Orange,CA,92706,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,100,54,02/21/2022 12:00:00 AM,POINT (-117.889771 33.760088),1487699377
Rite Aid 05620,661 SWEETWATER ROAD,,Spring Valley,San Diego,CA,91977-2358,0069-1085-30,Paxlovid,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,20,18,02/21/2022 12:00:00 AM,POINT (-117.011308 32.708184),
RGV HOMETOWN PHARMACY PLLC,608 E HARRISON AVE,,Harlingen,Cameron,TX,78550,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,60,19,02/02/2022 12:00:00 AM,POINT (-97.689414 26.190684),
Walgreens Store #06564,522 TORRENCE AVE,,Calumet City,Cook,IL,60409,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,72,192,02/21/2022 12:00:00 AM,POINT (-87.559221 41.62181),1255347712
AGRACE PHARMA,721 W Tarrant Rd,Suite 110,Grand Prairie,Dallas,TX,75050,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,20,01/26/2022 12:00:00 AM,POINT (-97.013233 32.758957),
LAC HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,Inpatient Pharmacy B403,Torrance,Los Angeles,CA,90502,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,192,191,02/21/2022 12:00:00 AM,POINT (-118.293521 33.831583),
SANTA CLARA VALLEY MEDICAL CENTER -,751 S BASCOM AVE,,San Jose,Santa Clara,CA,95128,0310-7442-02,Evusheld,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,216,181,02/18/2022 12:00:00 AM,POINT (-121.931903 37.314046),
Walmart Pharmacy #3014,200 SHORT BLVD,,Dallas,Dallas,TX,75232,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,100,37,02/15/2022 12:00:00 AM,POINT (-96.824371 32.685839),1942640412
CVS Store #17443,191 MARKET ST,CVS Pharmacy,Winchester,Frederick,VA,22603,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,11,02/21/2022 12:00:00 AM,POINT (-78.134929 39.220602),1083875108
CDPHE STATE LAB,8100 E Lowry Blvd,,Denver,Denver,CO,80230,0310-7442-02,Evusheld,12/31/2021 12:00:00 AM,01/07/2022 12:00:00 AM,360,,,POINT (-104.894587 39.717574),
Walmart Pharmacy #2444,2024 GENESEE ST,,Oneida,Madison,NY,13421,0069-1085-30,Paxlovid,02/18/2022 12:00:00 AM,,20,,,POINT (-75.692041 43.076121),1235156399
Fievet Pharmacy,115 East Robert Toombs Avenue,,Washington,Wilkes,GA,30673,0069-1085-30,Paxlovid,02/20/2022 12:00:00 AM,,20,,,POINT (-82.7376 33.736792),1467705004
IUH ARNETT HOSPITAL,"5165 MCCARTY LANE, ROOM AG320",ATTN: HOSP INPATIENT PHARM,Lafayette,Tippecanoe,IN,47905,0310-7442-02,Evusheld,01/19/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,144,02/02/2022 12:00:00 AM,POINT (-86.807164 40.403025),
South Fork Pharmacy,732 N MAIN ST,,Moorefield,Hardy,WV,26836,0006-5055-06,Molnupiravir [Qty 24],02/14/2022 12:00:00 AM,02/15/2022 12:00:00 AM,72,281,02/18/2022 12:00:00 AM,POINT (-78.96639 39.074315),
Walmart Pharmacy #1459,7245 US 31 S,,Indianapolis,Marion,IN,46227,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-86.143541 39.659266),1063431047
SAFEWAY PHARMACY,10100 N Newport Highway,,Spokane,Spokane,WA,99218,0006-5055-06,Molnupiravir  [Qty 20],01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,14,02/15/2022 12:00:00 AM,POINT (-117.400632 47.750913),1871522805
NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,,North Kansas City,Clay,MO,64116,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,01/12/2022 12:00:00 AM,120,80,02/06/2022 12:00:00 AM,POINT (-94.551852 39.15081),
Genoa Healthcare LLC,2235 Landover Place,Suite A,Lynchburg,Lynchburg City,VA,24501,0069-1085-30,Paxlovid,02/04/2022 12:00:00 AM,02/09/2022 12:00:00 AM,20,20,02/09/2022 12:00:00 AM,POINT (-79.174123 37.411593),
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,Livingston,Polk,TX,77351,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,40,30,02/17/2022 12:00:00 AM,POINT (-94.938109 30.730112),
Rite Aid 07836,1401 W TILGHMAN STREET,,Allentown,Lehigh,PA,18102-2139,0006-5055-06,Molnupiravir  [Qty 20],02/02/2022 12:00:00 AM,02/07/2022 12:00:00 AM,40,40,02/15/2022 12:00:00 AM,POINT (-75.491066 40.60779),
COLEMAN PHARMACY OF ALMA,110 FAYETTEVILLE AVE,,Alma,Crawford,AR,72921,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,40,02/17/2022 12:00:00 AM,POINT (-94.224742 35.480699),1295964047
Walmart Pharmacy #3639,24635 Dulles Landing Dr,,Sterling,Loudoun,VA,20166,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,19,02/15/2022 12:00:00 AM,POINT (-77.52167 38.93515),1609254960
Walgreens Store #11130,3802 E ELMS RD,,Killeen,Bell,TX,76542,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,180,167,02/15/2022 12:00:00 AM,POINT (-97.707543 31.074487),1821268731
Walgreens Store #11716,321 W WASHINGTON ST,,Bath,Steuben,NY,14810,0006-5055-06,Molnupiravir  [Qty 20],01/11/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,13,02/15/2022 12:00:00 AM,POINT (-77.330781 42.337756),1619146594
Walmart Pharmacy #2819,2100 N Main St,,Bluffton,Wells,IN,46714,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,86,02/15/2022 12:00:00 AM,POINT (-85.165844 40.77258),1760409130
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,,Auburn,Cayuga,NY,13021,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,48,,,POINT (-76.56447 42.940766),
Walmart Pharmacy #636,2111 Claude Bailey Pkwy,,Princeton,Bureau,IL,61356,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-89.465817 41.397319),1275550535
Walgreens Store #03929,1801 INGALLS AVE,,Joliet,Will,IL,60435,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,120,19,02/21/2022 12:00:00 AM,POINT (-88.126191 41.544394),1538175906
Southern Wellness LLC,321 1st Street North,,Alabaster,Shelby,AL,35007,0310-7442-02,Evusheld,02/14/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-86.815543 33.24702),1437527009
Walmart Pharmacy #6467,450 S Southeast Loop 323,,Tyler,Smith,TX,75702,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,100,73,02/15/2022 12:00:00 AM,POINT (-95.267253 32.345651),1245777895
Walgreens Store #07907,535 N LINE ST,,Columbia City,Whitley,IN,46725,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-85.491509 41.167677),1881609931
CVS Store #09102,10575 SCRIPPS POWAY PRKY,CVS Pharmacy,San Diego,San Diego,CA,92131,0006-5055-06,Molnupiravir [Qty 24],02/17/2022 12:00:00 AM,,48,,,POINT (-117.099394 32.937177),1386688653
HEALTHDIRECT PHARMACY #129,1053 Jason Place.,,Chatham,Sangamon,IL,62629,0006-5055-06,Molnupiravir  [Qty 20],02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,320,186,02/01/2022 12:00:00 AM,POINT (-89.706192 39.685159),1871030643
RIDGEVIEW MEDICAL CTR PHARM-Waconia,500 South Maple Street,,Waconia,Carver,MN,55387,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,240,98,01/25/2022 12:00:00 AM,POINT (-93.790781 44.842767),
Moses Cone Memorial Hospital,1200 N Elm St,,Greensboro,Guilford,NC,27401,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,288,,,POINT (-79.788771 36.091254),
PARSONS DRUG COMPANY INC,100 S GREENE ST,,Wadesboro,Anson,NC,28170,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,19,02/02/2022 12:00:00 AM,POINT (-80.076837 34.966189),1578146387
