Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Meijer Store 121,5020 GRAPE RD,Deliver to Pharmacy,Mishawaka,ST JOSEPH,IN,46545,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,40,,,POINT (-86.187545 41.706598),1932479730
Tallapoosa Drug,2066 US HIGHWAY 78,,Tallapoosa,HARALSON,GA,30176,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/18/2022 12:00:00 AM,560,368,01/31/2022 12:00:00 AM,POINT (-85.291342 33.744472),1013575604
Providence Oral Dose Pharmacy,3333 S 120th Pl,Ste 100,Tukwila,KING,WA,98168,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,,40,0,01/25/2022 12:00:00 AM,POINT (-122.290613 47.494409),
Walgreens Store #00013,35 CALLE JUAN C BORBON,STE 77,GUAYNABO,Guaynabo,PR,00969,0069-1085-30,Paxlovid,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,40,20,01/31/2022 12:00:00 AM,POINT (-66.119606 18.363342),1073528139
QUEEN OF THE VALLEY MEDICAL CENTER,1000 Trancas St,Department of Pharmacy,Napa,NAPA,CA,94558,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,,,POINT (-122.296035 38.323542),
Hickory Hill Pharmacy,109 Hickory Hill Drive,,Helena,PHILLIPS,AR,72342,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,20,20,01/31/2022 12:00:00 AM,,1194718411
CVS Store #09610,12280 PERRIS BLVD,CVS Pharmacy,MORENO VALLEY,RIVERSIDE,CA,92557,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,19,01/31/2022 12:00:00 AM,POINT (-117.226299 33.941994),1447295340
Meijer Store 311,1540 28th St SE,Deliver to Pharmacy,Grand Rapids,KENT,MI,49508,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,40,22,01/31/2022 12:00:00 AM,POINT (-85.629471 42.912659),1821137126
WILLAPA HARBOR HOSPITAL,800 ALDER ST,,SOUTH BEND,PACIFIC,WA,98586,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,,,POINT (-123.812258 46.662164),
Walmart Pharmacy #83,60 Highway 79 N,,Magnolia,COLUMBIA,AR,71753,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,20,,,POINT (-93.214643 33.276982),1811914302
Ingles Pharmacy 148,2130 East Main Street,,LINCOLNTON,LINCOLN,NC,28092,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,40,01/31/2022 12:00:00 AM,POINT (-81.221758 35.478807),1033510029
Walgreens Store #09440,3018 7TH ST,,BAY CITY,MATAGORDA,TX,77414,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-95.953787 28.98341),1174538268
Walgreens Store #16158,206 US HIGHWAY 117 S,,BURGAW,PENDER,NC,28425,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-77.913137 34.552427),1821424771
CVS Store #01275,"107-113 MAIN ST, THE OSTROWER BLDG",CVS Pharmacy,WOODBRIDGE,MIDDLESEX,NJ,07095,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,40,,,POINT (-74.281054 40.553925),1508958075
CVS Store #02967,1104 RINGWOOD AVE,CVS Pharmacy,HASKELL,PASSAIC,NJ,07420,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,40,,,POINT (-74.296944 41.027906),1932291531
CVS Store #06544,"2920 RT 73 NORTH, STORE 1",CVS Pharmacy,MAPLE SHADE,BURLINGTON,NJ,08052,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,40,,,POINT (-74.986485 39.949602),1033476387
SWEDISH - CHERRY HILL,500 17th Ave,A09W,Seattle,KING,WA,98122,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-122.310247 47.606221),
Food City Pharmacy #850,155 W Lee Highway,,Wytheville,WYTHE,VA,24382,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,160,59,01/31/2022 12:00:00 AM,POINT (-81.08943 36.94578),1114503877
AVERA MCKENNAN HOSPITAL,1325 S Cliff Ave,,Sioux Falls,MINNEHAHA,SD,57108,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,500,,,POINT (-96.711305 43.534515),
ADVENTIST HEALTH WHITE MEMORIAL,1720 E. CESAR E CHAVEZ AVE ATTN,"TUNG NGUYEN, INPATIENT RX, ext 1536",LOS ANGELES,LOS ANGELES,CA,90033,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,01/13/2022 12:00:00 AM,216,59,01/24/2022 12:00:00 AM,POINT (-118.217347 34.051079),1215927470
Valley Medical Pharmacy,630 Main St,,Brawley,IMPERIAL,CA,92227,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,32,01/29/2022 12:00:00 AM,POINT (-115.531403 32.978601),1710998208
Walmart Pharmacy #4514,201 Maranto Manor Dr,,Winchester,FREDERICK,VA,22602,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,20,,,POINT (-78.15005 39.082228),1811277072
Meijer Store 133,10841 E US Highway 36,Deliver to Pharmacy,Avon,HENDRICKS,IN,46123,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,40,,,POINT (-86.329423 39.763698),1942570825
STRIDE CHC Peoria,3292 Peoria St,,Aurora,ARAPAHOE,CO,80010,0069-1085-30,Paxlovid,01/21/2022 12:00:00 AM,,40,,,POINT (-104.846915 39.763711),1255591780
Southeast Alaska Regional Health Co,222 Tongass Ave,Pharmacy,Sitka,SITKA,AK,99835,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,,,POINT (-135.356353 57.05201),1730548462
Stout Street Health Center,2130 Stout Street,,Denver,DENVER,CO,80205,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/28/2022 12:00:00 AM,100,32,01/31/2022 12:00:00 AM,POINT (-104.98605 39.751275),
Rural Hlth Group - Halifax Med Spec,270 Smith Church Rd,,Roanoke Rapids,HALIFAX,NC,27870,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/25/2022 12:00:00 AM,240,120,01/28/2022 12:00:00 AM,POINT (-77.651287 36.432695),1841361367
PRESCRIPTION SHOP ANDREWS,813 Hospital Drive,,Andrews,ANDREWS,TX,79714,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,24,01/31/2022 12:00:00 AM,POINT (-102.547577 32.338713),
Walgreens Store #10857,2140 W JONATHAN MOORE PIKE,,COLUMBUS,BARTHOLOMEW,IN,47201,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,0,01/31/2022 12:00:00 AM,POINT (-85.94755 39.200326),1972781292
MINSKYS DRUG STORE,405 Lake Street,,Lake Providence,EAST CARROLL,LA,71254,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,,POINT (-91.172614 32.805796),1306901731
RITTER EXPRESS PHARMACY,744 S Mississippi Ste A,744 S Mississippi Ste A,Atoka,ATOKA,OK,74525,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,200,127,01/31/2022 12:00:00 AM,POINT (-96.131246 34.379468),1285633479
SAFEWAY PHARMACY,1302 S 38TH ST,,Tacoma,PIERCE,WA,98418,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,40,20,01/31/2022 12:00:00 AM,POINT (-122.4511 47.223146),1588693501
Blue Ridge Pharmacy,1070 Tunnel Road,,Asheville,BUNCOMBE,NC,28805,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,37,01/28/2022 12:00:00 AM,POINT (-82.491782 35.587482),
NORTHEAST REHAB HOSPITAL - SALEM,70 BUTLER ST,,SALEM,ROCKINGHAM,NH,03079,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,21,01/31/2022 12:00:00 AM,POINT (-71.186306 42.765756),
Walmart Pharmacy #522,14215 Fm 2100 Rd,,Crosby,HARRIS,TX,77532,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/17/2022 12:00:00 AM,60,20,01/31/2022 12:00:00 AM,POINT (-95.063383 29.893581),1528085792
CASCADE INFECTIOUS DISEASE AND INFU,2720 COMMERCIAL ST SE STE 201,,SALEM,MARION,OR,97302-4586,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/18/2022 12:00:00 AM,48,,,POINT (-123.045146 44.914296),
"V12 676 Tomah, WI",500 E VETERANS STREET,,TOMAH,MONROE,WI,54660,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/09/2022 12:00:00 AM,40,,,POINT (-90.493043 44.001155),
Walgreens Store #03730,624 JEFFERSON ST,,KERRVILLE,KERR,TX,78028,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-99.139708 30.048684),1578578506
Walgreens Store #04547,8538 N TRYON ST,,CHARLOTTE,MECKLENBURG,NC,28262,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,40,01/31/2022 12:00:00 AM,POINT (-80.750366 35.304464),1386659480
CVS Store #17764,"1448 NW MARKET ST, SUITE 100",CVS Pharmacy,SEATTLE,KING,WA,98107,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,20,,,POINT (-122.375475 47.66865),1598313082
UPLAND HILLS HEALTH - COVID,800 COMPASSION WAY,ATTN PHARMACY,Dodgeville,IOWA,WI,53533,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,01/26/2022 12:00:00 AM,POINT (-90.130005 42.951533),1295901304
GOODMAN DRUG COMPANY,1109 W MAIN ST,,CORNING,CLAY,AR,72422,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,19,01/28/2022 12:00:00 AM,POINT (-90.587286 36.411304),1750663100
MARKET STREET PHARMACY,3145 E. Broad St.,,Mansfield,TARRANT,TX,76063,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,0,01/31/2022 12:00:00 AM,POINT (-97.08723 32.574191),1578074985
Forest Heights Pharmacy,4439 Country Club Road,,Statesboro,BULLOCH,GA,30458,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,0,01/31/2022 12:00:00 AM,POINT (-81.814295 32.437476),1821191396
Manistique Pharmaceuticals DBA Putv,211 S. Cedar Street,,MANISTIQUE,SCHOOLCRAFT,MI,49854,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,40,,,POINT (-86.246482 45.956361),1275673428
Peoples Drug Store,255 NC Hwy 16S,,Taylorsville,ALEXANDER,NC,28681,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,27,01/26/2022 12:00:00 AM,POINT (-81.177925 35.918469),
FAULKTON AREA MEDICAL CENTER,1300 Oak Street,,Faulkton,FAULK,SD,57438,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,20,01/18/2022 12:00:00 AM,POINT (-99.131723 45.029995),
JAMES PHARMACY,215 MAPLE ST S,46,TURTLE LAKE,BARRON,WI,54889,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,60,39,01/28/2022 12:00:00 AM,POINT (-92.142399 45.393561),
MERCY MEDICAL CENTER,1000 North Village Ave,Pharmacy Dept,Rockville Centre,NASSAU,NY,11570,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/20/2022 12:00:00 AM,96,26,01/31/2022 12:00:00 AM,POINT (-73.633236 40.688191),
Utah Cancer Specialists – Ogden,425 E 5350 S,Ste 101,Ogden,WEBER,UT,84405,0310-7442-02,Evusheld,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,144,22,01/28/2022 12:00:00 AM,POINT (-111.969907 41.165995),
KROGER PHARMACY 03400735,12555 BRIAR FOREST DR,,HOUSTON,HARRIS,TX,77077,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,40,,,POINT (-95.605107 29.753829),1225101538
SAFEWAY PHARMACY,121 W NEIDER AVENUE,,Coeur D Alene,KOOTENAI,ID,83815,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/18/2022 12:00:00 AM,780,167,01/31/2022 12:00:00 AM,POINT (-116.787961 47.707241),1164468781
PROFESSIONAL HOSPITAL GUAYNABO,AVE.LAS CUMBRES,CARR.199 KM 1.2,GUAYANABO,Guaynabo,PR,00969,0006-5055-06,Molnupiravir,01/15/2022 12:00:00 AM,01/25/2022 12:00:00 AM,20,,,,1922254952
Walmart Pharmacy #466,1604 W Market St,,Bolivar,HARDEMAN,TN,38008,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,100,21,01/31/2022 12:00:00 AM,POINT (-89.023439 35.277578),1881611069
ANN ROBERT H. LURIE CHILDRENS HOSP,225 E Chicago Ave,9th Floor,Chicago,COOK,IL,60611,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,160,78,01/31/2022 12:00:00 AM,POINT (-87.622034 41.89677),1235234535
WARRENSVILLE DRUG STORE,5121 NC HWY 88 WEST,,WARRENSVILLE,ASHE,NC,28693,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,40,,,POINT (-81.518733 36.460781),1457344988
Walmart Pharmacy #462,400 Highway 35 Byp S,,Alvin,BRAZORIA,TX,77511,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,0,01/26/2022 12:00:00 AM,POINT (-95.22813 29.420592),1306864178
NORTHWEST FL COMM HOSPITAL,1360 Brickyard Road,,Chipley,WASHINGTON,FL,32428,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,1536,0,12/29/2021 12:00:00 AM,POINT (-85.542758 30.764574),
SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,,EAU CLAIRE,EAU CLAIRE,WI,54701,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,168,72,01/24/2022 12:00:00 AM,POINT (-91.511101 44.793456),
KROGER PHARMACY 03400343,8323 BROADWAY ST,,PEARLAND,BRAZORIA,TX,77581,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/28/2022 12:00:00 AM,60,58,01/31/2022 12:00:00 AM,POINT (-95.348633 29.559127),1609949916
MSKCC AT BASKING RIDGE,136 MOUNTAINVIEW BLVD,,BASKING RIDGE,SOMERSET,NJ,07920,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,312,179,01/30/2022 12:00:00 AM,POINT (-74.584009 40.643227),
Walgreens Store #02467,2012 N WAYNE ST,,ANGOLA,STEUBEN,IN,46703,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,01/31/2022 12:00:00 AM,POINT (-84.999581 41.660256),1245245398
Walgreens Store #11978,2933 ROBERT C BYRD DR,,BECKLEY,RALEIGH,WV,25801,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,200,120,01/31/2022 12:00:00 AM,POINT (-81.194542 37.776944),1255589503
NORTHWEST ONCOLOGY AND HEMATOLOGY,"3701 Algonquin Road, Crossroads",Suite 900,Rolling Meadows,COOK,IL,60008,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,384,191,01/28/2022 12:00:00 AM,POINT (-88.026967 42.061433),
RXONE LOURDES,4809 AMBASSADOR CAFFERY PKWY,SUITE 120A,LAFAYETTE,LAFAYETTE,LA,70508,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,20,01/25/2022 12:00:00 AM,POINT (-92.038213 30.148721),1518572049
NATIONAL JEWISH HEALTH,1400 JACKSON ST,,DENVER,DENVER,CO,80206,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,01/18/2022 12:00:00 AM,48,,,POINT (-104.942461 39.7392),
Walmart Pharmacy #934,27520 US Highway 98,,Daphne,BALDWIN,AL,36526,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,28,01/31/2022 12:00:00 AM,POINT (-87.904652 30.624975),1457378739
Wayne Employee Bene WEB Pharmacy,2700 Wayne Memorial Drive,,Goldsboro,WAYNE,NC,27534,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,29,01/31/2022 12:00:00 AM,POINT (-77.953336 35.400833),1083749097
Walmart Pharmacy #945,702 W Loop 289,,Lubbock,LUBBOCK,TX,79416,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/17/2022 12:00:00 AM,240,22,01/31/2022 12:00:00 AM,POINT (-101.936735 33.58834),1285651422
UNITY HOSPITAL-UNITY HEALTH SYSTEM,1555 Longpond Rd,,ROCHESTER,MONROE,NY,14626,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/20/2022 12:00:00 AM,96,45,01/28/2022 12:00:00 AM,POINT (-77.701451 43.192588),
Walgreens Store #13844,17000 CARR 3,,CANOVANAS,Canovanas,PR,00729,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,0,01/31/2022 12:00:00 AM,,1265720437
PIT RIVER HEALTH SERVICES,39677 Park Ave,,Burney,SHASTA,CA,96013,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,,,,
Zufall Health Center,18 W Blackwell St,,Dover,MORRIS,NJ,07801,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/12/2022 12:00:00 AM,200,200,01/28/2022 12:00:00 AM,POINT (-74.559759 40.884061),
Walgreens Store #05562,1516 E MAIN ST,,PLAINFIELD,HENDRICKS,IN,46168,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,0,01/31/2022 12:00:00 AM,POINT (-86.381379 39.709321),1215942354
GALESVILLE LTC PHARMACY,16811 SOUTH MAIN ST.,,GALESVILLE,TREMPEALEAU,WI,54630,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,27,01/28/2022 12:00:00 AM,POINT (-91.349034 44.082122),1407291917
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/20/2022 12:00:00 AM,192,144,01/20/2022 12:00:00 AM,POINT (-98.222166 26.185672),
Hatzalah of Baltimore,2930 Taney Road,,Baltimore,BALTIMORE CITY,MD,21209,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,624,344,01/30/2022 12:00:00 AM,POINT (-76.68573 39.362941),
SD Human Service Center,3515 BROADWAY AVE,,YANKTON,YANKTON,SD,57078-0000,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,,,POINT (-97.39766 42.915206),
WAGNERS MOUNT IDA PHARMACY,744 HWY 270 EAST,,MT IDA,MONTGOMERY,AR,71957,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,18,01/27/2022 12:00:00 AM,POINT (-93.62477 34.54964),1568477198
KENS THRIFTY WAY PHARMACY,517 E PRUDHOMME STREET,,OPELOUSAS,SAINT LANDRY,LA,70570,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/27/2022 12:00:00 AM,POINT (-92.076352 30.543547),
Walgreens Store #10161,1001 AVE PEDRO ALBIZU CAMPOS,,SALINAS,Salinas,PR,00751,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,0,01/31/2022 12:00:00 AM,,1467774521
STROGER HOSPITAL,1901 W HARRISON ST LI-130 PHARMACY,,CHICAGO,COOK,IL,60612,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,560,280,01/31/2022 12:00:00 AM,POINT (-87.674311 41.874041),1275849515
LAKEVIEW HOSPITAL STILLWATER,9700 W 76TH ST,SUITE 100,EDEN PRAIRIE,HENNEPIN,MN,55344,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-93.402975 44.8657),
VALLEY HEALTH CENTER SUNNYVALE PH,660 S. FAIR OAKS AVE,Suite 1057,SUNNYVALE,SANTA CLARA,CA,94086,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,120,26,01/30/2022 12:00:00 AM,POINT (-122.023995 37.364693),
SOUTHERN COOS HOSPITAL HEALTH CEN,900 11TH ST SE,,BANDON,COOS,OR,97411-9114,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/12/2022 12:00:00 AM,96,,,POINT (-124.402426 43.113244),
Walmart Pharmacy #408,8585 Memorial Blvd,,Port Arthur,JEFFERSON,TX,77640,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,24,01/31/2022 12:00:00 AM,POINT (-93.992414 29.94446),1588681761
SAFEWAY PHARMACY,2685 MILL BAY ROAD,,Kodiak,KODIAK ISLAND,AK,99615,0006-5055-06,Molnupiravir,01/15/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,17,01/31/2022 12:00:00 AM,POINT (-152.365147 57.809356),1568491504
Walmart Pharmacy #3169,11923 US Hwy 290 E,,Manor,TRAVIS,TX,78653,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,20,,,POINT (-97.543734 30.349044),1972924876
Walgreens Store #13970,4300 BACKLICK RD,,ANNANDALE,FAIRFAX,VA,22003,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,152,01/31/2022 12:00:00 AM,POINT (-77.194347 38.830566),1861828618
Adventist Health Castle,640 ULUKAHIKI STREET,INPATIENT PHARMACY,KAILUA,HONOLULU,HI,96734,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,23,01/18/2022 12:00:00 AM,POINT (-157.757142 21.381453),
Rite Aid 10846,420 HAMILTON STREET,,GENEVA,ONTARIO,NY,14456-2951,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,80,01/31/2022 12:00:00 AM,POINT (-77.001205 42.857475),
UCHEALTH UNIVERSITY OF COLO HOSP,12605 E 16TH AVE,In Patient Pharmacy,AURORA,ADAMS,CO,80045,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,100,181,01/28/2022 12:00:00 AM,POINT (-104.840718 39.741362),
Food City Pharmacy,151 Cook Street,Food City Pharmacy #823,ABINGDON,WASHINGTON,VA,24210,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,29,01/28/2022 12:00:00 AM,,1396762878
CHILDRENS MN-MINNEAPOLIS,2525 CHICAGO AVE S,,MINNEAPOLIS,HENNEPIN,MN,55404,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-93.262588 44.956237),
CVS Store #08849,1545 WEST 17TH STREET,CVS Pharmacy,SANTA ANA,ORANGE,CA,92706,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,100,19,01/31/2022 12:00:00 AM,POINT (-117.889771 33.760088),1487699377
Walmart Pharmacy #1631,1900 Cunningham Dr,,Hampton,HAMPTON CITY,VA,23666,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,20,01/31/2022 12:00:00 AM,POINT (-76.381017 37.042847),1134146335
SOUTHEAST MISSOURI HOSPITAL CAPE,1701 Lacey Street,,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,17,01/31/2022 12:00:00 AM,POINT (-89.540936 37.311273),
Meijer Store 113,2591 E M 21,Deliver to Pharmacy,Corunna,SHIAWASSEE,MI,48817,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/08/2022 12:00:00 AM,60,18,01/31/2022 12:00:00 AM,POINT (-84.115908 42.998573),1801945407
BAYTOWN HEALTH CTR (Harris Hlth),1602 GARTH RD,,BAYTOWN,HARRIS,TX,77520,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,160,80,01/28/2022 12:00:00 AM,POINT (-94.977391 29.744915),
Ingles Pharmacy 080,225 Carl Eller Rd,,Mars Hill,MADISON,NC,28754,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,78,01/31/2022 12:00:00 AM,POINT (-82.54518 35.82428),1891938833
MERCY HOSPITAL CASSVILLE,94 MAIN ST,,CASSVILLE,BARRY,MO,65625,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,60,0,01/29/2022 12:00:00 AM,POINT (-93.871886 36.674077),
CVS Store #01467,2020 W. BRIGGSMORE AVE.,CVS Pharmacy,MODESTO,STANISLAUS,CA,95350,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,420,100,01/31/2022 12:00:00 AM,POINT (-121.02976 37.670779),1043482805
Walmart Pharmacy #671,615 S Cumberland St,,Lebanon,WILSON,TN,37087,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,140,0,01/31/2022 12:00:00 AM,POINT (-86.293459 36.194316),1366469561
BOUDREAUXS NEW DRUG STORE,404 E. PRIEN LAKE RD,,LAKE CHARLES,CALCASIEU,LA,70601,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,14,01/18/2022 12:00:00 AM,POINT (-93.215882 30.198275),
KP Ashburn Medical Center,43480 Yukon Drive Suite 100,Outpatient Pharmacy Department,Ashburn,LOUDOUN,VA,20147,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,,40,,,POINT (-77.492579 39.008578),1811031743
KHN PHARMACY - SYCAMORE,4000 MIAMISBURG-CENTERVILLE RD,Attn: Outpatient Pharmacy,MIAMISBURG,MONTGOMERY,OH,45342,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,40,01/31/2022 12:00:00 AM,POINT (-84.25126 39.63982),1790859171
