Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVENUE,,PARKERSBURG,WOOD,WV,26101,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,144,134,02/07/2022 12:00:00 AM,POINT (-81.560353 39.270284),
YPT Health Clinic,171 Campbell lane,,Yerington,LYON,NV,89447,0310-7442-02,Evusheld,,,0,3,02/08/2022 12:00:00 AM,POINT (-119.186182 39.070019),
Walmart Pharmacy #3302,9460 W Sam Houston Pkwy S,,Houston,HARRIS,TX,77099,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,11,02/11/2022 12:00:00 AM,POINT (-95.559788 29.67963),1184641243
Chapel Hill Comm Hlth Ctr,107 Conner Drive,,Chapel Hill,ORANGE,NC,27514,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,18,01/26/2022 12:00:00 AM,POINT (-79.030553 35.930518),
AURORA RETAIL PHARMACY 1130,14555 W NATIONAL AVENUE,STE 100,NEW BERLIN,WAUKESHA,WI,53151,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,76,02/10/2022 12:00:00 AM,POINT (-88.095971 42.983714),1457385676
Walgreens Store #04361,17-77 RIVER RD,,FAIR LAWN,BERGEN,NJ,07410,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,27,02/11/2022 12:00:00 AM,POINT (-74.139744 40.938688),1447265426
TOWER HEALTH-READING HOSPITAL,420 SOUTH 5TH AVE,,READING,BERKS,PA,19611,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,02/03/2022 12:00:00 AM,408,312,02/04/2022 12:00:00 AM,POINT (-75.948059 40.329863),
Walmart Pharmacy #5867,500 Bayonne Crossing Way,,Bayonne,HUDSON,NJ,07002,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,15,02/11/2022 12:00:00 AM,POINT (-74.108074 40.660397),1801175872
AURORA RETAIL PHARMACY 1260,1055 NORTH MAYFAIR RD,STE 100,WAUWATOSA,MILWAUKEE,WI,53226,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,18,02/10/2022 12:00:00 AM,POINT (-88.047348 43.043901),1447521927
COMMUNITY PHARMACY INC,100 Independent Way,,Brewster,PUTNAM,NY,10509,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,80,40,02/10/2022 12:00:00 AM,POINT (-73.629123 41.418887),1629155361
POUDRE INFUSION THERAPY LLC,915 Centre Ave,Ste 3,Fort Collins,LARIMER,CO,80526,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,24,24,02/07/2022 12:00:00 AM,POINT (-105.0935 40.555536),1912909987
StarMed Healthcare,4001 Tuckaseegee road,,Charlotte,MECKLENBURG,NC,28208,0310-7442-02,Evusheld,02/10/2022 12:00:00 AM,02/10/2022 12:00:00 AM,888,470,02/11/2022 12:00:00 AM,POINT (-80.891913 35.246642),
AURORA RETAIL PHARMACY 1155,1881 CHICAGO ST,,De Pere,BROWN,WI,54115,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,16,02/10/2022 12:00:00 AM,POINT (-88.034548 44.439075),1255365474
Whitestone Pharmacy,316 S. Whitcomb Ave,,Tonasket,OKANOGAN,WA,98855,0006-5055-06,Molnupiravir [Qty 24],01/12/2022 12:00:00 AM,,0,19,02/11/2022 12:00:00 AM,POINT (-119.439541 48.70487),
AURORA RETAIL PHARMACY 1094,2801 W KINNICKINNIC RIVER PKWY,STE 160,MILWAUKEE,MILWAUKEE,WI,53215,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,7160,02/10/2022 12:00:00 AM,POINT (-87.949539 42.991329),1952326688
Cheyenne Regional Medical Center,214 East 23rd Street,Attn: Pharmacy,Cheyenne,LARAMIE,WY,82001,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,01/28/2022 12:00:00 AM,100,20,02/10/2022 12:00:00 AM,POINT (-104.816525 41.139981),
SSM ST LOUIS UNIVERSITY HOSP,1201 South Grand Blvd,,Saint Louis,SAINT LOUIS CITY,MO,63104,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,,0,100,02/11/2022 12:00:00 AM,POINT (-90.237354 38.624414),
Weis Markets Inc,1075 WEST KING STREET,Weis Pharmacy #38,SHIPPENSBURG,CUMBERLAND,PA,17257,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,27,02/11/2022 12:00:00 AM,POINT (-77.532775 40.044182),1720011059
SCMC Van Nuys,14550 Haynes st,3rd Floor,Van Nuys,LOS ANGELES,CA,91411,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,180,175,02/10/2022 12:00:00 AM,POINT (-118.450631 34.189686),1255729661
Baptist Memorial Pharmacy - Desoto,7601 Southcrest Parkway,"West Entrance, Suite 100",Southaven,DE SOTO,MS,38671,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,77,02/10/2022 12:00:00 AM,POINT (-89.996738 34.97018),
Claxton-Hepburn Medical Center,214 King Street,,Ogdensburg,SAINT LAWRENCE,NY,13669,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,02/10/2022 12:00:00 AM,POINT (-75.500014 44.692069),
BROOKSHIRE GROCERY COMPANY,511 N STEWART ST,,AZLE,TARRANT,TX,76020,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,01/28/2022 12:00:00 AM,120,13,02/10/2022 12:00:00 AM,POINT (-97.539142 32.892515),
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,BRONX,NY,10467,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,576,556,02/10/2022 12:00:00 AM,POINT (-73.879975 40.879777),
MNAW Pharmacy - Fond du Lac,927 Trettel Ln,,Cloquet,CARLTON,MN,55720,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,38,02/10/2022 12:00:00 AM,POINT (-92.491222 46.712522),1346501392
TEXAS ONCOLOGY SUGAR LAND,1350 FIRST COLONY BLVD,,SUGAR LAND,FORT BEND,TX,77479,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,48,28,02/01/2022 12:00:00 AM,POINT (-95.636038 29.602238),
VAN WERT COUNTY HOSPITAL,1250 SOUTH WASHINGTON STREET,ATTN PHARMACY - AMANDA OMAN,VAN WERT,VAN WERT,OH,45891,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,18,02/10/2022 12:00:00 AM,POINT (-84.581367 40.850774),
The Prescription Pad of Burnsville,730 E Main St,,Burnsville,YANCEY,NC,28714,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,60,4,02/09/2022 12:00:00 AM,POINT (-82.2851 35.916544),1407145014
TOPS MARKETS LLC AND TOPS PT LLC,658 MAIN ST,,ARCADE,WYOMING,NY,14009,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,,24,20,02/11/2022 12:00:00 AM,POINT (-78.447286 42.532942),1992986236
WALLA WALLA URGENT CARE,1025 S. 2nd Ave,,Walla Walla,WALLA WALLA,WA,99324,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,60,50,02/11/2022 12:00:00 AM,POINT (-118.331678 46.054253),1023379989
PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN ST DEPT OF,,PORTLAND,MULTNOMAH,OR,97213-2933,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,72,72,02/10/2022 12:00:00 AM,POINT (-122.613811 45.526518),
UMC EL PASO NORTHEAST PHARMACY,9839 KENWORTHY ST,,EL PASO,EL PASO,TX,79924,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,,24,39,02/11/2022 12:00:00 AM,POINT (-106.433028 31.893689),
PHARMACY ON 8TH,221 8TH AVE,,WELLMAN,WASHINGTON,IA,52356,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,20,02/10/2022 12:00:00 AM,POINT (-91.837912 41.464161),1467715821
UNC Hosp Ambulatory Care Ctr Phcy,4400 Emperor Blvd,Ste 100,Durham,DURHAM,NC,27703,0069-1085-30,Paxlovid,,,0,16,02/06/2022 12:00:00 AM,POINT (-78.841629 35.873665),
Ingles Pharmacy 147,2111 Shelby Rd,,Kings Mountain,CLEVELAND,NC,28086,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,40,31,02/11/2022 12:00:00 AM,POINT (-81.404041 35.244121),1770731515
DRUGCO PHARMACY - Nashville,163 NASHVILLE COMMONS DR,,NASHVILLE,NASH,NC,27856,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,24,02/11/2022 12:00:00 AM,POINT (-77.937093 35.969597),1255758769
Walmart Pharmacy #1154,1435 E MAIN ST,,FREDERICKSBURG,GILLESPIE,TX,78624,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,7,02/11/2022 12:00:00 AM,POINT (-98.850813 30.256608),1609893866
Med Care of Glasgow #48531,110 Physicians Blvd.,,Glasgow,BARREN,KY,42141,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,135,02/11/2022 12:00:00 AM,POINT (-85.912448 37.01712),1972511210
HOUSE OF WELLNESS,S2845 White Eagle Rd,,Baraboo,SAUK,WI,53913,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,0,10,01/26/2022 12:00:00 AM,POINT (-89.761759 43.544297),1487812897
Community Health Network,1500 N Ritter Ave,C/O Pharmacy,Indianapolis,MARION,IN,46219,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/12/2022 12:00:00 AM,144,83,02/11/2022 12:00:00 AM,POINT (-86.073805 39.787363),1336119478
UGL FAMILY HEALTH CENTER MENOMINEE,1110 10TH AVE,,MENOMINEE,MENOMINEE,MI,49858,0069-1085-30,Paxlovid,,,0,2,01/31/2022 12:00:00 AM,POINT (-87.616637 45.107831),
Gothams - Lowell,2 Hospital Drive,,Lowell,MIDDLESEX,MA,01852,0006-5055-06,Molnupiravir [Qty 24],,,0,214,02/11/2022 12:00:00 AM,POINT (-71.300445 42.645435),
Lake Pharmacy,15230 Lakeshore Drive,,Clearlake,LAKE,CA,95422,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,02/05/2022 12:00:00 AM,20,19,02/09/2022 12:00:00 AM,POINT (-122.627383 38.949832),1770580268
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,ABILENE,TAYLOR,TX,79601,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,40,02/10/2022 12:00:00 AM,POINT (-99.73118 32.472136),
HILLCREST CONVALESCENT CENTER,1417 W Pettigrew St,,Durham,DURHAM,NC,27705,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,,0,17,02/11/2022 12:00:00 AM,POINT (-78.918865 36.004894),1710048582
Coastal Family Health - Gulfport,9113 Hwy 49 Suite 200,,Gulfport,HARRISON,MS,39503,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,55,02/10/2022 12:00:00 AM,POINT (-89.093092 30.415579),1134583305
CVS Store #01271,626 ROUTE 25A,CVS Pharmacy,ROCKY POINT,SUFFOLK,NY,11778,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,01/28/2022 12:00:00 AM,200,31,02/11/2022 12:00:00 AM,POINT (-72.924197 40.947382),1457459083
MECCA - CLINICAS DE SALUD DEL PUEBL,91275 66TH AVE STE 500,,MECCA,RIVERSIDE,CA,92254,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,,0,239,02/10/2022 12:00:00 AM,POINT (-116.066923 33.569291),1932280633
WAGNER HEALTH CENTER,111 Washington AVE NW,,Wagner,CHARLES MIX,SD,57380,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,,0,3,02/03/2022 12:00:00 AM,POINT (-98.297633 43.082655),
Dougherty Pharmacy,14 E Main St,,Morrisville,MADISON,NY,13408,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,60,69,02/11/2022 12:00:00 AM,POINT (-75.645007 42.89886),1376920710
PERHAM HEALTH PHARMACY,1000 CONEY ST W,C/O Perham Health Pharmacy,PERHAM,OTTER TAIL,MN,56573,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,39,02/11/2022 12:00:00 AM,POINT (-95.595425 46.592915),1558473546
Rite Aid 07886,115 LEADERS HEIGHTS RD,,YORK,YORK,PA,17403,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,13,02/11/2022 12:00:00 AM,POINT (-76.705955 39.909965),
SOUTH EAST MISSISSIPPI RURAL HEALTH,5488 US HWY 49,,HATTIESBURG,FORREST,MS,39401,0069-1085-30,Paxlovid,02/07/2022 12:00:00 AM,02/09/2022 12:00:00 AM,40,27,02/11/2022 12:00:00 AM,POINT (-89.2998 31.287848),1871927517
"Med Centro, Inc. Ponce",Avenida Hostos #1034,,PONCE,Ponce,PR,00716,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM,,1467518340
Glens Falls Hospital,100 PARK ST,,GLENS FALLS,WARREN,NY,12801-0000,0310-7442-02,Evusheld,01/31/2022 12:00:00 AM,02/01/2022 12:00:00 AM,72,36,02/11/2022 12:00:00 AM,POINT (-73.646299 43.307257),
BELLIN MEMORIAL HOSPITAL INC COVID,744 S WEBSTER AVE,,GREEN BAY,BROWN,WI,54301,0069-1085-30,Paxlovid,02/03/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,18,02/10/2022 12:00:00 AM,POINT (-88.010691 44.502022),1891740585
RANDALLS PHARMACY,5721 Williams Drive,,Georgetown,WILLIAMSON,TX,78633,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,8,02/10/2022 12:00:00 AM,POINT (-97.749598 30.704954),1912419649
Walmart Pharmacy #1493,3371 S Alabama Ave,,Monroeville,MONROE,AL,36460,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,14,02/11/2022 12:00:00 AM,POINT (-87.330549 31.482516),1457378754
CREDENA HEALTH PHARMACY OLYMPIA,413 Lilly Rd. NE,Suite LL-H10,Olympia,THURSTON,WA,98506,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,60,19,02/10/2022 12:00:00 AM,POINT (-122.844427 47.052791),1487696787
HUNTINGTON HOSPITAL,270 PARK AVE,,HUNTINGTON,SUFFOLK,NY,11743-0000,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,72,72,02/03/2022 12:00:00 AM,POINT (-73.417463 40.878899),
CVS Store #05026,1212 S. GREENFIELD RD.,CVS Pharmacy,MESA,MARICOPA,AZ,85206,0069-1085-30,Paxlovid,02/03/2022 12:00:00 AM,02/07/2022 12:00:00 AM,320,77,02/11/2022 12:00:00 AM,POINT (-111.736639 33.393038),1982709721
MARGARET R PARDEE HOSPITAL Outpatie,800 N JUSTICE ST,HOSPITAL OP PHARMACY,HENDERSONVILLE,HENDERSON,NC,28791,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,40,25,02/11/2022 12:00:00 AM,POINT (-82.468145 35.320814),
ST VINCENTS MED CNTR  MAIN HOSPITAL,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,0,84,02/11/2022 12:00:00 AM,POINT (-72.680184 41.755412),
TABB PHARMACY,1215 GEORGE WASHINGTON MEM HWY,,YORKTOWN,YORK,VA,23693,0006-5055-06,Molnupiravir [Qty 24],01/27/2022 12:00:00 AM,,0,40,02/11/2022 12:00:00 AM,POINT (-76.45806 37.10232),1902436017
Henry County Hospital,1000 N. 16th Street,,Newcastle,HENRY,IN,47362,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/20/2022 12:00:00 AM,24,24,02/11/2022 12:00:00 AM,POINT (-85.365008 39.942642),
Walgreens Store #11044,34960 ATLANTIC AVE,STE 2,CLARKSVILLE,SUSSEX,DE,19970,0069-1085-30,Paxlovid,,,0,4,02/11/2022 12:00:00 AM,POINT (-75.130957 38.550768),1174543953
BROOKSHIRE GROCERY COMPANY,601 PALO PINTO ST,,WEATHERFORD,PARKER,TX,76086,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,01/31/2022 12:00:00 AM,POINT (-97.805196 32.758901),
CVS Store #09299,1617 CANYON DRIVE,CVS Pharmacy,PINOLE,CONTRA COSTA,CA,94564,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,14,02/11/2022 12:00:00 AM,POINT (-122.301727 37.995457),1417990201
ERNIES PHARMACY AND WELLNESS CTR,410 S 32ND ST,,MUSKOGEE,MUSKOGEE,OK,74401-5007,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,56,02/08/2022 12:00:00 AM,POINT (-95.402407 35.750318),1093911604
Meijer Store 266,6050 US Highway 6,Deliver to Pharmacy,Portage,PORTER,IN,46368,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM,POINT (-87.180811 41.550562),1457796542
Meijer Store 197,900 N Lapeer Rd,Deliver to Pharmacy,Oxford,OAKLAND,MI,48371,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,0,20,02/11/2022 12:00:00 AM,POINT (-83.273121 42.838963),1558417188
PROMEDICA-FOSTORIA COMMUNITY HOSPIT,501 VAN BUREN STREET,,FOSTORIA,SENECA,OH,44830,0006-5055-06,Molnupiravir [Qty 24],,,0,50,02/11/2022 12:00:00 AM,POINT (-83.424059 41.163218),
Central Care Cancer Center,410 East Spruce Street,,Garden City,FINNEY,KS,67846,0310-7442-02,Evusheld,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,96,96,02/10/2022 12:00:00 AM,POINT (-100.868572 37.968863),1376731968
Manning Pharmacy,317 Main Street,,Manning,CARROLL,IA,51455,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,40,02/09/2022 12:00:00 AM,POINT (-95.06512 41.908447),1518052612
Medical Plaza Clemmons Pharmacy,1 MEDICAL CENTER BOULEVARD,ATTN: PHARMACY PROCUREMENT,WINSTON SALEM,FORSYTH,NC,27157-0001,0069-1085-30,Paxlovid,,,0,20,02/10/2022 12:00:00 AM,POINT (-80.269041 36.088516),
MERCY URGENT CARE WEST,1201 Patton Ave,,Asheville,BUNCOMBE,NC,28806,0006-5055-06,Molnupiravir [Qty 24],01/12/2022 12:00:00 AM,,0,80,02/10/2022 12:00:00 AM,POINT (-82.600942 35.586039),
SENTARA OBICI HOSPITAL OUTPT PHARMA,2800 GODWIN BLVD,Outpatient Pharmacy,SUFFOLK,SUFFOLK CITY,VA,23434,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,0,5,02/11/2022 12:00:00 AM,POINT (-76.583413 36.773058),1659474799
IBERIA MEDICAL CENTER,2315 E MAIN ST,,NEW IBERIA,IBERIA,LA,70560,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,18,02/11/2022 12:00:00 AM,POINT (-91.785783 29.989047),
Parkside Health Center,765 Kenilworth Terrace NE,,Washington,DISTRICT OF COLUMBIA,DC,20019,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/28/2022 12:00:00 AM,200,197,02/07/2022 12:00:00 AM,POINT (-76.947669 38.900587),
Beekman pharmacy,2540 Route 55,,Poughquag,DUTCHESS,NY,12570,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,317,02/11/2022 12:00:00 AM,POINT (-73.688373 41.625355),1811938765
Meijer Store 179,620 E Chicago Rd,Deliver to Pharmacy,Coldwater,BRANCH,MI,49036,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,55,02/11/2022 12:00:00 AM,POINT (-84.957678 41.935373),1023030897
SUMMA HEALTH ROOTSTOWN PHARMACY,"4211 STATE ROUTE 44, SUITE 1500",,ROOTSTOWN,PORTAGE,OH,44272,0006-5055-06,Molnupiravir [Qty 24],01/27/2022 12:00:00 AM,,0,20,02/08/2022 12:00:00 AM,POINT (-81.242459 41.10414),1174997118
Blue Ridge Health - Haywood Pharmac,2579 Chimney Rock Rd,,Hendersonville,HENDERSON,NC,28792,0069-1085-30,Paxlovid,,,0,3,02/11/2022 12:00:00 AM,POINT (-82.430922 35.349488),1548827827
Ingles Pharmacy 058,1670 Brown Avenue,,Waynesville,HAYWOOD,NC,28786,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,,0,39,02/11/2022 12:00:00 AM,POINT (-83.004151 35.47032),1093228009
Star Valley Health (N Lincoln Hosp),901 Adams St,,Afton,LINCOLN,WY,83110,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,15,02/10/2022 12:00:00 AM,POINT (-110.931459 42.717307),1255376406
Pharmscript HoldcoandSubsidiaries,6825 Hillsdale Ct,,Indianapolis,MARION,IN,46250,0006-5055-06,Molnupiravir [Qty 24],,,0,44,02/11/2022 12:00:00 AM,POINT (-86.049817 39.896148),
South Bend Pharmacy,101 Willapa Ave,,South Bend,PACIFIC,WA,98586,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,18,02/10/2022 12:00:00 AM,POINT (-123.81176 46.665677),
Walgreens Store #13010,2205 SE 34TH AVE,,AMARILLO,POTTER,TX,79103,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,,0,1,02/11/2022 12:00:00 AM,POINT (-101.812482 35.178435),1174754345
KLAMATH TRIBAL HEALTH AND WELLNESS,330 Chilouqin blvd,,CHILOQUIN,KLAMATH,OR,97624,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,13,02/07/2022 12:00:00 AM,POINT (-121.874066 42.575652),
PhysicianOne UrgCare/Brookfield,31 Old Route 7,,Brookfield,FAIRFIELD,CT,06804,0006-5055-06,Molnupiravir [Qty 24],01/18/2022 12:00:00 AM,,0,59,02/11/2022 12:00:00 AM,POINT (-73.408928 41.476516),
Watonga Indian Health Clinic,1305 S. CLARENCE NASH BLVD,,WATONGA,BLAINE,OK,73772,0006-5055-06,Molnupiravir [Qty 24],,,0,5,02/09/2022 12:00:00 AM,POINT (-98.419253 35.828308),
INTEGRIS BAPTIST MED CTR - PORTLAND,5501 N PORTLAND AVE,,OKLAHOMA CITY,OKLAHOMA,OK,73112,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,24,242,02/11/2022 12:00:00 AM,POINT (-97.583446 35.526826),
NEBRAKSA HEMATOLOGY-ONOCOLOGY PC,4004 PIONEER WOODS DRIVE,,LINCOLN,LANCASTER,NE,68506,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/28/2022 12:00:00 AM,96,66,02/11/2022 12:00:00 AM,POINT (-96.622821 40.772305),1205915071
FROEDTERT PHARMACY 150 TOWN HALL CL,W180 N8000 TOWN HALL RD,,MENOMONEE FALLS,WAUKESHA,WI,53051,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,,0,64,02/10/2022 12:00:00 AM,,1144878075
PORTER ADVENTIST HOSPITAL,2525 S Downing St,Porter Pharmacy,Denver,DENVER,CO,80210,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/25/2022 12:00:00 AM,672,559,02/11/2022 12:00:00 AM,POINT (-104.973482 39.670627),1982651469
METROPLEX VITAL CARE,12700 Hillcrest Rd,Suite 218,Dallas,DALLAS,TX,75230,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,19,02/10/2022 12:00:00 AM,POINT (-96.78617 32.922372),
UC DAVIS MEDICAL CENTER,2315 Stockton Blvd,Central Pharmacy,Sacramento,SACRAMENTO,CA,95817,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,,0,20,02/10/2022 12:00:00 AM,POINT (-121.457535 38.554375),
Arrowhead Regional Medical Center,400 North Pepper Avenue,Attention: Pharmacy Dept.,Colton,SAN BERNARDINO,CA,92324,0310-7442-02,Evusheld,02/01/2022 12:00:00 AM,01/10/2022 12:00:00 AM,72,72,02/11/2022 12:00:00 AM,POINT (-117.352833 34.072959),
Coastal Carolina Health Care,1020 Medical Park Avenue,2nd Floor-Central Lab,New Bern,CRAVEN,NC,28560,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,,0,90,02/11/2022 12:00:00 AM,POINT (-77.092794 35.106092),
Walgreens Store #00013,35 CALLE JUAN C BORBON,STE 77,GUAYNABO,Guaynabo,PR,00969,0069-1085-30,Paxlovid,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,40,17,02/11/2022 12:00:00 AM,POINT (-66.119606 18.363342),1073528139
KP Fair Oaks Medical Center,12255 Fair Lakes Parkway,Outpatient Pharmacy Department,Fairfax,FAIRFAX,VA,22033,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,40,02/11/2022 12:00:00 AM,POINT (-77.370515 38.859181),1326114208
GTB FHC: Samantha Haken MD,2300 N STALLMAN RD,,Peshawbestown,LEELANAU,MI,49682,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,,0,24,02/10/2022 12:00:00 AM,POINT (-85.612393 45.015249),1154735850
MEDICAP PHARMACY #8347,2804 BEAVER AVE,,DES MOINES,POLK,IA,50310,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,20,02/11/2022 12:00:00 AM,POINT (-93.673402 41.62072),1942452230
Kaiser Maui Lani,55 Maui Lani Pkwy,,WAILUKU,MAUI,HI,96793,0006-5055-06,Molnupiravir [Qty 24],,,0,178,02/11/2022 12:00:00 AM,POINT (-156.49118 20.886104),
THE BELLEVUE HOSPITAL,1400 W. MAIN ST,ATTN PHARMACY,BELLEVUE,HURON,OH,44811,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,18,02/09/2022 12:00:00 AM,POINT (-82.882559 41.28508),
RICHMOND UNIVERSITY MEDICAL CENTER,355 Bard avenue,,Staten Island,RICHMOND,NY,10310,0310-7442-02,Evusheld,01/08/2022 12:00:00 AM,01/18/2022 12:00:00 AM,24,24,02/07/2022 12:00:00 AM,POINT (-74.106682 40.635456),
