Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
SUMMA HEALTH SYSTEM - AKRON CITY,525 EAST MARKET STREET,ATTN PHARMACY,AKRON,SUMMIT,OH,44304,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-81.500173 41.07838),
ZUCKERBERG SAN FRANCISCO GENERAL HO,1001 Poterero Avenue,"Building 5, Room GR1",San Francisco,SAN FRANCISCO,CA,94110,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,12,01/10/2022 12:00:00 AM,POINT (-122.406522 37.755332),
Walmart Pharmacy #1052,3186 Highway 171 N,,Fayette,FAYETTE,AL,35555,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-87.81059 33.732309),1982621280
CARVAJAL PHARMACY LTC LLC,119 HUIZAR,,SAN ANTONIO,BEXAR,TX,78214,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,,,POINT (-98.480324 29.357884),1265549638
Walgreens Store #04921,3201 BOULEVARD,,COLONIAL HEIGHTS,COLONIAL HEIGHTS CITY,VA,23834,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/10/2022 12:00:00 AM,POINT (-77.41195 37.271629),1831104884
GREATER NEW BEDFORD COMM HLTH CTR,874 PURCHASE ST,,New Bedford,BRISTOL,MA,2740,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-70.926197 41.636186),1831288992
DRUGCO PHARMACY,139 ELAMS RD,,LITTLETON,HALIFAX,NC,27850,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/10/2022 12:00:00 AM,POINT (-77.937834 36.534265),1780782649
Straub Medical Center COVID,888 South King St,Attn: Inpatient Pharmacy,Honolulu,HONOLULU,HI,96813,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/29/2021 12:00:00 AM,96,31,01/10/2022 12:00:00 AM,POINT (-157.850921 21.302268),
CVS Store #05026,1212 S. GREENFIELD RD.,CVS Pharmacy,MESA,MARICOPA,AZ,85206,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,16,01/10/2022 12:00:00 AM,POINT (-111.736639 33.393038),1982709721
Walgreens Store #03197,2395 JOHN F KENNEDY BLVD,,JERSEY CITY,HUDSON,NJ,7304,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,140,138,01/10/2022 12:00:00 AM,POINT (-74.077605 40.719659),1700891793
Rite Aid 06066,295 WEST MAIN STREET,,WOODLAND,YOLO,CA,95695-3691,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,13,01/10/2022 12:00:00 AM,POINT (-121.797439 38.677627),1790894186
Bainbridge Pharmacy,1420 East Evans Street,,Bainbridge,DECATUR,GA,39819,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,220,220,01/10/2022 12:00:00 AM,POINT (-84.554051 30.902069),1104836493
Hy-Vee Pharmacy #4 (1148),4605 Fleur Drive,,Des Moines,POLK,IA,50321,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,140,,,POINT (-93.644943 41.542748),
Rite Aid 04212,955 STONY POINT ROAD,,SANTA ROSA,SONOMA,CA,95407-4728,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,100,100,01/10/2022 12:00:00 AM,POINT (-122.74119 38.426193),1215183496
CVS Store #05284,705 BERTRAND DR.,CVS Pharmacy,LAFAYETTE,LAFAYETTE,LA,70506,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-92.046715 30.214533),1154425064
CONCORD HOSPITAL INPATIENT PHARMACY,250 Pleasant St,,Concord,MERRIMACK,NH,3301,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,,,POINT (-71.561352 43.196099),
Sea Mar CHC - Seattle 8720 14th Ave,8720 14th Ave S,,Seattle,KING,WA,98108,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,100,,,POINT (-122.31494 47.524991),1356487318
CVS Store #04024,5466 THOMASVILLE RD N,CVS Pharmacy,TALLAHASSEE,LEON,FL,32312,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,120,117,01/10/2022 12:00:00 AM,POINT (-84.228491 30.541837),1376647230
BILLINGS CLINIC HOSPITAL,2800 10th Ave N,,Billings,YELLOWSTONE,MT,59101,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,,,POINT (-108.514427 45.790314),
MEMORIAL HOSPITAL AND HEALTH CARE,800 W 9th St,Pharmacy Dept,Jasper,DUBOIS,IN,47546,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,24,01/10/2022 12:00:00 AM,POINT (-86.941207 38.393741),
Walmart Pharmacy #1294,3240 S Western Ave,,Marion,GRANT,IN,46953,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,,,POINT (-85.67368 40.530378),1588681894
MID-VALLEY COMPREHENSIVE HEALTH CEN,7555 Van Nuys Blvd #1071,,Van Nuys,LOS ANGELES,CA,91405,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,40,01/10/2022 12:00:00 AM,POINT (-118.448768 34.208045),
Borrego Pharmacy,68555 Ramon Road,D105,Cathedral City,RIVERSIDE,CA,92234,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/06/2022 12:00:00 AM,POINT (-116.46472 33.815856),1659824837
CVS Store #09910,3440 LA SIERRA AVE,CVS Pharmacy,RIVERSIDE,RIVERSIDE,CA,92503,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,100,100,01/10/2022 12:00:00 AM,POINT (-117.47218 33.898457),1891737623
Walgreens Store #00788,25 AVE PONCE DE LEON,,GUAYNABO,Guaynabo,PR,965,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,13,01/10/2022 12:00:00 AM,,1669591483
BOTW HEALTH INC (Valley View Pharm),12879 Josey Ln,Ste 115,Farmers Branch,DALLAS,TX,75234,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,38,01/07/2022 12:00:00 AM,POINT (-96.881754 32.92157),
Claxton-Hepburn Medical Center,214 King Street,,Ogdensburg,SAINT LAWRENCE,NY,13669,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,,,POINT (-75.500014 44.692069),
Walmart Pharmacy #5108,3000 Saul Kleinfeld Dr,,El Paso,EL PASO,TX,79936,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-106.285022 31.783285),1811916828
GREAT LAKES BAY HC,501 LAPEER AVE,,SAGINAW,SAGINAW,MI,48607,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,16,01/10/2022 12:00:00 AM,POINT (-83.935299 43.432571),
Walmart Pharmacy #564,6100 W Reno Ave,,Oklahoma City,OKLAHOMA,OK,73127,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,0,01/10/2022 12:00:00 AM,POINT (-97.622604 35.464175),1861419970
Walgreens Store #12787,400 W FAIRCHILD ST,,DANVILLE,VERMILION,IL,61832,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,38,01/10/2022 12:00:00 AM,POINT (-87.636178 40.138397),1881609022
KROGER PHARMACY 03500543,945 W LAMAR BLVD,,ARLINGTON,TARRANT,TX,76012,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-97.118824 32.76172),1871666396
OSWEGO HOSPITAL,110 West 6th St,Pharmacy 4th floor,OSWEGO,OSWEGO,NY,13126-2598,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,0,12/20/2021 12:00:00 AM,POINT (-76.516001 43.454141),
Bassett Army Community Hospital,Bldg 3567 Neely Rd.,,Fort Wainwright,FAIRBANKS NORTH STAR,AK,99703,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,,20,,,,
Walmart Pharmacy #5702,9809 University Avenue,,Lubbock,LUBBOCK,TX,79423,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM,POINT (-101.87031 33.50446),1720436959
HEALTHCARE FOR THE HOMELESS,421 FALLSWAY,,BALTIMORE,BALTIMORE CITY,MD,21202,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,,POINT (-76.609647 39.293658),
AURORA RETAIL PHARMACY 1070,8400 WASHINGTON AVE,,MOUNT PLEASANT,RACINE,WI,53406,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-87.890072 42.71965),1538193750
Moose Pharmacy of Mount Holly,125 W Central Ave,,Mount Holly,GASTON,NC,28120,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,01/07/2022 12:00:00 AM,24,24,01/07/2022 12:00:00 AM,POINT (-81.01719 35.297873),1437648334
Walmart Pharmacy #687,168 Obed Plz Ste 108,,Crossville,CUMBERLAND,TN,38555,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,1,01/10/2022 12:00:00 AM,POINT (-85.03793 35.982468),1053338244
BARTZ ALTADONNA CHC - EAST PALMDALE,2520 East Palmdale Blvd,Suite A,Palmdale,LOS ANGELES,CA,93550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,,POINT (-118.084379 34.580106),1811279763
AURORA RETAIL PHARMACY 1085,945 N 12TH ST,,Milwaukee,MILWAUKEE,WI,53233,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-87.927184 43.042616),1558386284
Walmart Pharmacy #1480,950 E Greenville Pike,,Winchester,RANDOLPH,IN,47394,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-84.964448 40.164782),1942227160
Meijer Store 163,4775 24th Ave,,Fort Gratiot,SAINT CLAIR,MI,48059,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,19,01/10/2022 12:00:00 AM,POINT (-82.457091 43.046279),1831248459
MD ANDERSON PHARMACY,1515 Holcombe Blvd,"ATTN: Inventory Control, Rm B1.4391",Houston,HARRIS,TX,77030,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,192,168,01/09/2022 12:00:00 AM,POINT (-95.396888 29.70631),
Rite Aid 04062,900 SUNRISE AVENUE,,ROSEVILLE,PLACER,CA,95661-4507,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,120,120,01/10/2022 12:00:00 AM,POINT (-121.272127 38.731211),1265647556
Walmart Pharmacy #7342,7140 Wall Triana Hwy,,Madison,MADISON,AL,35757,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.74917 34.793705),1154725935
Walgreens Store #02686,1515 LOCKWOOD DR,,HOUSTON,HARRIS,TX,77020,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,200,200,01/10/2022 12:00:00 AM,POINT (-95.315677 29.775826),1275548281
TEXAS ONCOLOGY PHARMACY-DENTON,2600 Scripture St,,DENTON,DENTON,TX,76201,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,24,24,01/07/2022 12:00:00 AM,POINT (-97.16666 33.219108),
Kinney Drugs #64,7065 Manlius Center Rd,,East Syracuse,ONONDAGA,NY,13057,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,7,01/10/2022 12:00:00 AM,POINT (-76.033131 43.062384),1003923285
Walmart Pharmacy #4330,16077 Highway 280,,Chelsea,SHELBY,AL,35043,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,20,,,POINT (-86.619626 33.349864),1487862355
Walgreens Store #18312,142 CENTRAL AVE,,CLARK,UNION,NJ,7066,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/07/2022 12:00:00 AM,160,158,01/10/2022 12:00:00 AM,POINT (-74.310502 40.63092),1538683388
Valley Health - 3377 Rte 60 E,3377 Rte 60 E,,Huntington,CABELL,WV,25705,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-82.372353 38.411073),1245444074
Columbia River Health,450 Tatone Street,,Boardman,MORROW,OR,97818,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-119.70293 45.830459),
Walmart Pharmacy #576,207 S MEMORIAL DR,,TULSA,TULSA,OK,74112,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,0,01/08/2022 12:00:00 AM,POINT (-95.886639 36.158919),1952328064
Walmart Pharmacy #1462,501 Willow Ln,,Greenville,BUTLER,AL,36037,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-86.646814 31.848377),1548287840
BAYLOR HEALTH 276,1296 Arrington Rd,Suite 200,College Station,BRAZOS,TX,77845,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,40,01/09/2022 12:00:00 AM,POINT (-96.265461 30.555551),1437460961
Health Park Pharmacy,8300 Health Park Ste 227,,Raleigh,WAKE,NC,27615,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/04/2022 12:00:00 AM,120,102,01/10/2022 12:00:00 AM,POINT (-78.659654 35.895995),
MONMOUTH MEDICAL CENTER-LONG BRANCH,300 2ND AVE,ATTENTION PHARMACY,LONG BRANCH,MONMOUTH,NJ,7740,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,120,20,01/05/2022 12:00:00 AM,POINT (-73.983666 40.295038),
Walgreens Store #09383,276 W LEE HWY,,WARRENTON,FAUQUIER,VA,20186,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/10/2022 12:00:00 AM,POINT (-77.80047 38.728416),1912912973
MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,,JACKSON,HINDS,MS,39202,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,48,48,01/10/2022 12:00:00 AM,POINT (-90.178223 32.314232),
WEST CECIL HEALTH CENTER - CONOWING,49 Rocks Springs Road,,Conowingo,CECIL,MD,21918,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-76.160464 39.679365),1366625089
Walmart Pharmacy #5460,2000 US Highway 181,,Portland,SAN PATRICIO,TX,78374,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,9,01/10/2022 12:00:00 AM,POINT (-97.307235 27.896774),1841218534
Walgreens Store #10977,301 E PULASKI HWY,,ELKTON,CECIL,MD,21921,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,200,200,01/10/2022 12:00:00 AM,POINT (-75.818994 39.598278),1427074061
BRISTOL HOSPITAL,41 BREWSTER RD,,BRISTOL,HARTFORD,CT,06010-5161,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-72.935261 41.676015),
MMC - MINOCQUA HOSPITAL,9576 WI-70,,MINOCQUA,ONEIDA,WI,54548,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-89.708309 45.888154),
Johnston Health Outpatient Pharmacy,509 North Bright Leaf Blvd,,Smithfield,JOHNSTON,NC,27577,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,16,01/10/2022 12:00:00 AM,POINT (-78.333574 35.513187),
SAV-ON PHARMACY,909 EAST PARKCENTER BLVD,,Boise,ADA,ID,83706,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,54,01/10/2022 12:00:00 AM,POINT (-116.17156 43.582768),1831145341
TRUMAN HEALTH SERVICES,801 Encino Place NE,Suite B6,Albuquerque,BERNALILLO,NM,87102,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,14,01/07/2022 12:00:00 AM,POINT (-106.631208 35.089515),
Wegmans Food Markets Inc.,100 Applied Bank Blvd.,Wegmans,Glen Mills,DELAWARE,PA,19342,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,100,,,POINT (-75.541455 39.87534),
COMMUNITY HOSPITAL MUNSTER,901 MACARTHUR BLVD,Pharmacy,MUNSTER,LAKE,IN,46321,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,24,01/07/2022 12:00:00 AM,POINT (-87.506294 41.549736),
KROGER PHARMACY 03400347,9303 HIGHWAY 6 S,,HOUSTON,HARRIS,TX,77083,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,,,POINT (-95.643477 29.678266),1003989328
"V02 620A4 Castle Point, NY",41 CASTLE POINT RD,,WAPPINGERS FALLS,DUTCHESS,NY,12590,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-73.962875 41.540975),
Rite Aid 05799,66 WEST MORTON AVENUE,,PORTERVILLE,TULARE,CA,93257-2331,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/04/2022 12:00:00 AM,100,100,01/10/2022 12:00:00 AM,POINT (-119.017511 36.073075),1891804225
Walgreens Store #18162,6053 LEESBURG PIKE,,FALLS CHURCH,FAIRFAX,VA,22041,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/10/2022 12:00:00 AM,POINT (-77.140386 38.856382),1750809182
TEXAS ONCOLOGY TYLER,910 East Houston Street,Suite 100,Tyler,SMITH,TX,75702,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,,POINT (-95.290688 32.343495),
CommCare SE Hlth + Wellness Ctr,2901 Montopolis Dr,,Austin,TRAVIS,TX,78741,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,100,,,POINT (-97.710192 30.214978),1255598876
HOLLIERS FAMILY PHARMACY,1456 E Bridge St,,Breaux Bridge,SAINT MARTIN,LA,70517,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-91.889813 30.280913),
Kaiser Found Hospital Manteca,1777 W Yosemite Ave,,Manteca,SAN JOAQUIN,CA,95337,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,140,,,POINT (-121.245686 37.797371),
GOOD SAMARITAN HOSPITAL,3600 NW SAMARITAN DR,GSRMC INPATIENT PHARMACY,CORVALLIS,BENTON,OR,97330-3737,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,19,01/10/2022 12:00:00 AM,POINT (-123.252682 44.604311),
Walgreens Store #16544,933 SAN MATEO BLVD NE,SUITE 501,ALBUQUERQUE,BERNALILLO,NM,87108,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/03/2022 12:00:00 AM,1520,813,01/10/2022 12:00:00 AM,POINT (-106.586282 35.087146),1942721048
Bassett Medical Center OP Pharmacy,One Atwell Road,Outpatient Pharmacy,COOPERSTOWN,OTSEGO,NY,13326,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,80,01/06/2022 12:00:00 AM,,
Walmart Pharmacy #1466,2824 APPALACHIAN HWY,,JACKSBORO,CAMPBELL,TN,37757,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,120,86,01/10/2022 12:00:00 AM,POINT (-84.177996 36.333756),1215954490
DILLON PHARMACY 61500061,1902 VINE ST,,HAYS,ELLIS,KS,67601,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,200,,,POINT (-99.317854 38.875691),1235170143
Giant Eagle Inc.,331 Washington Road,Giant Eagle Pharmacy #0039,Washington,WASHINGTON,PA,15301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,100,,,POINT (-80.225499 40.185646),
Walgreens Store #09810,1357 E COURT ST,,SEGUIN,GUADALUPE,TX,78155,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,220,440,01/10/2022 12:00:00 AM,POINT (-97.944297 29.56908),1790707891
COLUSA MEDICAL CENTER,199 E WEBSTER ST PHARMACY,,COLUSA,COLUSA,CA,95932,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-122.000125 39.207322),1578064846
MID-VALLEY COMPREHENSIVE HEALTH CEN,7555 Van Nuys Blvd #1071,,Van Nuys,LOS ANGELES,CA,91405,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,01/07/2022 12:00:00 AM,180,180,01/10/2022 12:00:00 AM,POINT (-118.448768 34.208045),
Walmart Pharmacy #1142,1618 W Mcclain Ave,,Scottsburg,SCOTT,IN,47170,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,40,39,01/10/2022 12:00:00 AM,POINT (-85.795507 38.684991),1477570778
HEB Pharmacy 492,1550 FRY RD,,HOUSTON,HARRIS,TX,77084-5813,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-95.71896 29.78964),
Walmart Pharmacy #1856,900 Stillwater Ave,,Bangor,PENOBSCOT,ME,4401,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,33,01/10/2022 12:00:00 AM,POINT (-68.746014 44.839029),1003833377
S AND R DRUG CO,1606 S MARGARET AVE,,KIRBYVILLE,JASPER,TX,75956,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,,,POINT (-93.897728 30.646631),
HEB Pharmacy 263,1628 CENTRAL BLVD,,BROWNSVILLE,CAMERON,TX,78520-8327,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-97.511345 25.926284),
Comm Hlth CtrS SANTA MARIA,150 Tejas Pl,PHARMACY,Nipomo,SAN LUIS OBISPO,CA,93444,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,100,,,POINT (-120.498943 35.026569),
North Mississippi Medical Center,990 South Madison St.   Suite 2,,Tupelo,LEE,MS,38801,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,100,01/10/2022 12:00:00 AM,POINT (-88.713023 34.238839),
Walgreens Store #17593,507 AMHERST ST,,WINCHESTER,WINCHESTER CITY,VA,22601,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-78.174588 39.187103),1821513920
WILSON MEDICAL GROUP,3302 NASH ST N,,WILSON,WILSON,NC,27896,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,,,POINT (-77.938343 35.767119),
East Jordan Family Health Center,601 Bridge Street,,East Jordan,CHARLEVOIX,MI,49727,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,10,01/10/2022 12:00:00 AM,POINT (-85.137886 45.150511),
UAB HOSPITAL,521 19TH ST SOUTH,GEN SVCS BLDG LOADING DOCK,BIRMINGHAM,JEFFERSON,AL,35249,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,120,01/10/2022 12:00:00 AM,POINT (-86.802402 33.506798),
"V07 557 Dublin, GA",1826 VETERANS BOULEVARD,Attention Pharmacy 119,DUBLIN,LAURENS,GA,31021,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,,40,,,POINT (-82.943123 32.539316),
Rite Aid 11294,3531 AIRLINE BLVD.,,PORTSMOUTH,PORTSMOUTH CITY,VA,23701-2642,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-76.382176 36.80511),1528167764
Walgreens Store #00156,5984 AVE ISLA VERDE,,CAROLINA,Carolina,PR,979,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,15,01/10/2022 12:00:00 AM,,1700891868
Sams Pharmacy #6435,1401 Skyland Blvd E,,Tuscaloosa,TUSCALOOSA,AL,35405,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.520776 33.168204),1235409608
Sams Pharmacy #8247,201 Lakeshore Pkwy,,Homewood,JEFFERSON,AL,35209,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,20,,,POINT (-86.820222 33.449602),1265459572
RXONE TOWER DR.,2600 TOWER DR.,STE 102,Monroe,OUACHITA,LA,71201,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-92.10051 32.526364),1730136771
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,NOBLES,MN,56187,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/08/2022 12:00:00 AM,80,40,01/05/2022 12:00:00 AM,POINT (-95.599049 43.621947),
INOVA PHARMACY PLUS ISCI,8081 Innovation Park Drive,"bldg b, 2nd fl",fairfax,FAIRFAX CITY,VA,22031,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,100,,,POINT (-77.22364 38.862119),1992262612
HEB Pharmacy 54,9828 BLACKHAWK BLVD.,,HOUSTON,HARRIS,TX,77075-2246,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,1,01/10/2022 12:00:00 AM,POINT (-95.248355 29.602174),
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,CINCINNATI,HAMILTON,OH,45242,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,192,,,POINT (-84.343886 39.252501),
Coastal Drug Company,204 BUTLER ST,,Midway,LIBERTY,GA,31320,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,180,01/10/2022 12:00:00 AM,POINT (-81.417968 31.802293),1245392224
