Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
CVS Store #02279,5370 LAUREL SPRINGS PKWY,CVS Pharmacy,SUWANEE,GA,30024,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.161445 34.08519)
Grayslake Apothecary,106 Center Street,,Grayslake,IL,60030,05/26/2022 12:00:00 AM,,,POINT (-88.04201 42.34456)
CVS Store #00717,36 WHITE STREET,CVS Pharmacy,CAMBRIDGE,MA,02140,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.11919 42.38891)
KROGER PHARMACY 02100993,1330 W SOUTHPORT RD,,INDIANAPOLIS,IN,46217,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.182918 39.66488)
Optum Serve - Chino,12970 3rd Street,,Chino,CA,91710,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-117.69687 34.018155)
Docs Medical Stamford,2001 W Main Street,,Stamford,CT,06902,06/09/2022 12:00:00 AM,,,POINT (-73.563878 41.04933)
CVS Store #05647,4101 EAST 42ND ST.,CVS Pharmacy,ODESSA,TX,79762,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-102.3388 31.89479)
MD NOW- BIRD ROAD,4001 SW 72ND AVE,,MIAMI,FL,33155,06/12/2022 12:00:00 AM,,,POINT (-80.310665 25.73273)
CVS Store #05836,1228 E. 53RD ST.,CVS Pharmacy,CHICAGO,IL,60615,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.59556 41.79999)
Ocracoke Health Center Inc,305 Back Road,,Ocracoke,NC,27960,06/10/2022 12:00:00 AM,,,POINT (-75.97876 35.11248)
CVS Store #02061,1797 DUTCH BROADWAY,CVS Pharmacy,ELMONT,NY,11003,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.709425 40.68961)
JESSIE TRICE  - MAIN,5361 NW 22nd Avenue,,Miami,FL,33142,06/07/2022 12:00:00 AM,http://www.jtchs.org,305-637-6400,POINT (-80.232591 25.824089)
CVS Store #00041,"284 WINTHROP ST, TAUNTON PLZ",CVS Pharmacy,TAUNTON,MA,02780,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.12065 41.88886)
CAROLINA FAMILY HEALTHCARE,11220 ELM LANE,SUITE 102,CHARLOTTE,NC,28277,06/10/2022 12:00:00 AM,,,POINT (-80.81753 35.05804)
CVS Store #07154,5603 FM1960 W,CVS Pharmacy,HOUSTON,TX,77069,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.51023 29.98122)
KROGER PHARMACY 01100699,3240 S COBB DR SE,,SMYRNA,GA,30080,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.52973 33.87244)
GoHealth Urgent Care - Clinton Twp,40463 Groesbeck Hwy,,Clinton Twp,MI,48036,,,,POINT (-82.90127 42.59103)
CVS Store #08430,3825 S. NOLAND RD.,CVS Pharmacy,INDEPENDENCE,MO,64055,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.41456 39.050685)
CVS Store #00709,1000 EAST TARPON AVE.,CVS Pharmacy,TARPON SPRINGS,FL,34689,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.739428 28.145675)
CVS Store #09317,590 FARRINGTON HWY UNIT 300,CVS Pharmacy,KAPOLEI,HI,96707,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-158.08174 21.33691)
CVS Store #07886,260 SOUTH US HWY 1,CVS Pharmacy,TEQUESTA,FL,33469,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.085455 26.958325)
KROGER PHARMACY 02500488,3444 PLAZA,,MEMPHIS,TN,38111,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-89.9479 35.130685)
Expresscare Of Bel Air,1505 E Churchville Road,,Bel Air,MD,21014,06/09/2022 12:00:00 AM,,,POINT (-76.30535 39.53403)
MVA HLTH CTR FAIRMONT,1322 Locust Av.,,Fairmont,WV,26554,05/27/2022 12:00:00 AM,http://www.mvahealth.org,304-366-0700,POINT (-80.16417 39.480455)
Optum Serve - Hollister,"930 Sunset Drive, Building 2",Ste B,Hollister,CA,95023,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.38564 36.83545)
Optum Serve - Bakersfield,1901 Wilson Rd,ATTN: COVID Testing - EOA/Staff,Bakersfield,CA,93304,06/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-119.02377 35.33191)
KROGER PHARMACY 01400915,7580 BEECHMONT AVE,,CINCINNATI,OH,45255,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.34813 39.07421)
KING SOOPERS PHARMACY 62000086,12167 SHERIDAN BLVD,,BROOMFIELD,CO,80020,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-105.055492 39.91694)
CVS Store #08564,17301 E US 24TH HWY.,CVS Pharmacy,INDEPENDENCE,MO,64056,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.37288 39.1199)
CVS Store #17405,810 COUNTY RD 42 W,CVS Pharmacy,BURNSVILLE,MN,55337,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.28947 44.74885)
CVS Store #07654,2996 E. HWY 501,CVS Pharmacy,CONWAY,SC,29526,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.98427 33.77535)
ICARE HEALTH SERVICES,14502 GREENVIEW DR Suite 108,,LAUREL,MD,20708,,,,POINT (-76.84439 39.08863)
LINCOLN PHARMACY,821 S. 38th St.,,Tacoma,WA,98418,05/18/2022 12:00:00 AM,,,POINT (-122.44442 47.22331)
FIRST CHOICE URGENT CARE - SOUTH,29628 SOUTHFIELD RD,,SOUTHFIELD,MI,48076,06/12/2022 12:00:00 AM,,,POINT (-83.22283 42.507605)
CVS Store #08595,1215 WEST FOXWOOD DR.,CVS Pharmacy,RAYMORE,MO,64083,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.47536 38.81146)
CVS Store #02688,55 PARK AVE.,CVS Pharmacy,COLLEGEVILLE,PA,19426,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.45668 40.18005)
FRANKLIN MEDICAL MALL,1303 Dr. Martin Luther King Jr. Ave,Attention Pharmacy,Mobile,AL,36603,06/07/2022 12:00:00 AM,http://www.franklinprimary.org,251-432-4117,POINT (-88.06549 30.69937)
CVS Store #00033,1750 E BROADWAY RD,CVS Pharmacy,TEMPE,AZ,85282,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.909712 33.40805)
CVS Store #01403,337 EAST MAPLE STREET,CVS Pharmacy,VIENNA,VA,22180,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.26047 38.90523)
CVS Store #06697,2701 EAST 3RD ST.,CVS Pharmacy,BLOOMINGTON,IN,47401,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.4968 39.16431)
CVS Store #02956,5414 ROTARY AVE.,CVS Pharmacy,NEW MARKET,MD,21774,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.25502 39.38202)
WILMOT FAM HLTH CTR,899 N Wilmot Road Building B,,Tucson,AZ,85711,06/08/2022 12:00:00 AM,http://www.mhchealthcare.org,520-290-1100,POINT (-110.85909 32.232045)
CVS Store #10351,3133 EAST LEMMON AVE.,CVS Pharmacy,DALLAS,TX,75204,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.79822 32.80698)
CVS Store #08751,4051 N LINCOLN,CVS Pharmacy,CHICAGO,IL,60618,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.679252 41.95555)
CVS Store #17012,4191 THE CIRCLE AT NORTH HILLS ST,CVS Pharmacy,RALEIGH,NC,27609,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.64232 35.83636)
CVS Store #05268,390 LIMIT ST,CVS Pharmacy,LEAVENWORTH,KS,66048,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.90632 39.28925)
CVS Store #00862,4 RYAN RD.,CVS Pharmacy,MARLBORO,NJ,07746,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.25374 40.30371)
KROGER PHARMACY 02400758,234 EASTBROOKE PKWY,,MT WASHINGTON,KY,40047,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.55469 38.04768)
COLONIAL PHARMACY,82 Newport Rd,,New London,NH,03257,06/10/2022 12:00:00 AM,,,POINT (-71.99529 43.42207)
"AFC Urgent Care, Trumbull",57 Monroe Turnpike,,Trumbull,CT,06611,06/10/2022 12:00:00 AM,,,POINT (-73.23453 41.29083)
CVS Store #03264,3210 E. UNION HILLS DR.,CVS Pharmacy,PHOENIX,AZ,85050,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.01334 33.65535)
ST GABRIELS HOSPITAL,c/o Pharmacy Dept.,815 2nd St. S.E.,Little Falls,MN,56345,06/08/2022 12:00:00 AM,,,POINT (-94.362084 45.96738)
Walmart Pharmacy #1215,450 W Belmont Dr,,Calhoun,GA,30701,06/10/2022 12:00:00 AM,https://www.walmarthealth.com/,,POINT (-84.9455 34.47933)
CVS Store #02242,2580 WOODRUFF ROAD,CVS Pharmacy,SIMPSONVILLE,SC,29681,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.233355 34.806455)
CVS Store #17269,8900 HWY 7,CVS Pharmacy,MINNEAPOLIS,MN,55426,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.392385 44.93614)
HealthNet Administration,3403 E Raymond St,,Indianapolis,IN,46203,06/02/2022 12:00:00 AM,,,POINT (-86.10771 39.73734)
CVS Store #07116,1855 W. THUNDERBIRD RD.,CVS Pharmacy,PHOENIX,AZ,85023,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.09947 33.611)
TGH Urgent Care -Downtown Heights,303 W Palm Ave,,Tampa,FL,33602,06/10/2022 12:00:00 AM,,,POINT (-82.46384 27.96246)
CVS Store #05665,"8034 E. BRAINERD RD.,",CVS Pharmacy,CHATTANOOGA,TN,37421,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.150407 35.0038)
CVS Store #06240,3939 BELLAIRE BLVD,CVS Pharmacy,HOUSTON,TX,77025,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.439704 29.705385)
EMELINE HLTH CTR,1080 Emeline Ave,Building D,Santa Cruz,CA,95060,05/12/2022 12:00:00 AM,http://www.santacruzhealth.org,831-454-4100,POINT (-122.01851 36.993966)
Optum Serve - Vent E Bard,701 East Bard Street,ATT:Joe Hilton jhilton@hueneme.org,Oxnard,CA,93033,06/09/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-119.17183 34.16166)
CVS Store #01720,"21201 EAST OCOTILLO RD.,",CVS Pharmacy,QUEEN CREEK,AZ,85142,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.625673 33.247937)
PhysicianOne UrgCare/Manchester,370 Middle Turnpike,,Manchester,CT,06040,06/07/2022 12:00:00 AM,,,POINT (-72.53984 41.77922)
"Cumberland Family Medical Center, I",197 Will Walker Road,,Columbia,KY,42728,06/09/2022 12:00:00 AM,,,POINT (-85.33833 37.07709)
DCHS-DICKINSON COUNTY HEALTH CARE S,1721 S STEPHENSON AVE,,IRON MOUNTAIN,MI,49801,06/01/2022 12:00:00 AM,,,POINT (-88.06537 45.82016)
Beaumont Urgent Care Dearborn,23100 Michigan Ave,,Dearborn,MI,48124,,,,POINT (-83.26064 42.3031)
Larch Clover Community Center,11157 West Larch Rd,,Tracy,CA,95304,05/31/2022 12:00:00 AM,,,POINT (-121.443275 37.76577)
CVS Store #01022,215 ALEWIFE BROOK PARKWAY,CVS Pharmacy,CAMBRIDGE,MA,02138,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.14356 42.389925)
CVS Store #07980,121 W. MACCLENNY AVE.,CVS Pharmacy,MACCLENNY,FL,32063,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.124337 30.282645)
WALGREENS STORE #04067,15 N BUFFALO GROVE RD,,BUFFALO GROVE,IL,60089,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-15+n+grove+rd-buffalo%20grove-il-60089/id=4067,,POINT (-87.962285 42.153948)
CVS Store #05010,306 LINCOLN ROAD,CVS Pharmacy,MIAMI BEACH,FL,33139,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.1313 25.7906)
WALGREENS STORE #07493,3001 SIMPSON RD,,KISSIMMEE,FL,34744,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3001+simpson+simpson+rd-kissimmee-fl-34744/id=7493,,POINT (-81.325577 28.342045)
WALGREENS STORE #06676,400 SAM RIDLEY PKWY W,,SMYRNA,TN,37167,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-400+sam+ridley+pkwy+w-smyrna-tn-37167/id=6676,,POINT (-86.552633 35.984092)
CVS Store #03888,200 HIGHWAY 25 NORTH,CVS Pharmacy,TRAVELERS REST,SC,29690,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.42933 34.9668)
WALGREENS STORE #03774,1207 N RANDALL RD,,AURORA,IL,60506,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1207+n+randall+rd-aurora-il-60506/id=3774,,POINT (-88.348957 41.78165)
"First Choice Primary Care, Inc",400 Poplar Street,,Macon,GA,31201,,,,POINT (-83.62771 32.833175)
CVS Store #17169,800 BROADVIEW VILLAGE SQ,CVS Pharmacy,BROADVIEW,IL,60155,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.85084 41.85512)
WALGREENS STORE #04893,12110 LEBANON RD,,SHARONVILLE,OH,45241,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-12110+lebanon+lebanon+rd-sharonville-oh-45241/id=4893,,POINT (-84.39168 39.29497)
CVS Store #06437,3801 HILLSBORO RPIKE,CVS Pharmacy,NASHVILLE,TN,37215,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.812575 36.108945)
THE FAM HLTH CTR AT WEST END,868 York Ave SW,,Atlanta,GA,30310,06/10/2022 12:00:00 AM,http://fhcga.org,404-752-1400,POINT (-84.41625 33.73672)
WALGREENS STORE #06664,1840 PORTLAND RD,,NEWBERG,OR,97132,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1840+portland+rd-newberg-or-97132/id=6664,,POINT (-122.96186 45.30137)
CVS Store #09165,3327 ROSECRANS ST.,CVS Pharmacy,SAN DIEGO,CA,92110,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.20685 32.7487)
WALGREENS STORE #02832,4010 SW 137TH AVE,,MIAMI,FL,33175,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4010+sw+137th+ave-miami-fl-33175/id=2832,,POINT (-80.41628 25.73076)
CVS Store #08738,741 W 31ST,CVS Pharmacy,CHICAGO,IL,60616,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.64539 41.837605)
WALGREENS STORE #04872,5555 EDMONDSON PIKE,,NASHVILLE,TN,37211,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-5555+edmondson+pike-nashville-tn-37211/id=4872,,POINT (-86.744285 36.040705)
WALGREENS STORE #06163,2010 CITRUS BLVD,,LEESBURG,FL,34748,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2010+citrus+citrus+blvd-leesburg-fl-34748/id=6163,,POINT (-81.891978 28.83861)
Wellstreet UC - Farmington Hills N,29263 Orchard Lake Rd.,,Farmington Hills,MI,48334,,,,POINT (-83.36002 42.5117)
KECK HOSPITAL OF USC,1500 San Pablo Street,,Los Angeles,CA,90033,06/10/2022 12:00:00 AM,,,POINT (-118.20301 34.06199)
CVS Store #02771,11911 US 70 BUS HWY WEST,CVS Pharmacy,CLAYTON,NC,27520,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.479755 35.65675)
CVS Store #06551,523 SOUTH STATE ROAD 67,CVS Pharmacy,MOORESVILLE,IN,46158,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.3734 39.60219)
KROGER PHARMACY 02600545,510 HIGHWAY 76,,WHITE HOUSE,TN,37188,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.66581 36.46922)
WALGREENS STORE #04313,1954 MADISON ST,,CLARKSVILLE,TN,37043,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1954+madison+st-clarksville-tn-37043/id=4313,,POINT (-87.29514 36.51319)
KROGER PHARMACY 02100959,1217 S RANGELINE RD,,CARMEL,IN,46032,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.12558 39.96265)
CVS Store #08004,720 GENERAL MOTORS RD.,CVS Pharmacy,MILFORD,MI,48381,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.610755 42.583485)
WALGREENS STORE #10478,1601 GEORGE WASHINGTON WAY,,RICHLAND,WA,99354,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1601+george+washington+way-richland-wa-99354/id=10478,,POINT (-119.27525 46.29474)
CVS Store #03699,3505 CENTER ST.,CVS Pharmacy,DEER PARK,TX,77536,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.121917 29.679715)
CVS Store #04201,2240 E SUNRISE BLVD,CVS Pharmacy,FORT LAUDERDALE,FL,33304,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.11756 26.13712)
Optum Serve - Montebello,1600 W. Beverly Blvd,COVID Supplies,Montebello,CA,90640,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.11643 34.02028)
WALGREENS STORE #03777,4240 SHELBYVILLE RD,,LOUISVILLE,KY,40207,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4240+shelbyville+shelbyville+rd-louisville-ky-40207/id=3777,,POINT (-85.6368 38.2509)
SABAN COMM CLINIC PHARM MELROSE,5205 Melrose Ave,,Los Angeles,CA,90038,06/08/2022 12:00:00 AM,,,POINT (-118.31397 34.08365)
CVS Store #07196,"4100 STATE HWY 121,",CVS Pharmacy,CARROLLTON,TX,75010,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.93292 33.02234)
CVS Store #09803,491 E. ALESSANDRO BLVD.,CVS Pharmacy,RIVERSIDE,CA,92508,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.32306 33.91588)
DILLON PHARMACY 61500033,4747 S BROADWAY AVE,,WICHITA,KS,67216,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-97.335262 37.609115)
PhysicianOne UrgCare/Norwalk,346 Main Ave,,Norwalk,CT,06851,06/07/2022 12:00:00 AM,,,POINT (-73.42483 41.13839)
KROGER PHARMACY 01600819,199 GRACELAND BLVD,,COLUMBUS,OH,43214,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.02482 40.065285)
KROGER PHARMACY 02600518,5544 OLD HICKORY BLVD,,HERMITAGE,TN,37076,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.60568 36.1817)
CVS Store #01410,415 MONROE AVENUE,CVS Pharmacy,ALEXANDRIA,VA,22301,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.05468 38.82057)
CVS Store #10210,"330 ROUTE 304,",CVS Pharmacy,BARDONIA,NY,10954,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.99538 41.10978)
KROGER PHARMACY 02600585,2945 SCOTTSVILLE RD,STE E32,BOWLING GREEN,KY,42104,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.42453 36.943575)
CVS Store #08588,11729 ROE AVE.,CVS Pharmacy,LEAWOOD,KS,66211,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.63757 38.91572)
CVS Store #10454,1511 Emancipation Hwy,CVS Pharmacy,FREDERICKSBURG,VA,22401,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.48353 38.29705)
WALGREENS STORE #03232,429 W PIKE ST,,GOSHEN,IN,46526,06/10/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-85.842539 41.58944)
NEW PALTZ FAMILY HEALTH CENTER,"279 Main Street, Suite 102",,New Paltz,NY,12561,06/03/2022 12:00:00 AM,http://www.institute2000.org,845-255-2930,POINT (-74.06812 41.74338)
CVS Store #10555,14290 SOUTH LA GRANGE RD.,CVS Pharmacy,ORLAND PARK,IL,60462,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.85403 41.63148)
CVS Store #16889,3201 PRESTON RD,CVS Pharmacy,FRISCO,TX,75034,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.81171 33.10475)
KROGER PHARMACY 01400412,300 S. Locust St.,,OXFORD,OH,45056,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.750855 39.50709)
WALGREENS STORE #03448,11270 N PORT WASHINGTON RD,,MEQUON,WI,53092,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11270+n+washington+rd-mequon-wi-53092/id=3448,,POINT (-87.92369 43.22272)
RUTGERS RWJ E CHANDLER HLTH CTR,277 George St.,,New Brunswick,NJ,08901,06/03/2022 12:00:00 AM,http://rwjms.rutgers.edu/patient_care/chandler/,732-235-6700,POINT (-74.44242 40.49173)
CVS Store #10227,2907 CERRILLOS RD.,CVS Pharmacy,SANTA FE,NM,87507,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-105.9915 35.65621)
ABM PHARMACY,1385 E COLORADO ST,,GLENDALE,CA,91205,06/11/2022 12:00:00 AM,,,POINT (-118.234533 34.142752)
GREAT LAKES BAY HC,501 LAPEER AVE,,SAGINAW,MI,48607,06/03/2022 12:00:00 AM,,,POINT (-83.934875 43.4329)
DILLON PHARMACY 61500049,10222 W 21ST ST N,,WICHITA,KS,67205,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-97.460896 37.723845)
HACKLEY COMMUNITY CARE CENTER,2700 BAKER ST,,Muskegon,MI,49444,06/06/2022 12:00:00 AM,http://www.hccc-health.org,231-737-1335,POINT (-86.240865 43.202195)
WALGREENS STORE #11568,1821 FM 685,,PFLUGERVILLE,TX,78660,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1821+fm+fm+fm%20685-pflugerville-tx-78660/id=11568,,POINT (-97.60197 30.45503)
CVS Store #07151,8000 N. SAM HOUSTON PKWY EAST.,CVS Pharmacy,HUMBLE,TX,77396,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.269509 29.93777)
STRIDE CHC PEORIA,3292 Peoria St,,Aurora,CO,80010,06/10/2022 12:00:00 AM,http://www.stridechc.org,303-343-6130,POINT (-104.84627 39.76399)
CVS Store #02369,890 BENNETTS MILLS ROAD,CVS Pharmacy,JACKSON,NJ,08527,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.27831 40.12668)
WALGREENS STORE #07065,3270 W SILVER LAKE RD,,FENTON,MI,48430,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3270+w+lake+rd-fenton-mi-48430/id=7065,,POINT (-83.73482 42.8048)
CVS Store #09576,10889 WELLWORTH AVENUE,CVS Pharmacy,LOS ANGELES,CA,90024,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.4423 34.0572)
CVS Store #02220,3514 MAIN ST.,CVS Pharmacy,COVENTRY,CT,06238,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.36744 41.79622)
Optum Serve - Madera,1604 Sunrise Ave,Van Alen Hal Att: COVID TESTING EOA,Madera,CA,93638,06/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-120.03651 36.95925)
ECU PHYSICIANS,600 Moye Blvd.,Room 240,Greenville,NC,27834,06/07/2022 12:00:00 AM,,,POINT (-77.401054 35.611683)
CVS Store #09300,925 CALIFORNIA AVE,CVS Pharmacy,WAHIAWA,HI,96786,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-158.02487 21.49673)
CVS Store #06605,9550 ALLISONVILLE RD.,CVS Pharmacy,INDIANAPOLIS,IN,46250,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.06772 39.92635)
Optum Serve - Brentwood,101 Sand Creek Road,ATTN: COVID Testing Supplies,Brentwood,CA,94513,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.69891 37.94681)
TGH urgent Care - Tyrone,3251 66th Street North,,St Petersburg,FL,33710,06/10/2022 12:00:00 AM,,,POINT (-82.728085 27.80165)
CVS Store #04015,302 E. JAMES LEE BLVD.,CVS Pharmacy,CRESTVIEW,FL,32539,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.56948 30.76233)
CVS Store #17634,1101 W JACKSON BLVD,CVS Pharmacy,CHICAGO,IL,60607,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.656025 41.877185)
CVS Store #06147,1495 WEST 5TH AVE.,CVS Pharmacy,COLUMBUS,OH,43212,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.046386 39.98819)
SHAWNEE HLTH CARE MURPHYSBORO,7 S Hospital Dr,,Murphysboro,IL,62966,05/31/2022 12:00:00 AM,http://www.shsdc.org,618-687-3418,POINT (-89.32116 37.772875)
SCENIC BLUFFS CHC CASHTON,238 Front Street,,Cashton,WI,54619,,http://www.scenicbluffs.org,608-654-5100,POINT (-90.78698 43.73969)
Optum Serve - Napa,2721 Napa Valley Corporate Drive,Attn: Erin Nicholson,Napa,CA,94558,05/24/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.27649 38.2512)
Wellstreet UC -  Southgate,16525 Fort Street,,Southgate,MI,48195,,,,POINT (-83.18495 42.188)
CVS Store #04230,150 JOHNNY MERCER BLVD,CVS Pharmacy,SAVANNAH,GA,31410,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.98686 32.01604)
CVS Store #08497,13000 WARWICK BLVD.,CVS Pharmacy,NEWPORT NEWS,VA,23602,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.511829 37.104735)
CVS Store #09700,576 E EL CAMINO REAL,CVS Pharmacy,SUNNYVALE,CA,94087,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.02702 37.362)
